"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"deltablue.Variable.value (int)","583 ms (0.5%)","534 ms (0.5%)","848 ms (0.1%)","785 ms (0.1%)","4,800,080"
"deltablue.BinaryConstraint.inputsHasOne (som.TestInterface)","508 ms (0.4%)","496 ms (0.4%)","508 ms (0%)","496 ms (0%)","7,200,080"
"deltablue.BinaryConstraint.addToGraph ()","454 ms (0.4%)","438 ms (0.4%)","1,318 ms (0.1%)","1,263 ms (0.1%)","2,400,000"
"som.Dictionary.getBucketIdx (int)","442 ms (0.4%)","426 ms (0.4%)","442 ms (0%)","426 ms (0%)","7,200,266"
"deltablue.BinaryConstraint.markUnsatisfied ()","421 ms (0.4%)","408 ms (0.4%)","421 ms (0%)","408 ms (0%)","7,200,080"
"som.Dictionary.hash (som.Dictionary.CustomHash)","403 ms (0.3%)","395 ms (0.4%)","403 ms (0%)","395 ms (0%)","7,200,266"
"deltablue.Strength.absoluteWeakest ()","421 ms (0.4%)","391 ms (0.4%)","421 ms (0%)","391 ms (0%)","7,140,319"
"deltablue.Planner.newMark ()","411 ms (0.4%)","383 ms (0.3%)","411 ms (0%)","383 ms (0%)","7,200,560"
"som.IdentityDictionary$IdEntry.match (int, Object)","393 ms (0.3%)","377 ms (0.3%)","393 ms (0%)","377 ms (0%)","7,200,242"
"deltablue.Planner.chainTest (int)","338 ms (0.3%)","326 ms (0.3%)","67,077 ms (6.5%)","64,479 ms (6.5%)","40"
"deltablue.UnaryConstraint.addToGraph ()","272 ms (0.2%)","268 ms (0.2%)","668 ms (0.1%)","646 ms (0.1%)","2,400,240"
"deltablue.UnaryConstraint.chooseMethod (int)","268 ms (0.2%)","260 ms (0.2%)","400 ms (0%)","388 ms (0%)","2,400,480"
"deltablue.UnaryConstraint.recalculate ()","274 ms (0.2%)","254 ms (0.2%)","410 ms (0%)","385 ms (0%)","2,400,360"
"som.Vector.at (int)","265 ms (0.2%)","238 ms (0.2%)","265 ms (0%)","238 ms (0%)","4,799,920"
"java.util.Arrays.setAll (Object[], java.util.function.IntFunction)","191 ms (0.2%)","176 ms (0.2%)","360 ms (0%)","329 ms (0%)","40"
"deltablue.AbstractConstraint.isInput ()","136 ms (0.1%)","131 ms (0.1%)","136 ms (0%)","131 ms (0%)","2,400,160"
"deltablue.ScaleConstraint.inputsDo (som.ForEachInterface)","135 ms (0.1%)","127 ms (0.1%)","135 ms (0%)","127 ms (0%)","2,400,080"
"java.util.Arrays.copyOf (Object[], int, Class)","39.5 ms (0%)","29.1 ms (0%)","40.1 ms (0%)","29.6 ms (0%)","5,355"
"Run.reportBenchmark ()","20.3 ms (0%)","13.8 ms (0%)","42.6 ms (0%)","31.2 ms (0%)","1"
"java.lang.String.charAt (int)","15.6 ms (0%)","12.8 ms (0%)","28.6 ms (0%)","21.2 ms (0%)","28,092"
"java.util.Arrays.copyOf (Object[], int)","11.5 ms (0%)","11.4 ms (0%)","51.4 ms (0%)","40.9 ms (0%)","7,882"
"som.Vector.remove (Object)","9.49 ms (0%)","9.42 ms (0%)","78.5 ms (0%)","78.1 ms (0%)","400"
"java.lang.String.isLatin1 ()","4.52 ms (0%)","4.50 ms (0%)","4.52 ms (0%)","4.50 ms (0%)","31,304"
"deltablue.Plan.execute ()","4.35 ms (0%)","4.23 ms (0%)","34,418 ms (3.3%)","33,073 ms (3.3%)","5,600"
"java.lang.StringLatin1.charAt (byte[], int)","8.67 ms (0%)","4.22 ms (0%)","8.67 ms (0%)","4.22 ms (0%)","28,092"
"deltablue.Planner.change (deltablue.Variable, int)","4.18 ms (0%)","4.15 ms (0%)","29,230 ms (2.8%)","28,159 ms (2.8%)","160"
"java.lang.ClassLoader.defineClass (String, byte[], int, int, java.security.ProtectionDomain)","3.95 ms (0%)","3.61 ms (0%)","11.2 ms (0%)","9.54 ms (0%)","38"
"deltablue.Strength.createStrengthConstants ()","1.51 ms (0%)","2.80 ms (0%)","4.47 ms (0%)","4.43 ms (0%)","1"
"deltablue.Planner.incrementalRemove (deltablue.AbstractConstraint)","2.55 ms (0%)","2.55 ms (0%)","19,657 ms (1.9%)","18,895 ms (1.9%)","200"
"deltablue.Planner.extractPlanFromConstraints (som.Vector)","2.55 ms (0%)","2.48 ms (0%)","11,128 ms (1.1%)","10,717 ms (1.1%)","200"
"java.lang.String.length ()","1.98 ms (0%)","1.91 ms (0%)","3.1 ms (0%)","2.93 ms (0%)","6,951"
"Run.printResult (long)","1.90 ms (0%)","1.90 ms (0%)","6.16 ms (0%)","6.11 ms (0%)","40"
"java.util.concurrent.ConcurrentHashMap.get (Object)","1.48 ms (0%)","1.49 ms (0%)","2.43 ms (0%)","2.39 ms (0%)","761"
"java.lang.String.hashCode ()","1.41 ms (0%)","1.30 ms (0%)","1.83 ms (0%)","1.70 ms (0%)","4,390"
"java.lang.String.coder ()","1.23 ms (0%)","1.18 ms (0%)","1.23 ms (0%)","1.18 ms (0%)","10,175"
"java.util.zip.Inflater.inflate (byte[], int, int)","1.13 ms (0%)","1.13 ms (0%)","1.36 ms (0%)","1.34 ms (0%)","107"
"Run.getSuiteFromName (String)","1.11 ms (0%)","1.10 ms (0%)","3.0 ms (0%)","2.90 ms (0%)","1"
"java.lang.AbstractStringBuilder.append (String)","1.84 ms (0%)","1.0 ms (0%)","6.76 ms (0%)","5.78 ms (0%)","1,046"
"java.lang.AbstractStringBuilder.putStringAt (int, String, int, int)","0.998 ms (0%)","0.905 ms (0%)","2.4 ms (0%)","1.95 ms (0%)","1,046"
"java.lang.ClassLoader.findBootstrapClassOrNull (String)","0.859 ms (0%)","0.841 ms (0%)","1.16 ms (0%)","1.13 ms (0%)","52"
"java.io.FileOutputStream.write (byte[], int, int)","0.835 ms (0%)","0.829 ms (0%)","0.850 ms (0%)","0.844 ms (0%)","44"
"java.util.concurrent.ConcurrentHashMap.putVal (Object, Object, boolean)","0.799 ms (0%)","0.759 ms (0%)","1.58 ms (0%)","1.52 ms (0%)","245"
"java.lang.StringLatin1.indexOf (byte[], int, int)","0.620 ms (0%)","0.638 ms (0%)","1.13 ms (0%)","1.10 ms (0%)","923"
"java.lang.String.substring (int, int)","0.641 ms (0%)","0.621 ms (0%)","1.80 ms (0%)","1.75 ms (0%)","712"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.619 ms (0%)","0.620 ms (0%)","3.20 ms (0%)","3.8 ms (0%)","1,046"
"java.lang.StringLatin1.replace (byte[], char, char)","0.629 ms (0%)","0.617 ms (0%)","1.10 ms (0%)","1.7 ms (0%)","308"
"java.util.zip.ZipFile.getInputStream (java.util.zip.ZipEntry)","0.620 ms (0%)","0.614 ms (0%)","2.26 ms (0%)","2.18 ms (0%)","39"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.594 ms (0%)","0.591 ms (0%)","19,694 ms (1.9%)","18,931 ms (1.9%)","200"
"java.lang.Math.min (int, int)","0.724 ms (0%)","0.589 ms (0%)","0.724 ms (0%)","0.589 ms (0%)","7,037"
"jdk.internal.loader.URLClassPath$JarLoader.checkResource (String, boolean, java.util.jar.JarEntry)","0.584 ms (0%)","0.575 ms (0%)","8.56 ms (0%)","7.16 ms (0%)","38"
"java.lang.String.indexOf (int, int)","0.577 ms (0%)","0.551 ms (0%)","1.95 ms (0%)","1.89 ms (0%)","923"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.546 ms (0%)","0.546 ms (0%)","1.26 ms (0%)","1.24 ms (0%)","1,760"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.473 ms (0%)","0.501 ms (0%)","0.641 ms (0%)","0.652 ms (0%)","1,046"
"Run.runBenchmark ()","0.502 ms (0%)","0.490 ms (0%)","116,300 ms (11.2%)","111,859 ms (11.2%)","1"
"java.lang.AbstractStringBuilder.append (char)","0.486 ms (0%)","0.478 ms (0%)","0.809 ms (0%)","0.788 ms (0%)","586"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.488 ms (0%)","0.478 ms (0%)","79.0 ms (0%)","78.6 ms (0%)","400"
"java.lang.StringLatin1.newString (byte[], int, int)","0.478 ms (0%)","0.477 ms (0%)","1.10 ms (0%)","1.8 ms (0%)","1,156"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.465 ms (0%)","0.462 ms (0%)","0.596 ms (0%)","0.583 ms (0%)","1,201"
"deltablue.UnaryConstraint.removeFromGraph ()","0.454 ms (0%)","0.450 ms (0%)","79.5 ms (0%)","79.0 ms (0%)","400"
"Run.measure (Benchmark)","0.444 ms (0%)","0.440 ms (0%)","116,255 ms (11.2%)","111,825 ms (11.2%)","40"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.451 ms (0%)","0.439 ms (0%)","40.5 ms (0%)","37.8 ms (0%)","86"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.444 ms (0%)","0.426 ms (0%)","1.26 ms (0%)","1.22 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.427 ms (0%)","0.418 ms (0%)","0.613 ms (0%)","0.590 ms (0%)","1,339"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.408 ms (0%)","0.408 ms (0%)","0.844 ms (0%)","0.820 ms (0%)","71"
"DeltaBlue.innerBenchmarkLoop (int)","0.411 ms (0%)","0.400 ms (0%)","116,248 ms (11.2%)","111,818 ms (11.2%)","40"
"java.lang.StringBuilder.append (String)","0.422 ms (0%)","0.395 ms (0%)","7.21 ms (0%)","6.20 ms (0%)","1,046"
"java.lang.String.equals (Object)","0.432 ms (0%)","0.394 ms (0%)","0.590 ms (0%)","0.550 ms (0%)","1,587"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.393 ms (0%)","0.387 ms (0%)","0.505 ms (0%)","0.498 ms (0%)","368"
"Harness.processArguments (String[])","0.381 ms (0%)","0.367 ms (0%)","22.5 ms (0%)","21.5 ms (0%)","1"
"java.util.Objects.requireNonNull (Object)","0.422 ms (0%)","0.364 ms (0%)","0.422 ms (0%)","0.364 ms (0%)","2,277"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.351 ms (0%)","0.349 ms (0%)","0.714 ms (0%)","0.706 ms (0%)","44"
"java.util.Arrays.copyOf (byte[], int)","0.332 ms (0%)","0.329 ms (0%)","0.391 ms (0%)","0.383 ms (0%)","398"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.359 ms (0%)","0.327 ms (0%)","24.6 ms (0%)","22.4 ms (0%)","38"
"som.Vector.sort (java.util.Comparator)","0.331 ms (0%)","0.322 ms (0%)","0.480 ms (0%)","0.469 ms (0%)","200"
"java.io.RandomAccessFile.read (byte[], int, int)","0.319 ms (0%)","0.316 ms (0%)","0.319 ms (0%)","0.316 ms (0%)","78"
"java.lang.StringLatin1.canEncode (int)","0.342 ms (0%)","0.315 ms (0%)","0.342 ms (0%)","0.315 ms (0%)","2,450"
"java.lang.StringBuilder.toString ()","0.299 ms (0%)","0.294 ms (0%)","0.955 ms (0%)","0.943 ms (0%)","538"
"java.lang.Class.getPackageName ()","0.290 ms (0%)","0.293 ms (0%)","0.846 ms (0%)","0.839 ms (0%)","195"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.301 ms (0%)","0.288 ms (0%)","1.20 ms (0%)","1.17 ms (0%)","39"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.293 ms (0%)","0.287 ms (0%)","1.19 ms (0%)","1.16 ms (0%)","60"
"java.lang.String.startsWith (String, int)","0.280 ms (0%)","0.282 ms (0%)","0.555 ms (0%)","0.545 ms (0%)","207"
"java.lang.ClassLoader.checkName (String)","0.283 ms (0%)","0.279 ms (0%)","1.27 ms (0%)","1.25 ms (0%)","176"
"java.lang.StringConcatHelper.newArray (long)","0.280 ms (0%)","0.277 ms (0%)","0.621 ms (0%)","0.614 ms (0%)","368"
"java.io.PrintStream.println (String)","0.280 ms (0%)","0.277 ms (0%)","5.15 ms (0%)","4.99 ms (0%)","43"
"java.lang.Class.getClassLoader ()","0.294 ms (0%)","0.272 ms (0%)","0.519 ms (0%)","0.489 ms (0%)","584"
"java.lang.Class.getName ()","0.306 ms (0%)","0.267 ms (0%)","0.306 ms (0%)","0.267 ms (0%)","625"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.268 ms (0%)","0.265 ms (0%)","5.19 ms (0%)","5.4 ms (0%)","38"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.278 ms (0%)","0.262 ms (0%)","3.46 ms (0%)","3.37 ms (0%)","68"
"java.lang.String.lastIndexOf (int, int)","0.257 ms (0%)","0.255 ms (0%)","0.892 ms (0%)","0.878 ms (0%)","368"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.270 ms (0%)","0.254 ms (0%)","0.956 ms (0%)","0.939 ms (0%)","114"
"Run.lambda$getSuiteFromName$2 ()","0.263 ms (0%)","0.254 ms (0%)","0.342 ms (0%)","0.333 ms (0%)","1"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.254 ms (0%)","0.253 ms (0%)","0.639 ms (0%)","0.633 ms (0%)","58"
"java.lang.String.replace (char, char)","0.307 ms (0%)","0.252 ms (0%)","1.48 ms (0%)","1.40 ms (0%)","308"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.254 ms (0%)","0.252 ms (0%)","2.7 ms (0%)","2.5 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.253 ms (0%)","0.251 ms (0%)","4.33 ms (0%)","4.20 ms (0%)","38"
"java.lang.System.getSecurityManager ()","0.252 ms (0%)","0.245 ms (0%)","0.387 ms (0%)","0.375 ms (0%)","551"
"java.io.PrintStream.writeln (String)","0.264 ms (0%)","0.243 ms (0%)","4.83 ms (0%)","4.67 ms (0%)","43"
"deltablue.Strength.createStrengthTable ()","0.254 ms (0%)","0.241 ms (0%)","4.18 ms (0%)","2.91 ms (0%)","1"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.255 ms (0%)","0.239 ms (0%)","0.255 ms (0%)","0.239 ms (0%)","885"
"java.nio.CharBuffer.wrap (char[], int, int)","0.240 ms (0%)","0.235 ms (0%)","0.503 ms (0%)","0.480 ms (0%)","44"
"java.lang.StringLatin1.hashCode (byte[])","0.233 ms (0%)","0.233 ms (0%)","0.233 ms (0%)","0.233 ms (0%)","832"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.232 ms (0%)","0.232 ms (0%)","1.37 ms (0%)","1.35 ms (0%)","114"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.229 ms (0%)","0.231 ms (0%)","0.903 ms (0%)","0.897 ms (0%)","38"
"java.lang.String.lastIndexOf (int)","0.234 ms (0%)","0.228 ms (0%)","1.31 ms (0%)","1.29 ms (0%)","330"
"java.lang.StringBuilder.append (char)","0.241 ms (0%)","0.228 ms (0%)","1.6 ms (0%)","1.3 ms (0%)","586"
"jdk.internal.loader.Resource.getBytes ()","0.233 ms (0%)","0.227 ms (0%)","4.90 ms (0%)","4.75 ms (0%)","38"
"java.lang.AbstractStringBuilder.append (int)","0.225 ms (0%)","0.225 ms (0%)","0.410 ms (0%)","0.406 ms (0%)","122"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.220 ms (0%)","0.215 ms (0%)","1.65 ms (0%)","1.63 ms (0%)","38"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.219 ms (0%)","0.213 ms (0%)","0.301 ms (0%)","0.298 ms (0%)","380"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.211 ms (0%)","0.209 ms (0%)","0.261 ms (0%)","0.259 ms (0%)","279"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.207 ms (0%)","0.207 ms (0%)","0.310 ms (0%)","0.308 ms (0%)","368"
"Run.printTotal ()","0.201 ms (0%)","0.202 ms (0%)","0.320 ms (0%)","0.319 ms (0%)","1"
"java.io.BufferedWriter.write (String, int, int)","0.201 ms (0%)","0.200 ms (0%)","0.527 ms (0%)","0.514 ms (0%)","87"
"java.util.Objects.equals (Object, Object)","0.209 ms (0%)","0.198 ms (0%)","0.299 ms (0%)","0.288 ms (0%)","892"
"java.lang.Character.toLowerCase (int)","0.200 ms (0%)","0.197 ms (0%)","0.435 ms (0%)","0.428 ms (0%)","228"
"java.util.zip.ZipUtils.LG (byte[], int)","0.204 ms (0%)","0.196 ms (0%)","0.354 ms (0%)","0.334 ms (0%)","347"
"java.util.WeakHashMap.put (Object, Object)","0.200 ms (0%)","0.196 ms (0%)","0.387 ms (0%)","0.376 ms (0%)","39"
"java.lang.ref.ReferenceQueue.poll ()","0.236 ms (0%)","0.191 ms (0%)","0.271 ms (0%)","0.225 ms (0%)","882"
"java.lang.ClassLoader.findLoadedClass (String)","0.187 ms (0%)","0.188 ms (0%)","0.944 ms (0%)","0.918 ms (0%)","86"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.192 ms (0%)","0.182 ms (0%)","36.1 ms (0%)","33.5 ms (0%)","38"
"java.lang.String.indexOf (int)","0.184 ms (0%)","0.179 ms (0%)","1.14 ms (0%)","1.9 ms (0%)","363"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.196 ms (0%)","0.176 ms (0%)","1.59 ms (0%)","1.52 ms (0%)","38"
"java.lang.Math.max (int, int)","0.204 ms (0%)","0.174 ms (0%)","0.204 ms (0%)","0.174 ms (0%)","973"
"java.util.WeakHashMap.remove (Object)","0.179 ms (0%)","0.171 ms (0%)","0.471 ms (0%)","0.450 ms (0%)","78"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.178 ms (0%)","0.169 ms (0%)","0.673 ms (0%)","0.645 ms (0%)","38"
"java.util.zip.ZipUtils.SH (byte[], int)","0.180 ms (0%)","0.166 ms (0%)","0.180 ms (0%)","0.166 ms (0%)","1,078"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.170 ms (0%)","0.165 ms (0%)","0.390 ms (0%)","0.383 ms (0%)","332"
"java.lang.AbstractStringBuilder.getCoder ()","0.175 ms (0%)","0.165 ms (0%)","0.175 ms (0%)","0.165 ms (0%)","1,046"
"java.lang.StringConcatHelper.mix (long, String)","0.168 ms (0%)","0.164 ms (0%)","0.311 ms (0%)","0.305 ms (0%)","172"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.159 ms (0%)","0.159 ms (0%)","0.205 ms (0%)","0.202 ms (0%)","345"
"java.util.zip.ZipFile.getEntry (String)","0.168 ms (0%)","0.157 ms (0%)","2.66 ms (0%)","2.58 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.163 ms (0%)","0.157 ms (0%)","0.903 ms (0%)","0.886 ms (0%)","39"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.156 ms (0%)","0.155 ms (0%)","1.77 ms (0%)","1.71 ms (0%)","245"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.149 ms (0%)","0.154 ms (0%)","0.209 ms (0%)","0.211 ms (0%)","232"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.163 ms (0%)","0.154 ms (0%)","0.163 ms (0%)","0.154 ms (0%)","1,246"
"deltablue.Strength.<clinit> ()","0.164 ms (0%)","0.153 ms (0%)","9.86 ms (0%)","8.52 ms (0%)","1"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.158 ms (0%)","0.152 ms (0%)","1.57 ms (0%)","1.52 ms (0%)","39"
"java.lang.String.getChars (int, int, char[], int)","0.156 ms (0%)","0.152 ms (0%)","0.289 ms (0%)","0.280 ms (0%)","87"
"java.util.jar.JarFile.entryFor (String)","0.150 ms (0%)","0.151 ms (0%)","0.185 ms (0%)","0.185 ms (0%)","38"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.163 ms (0%)","0.149 ms (0%)","0.373 ms (0%)","0.356 ms (0%)","207"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.152 ms (0%)","0.149 ms (0%)","1.23 ms (0%)","1.20 ms (0%)","44"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.154 ms (0%)","0.149 ms (0%)","1.53 ms (0%)","1.50 ms (0%)","44"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.157 ms (0%)","0.148 ms (0%)","0.157 ms (0%)","0.148 ms (0%)","1,135"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.160 ms (0%)","0.148 ms (0%)","0.336 ms (0%)","0.312 ms (0%)","142"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.154 ms (0%)","0.147 ms (0%)","1.9 ms (0%)","1.6 ms (0%)","86"
"java.io.BufferedOutputStream.flushBuffer ()","0.157 ms (0%)","0.147 ms (0%)","1.0 ms (0%)","0.994 ms (0%)","88"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.151 ms (0%)","0.145 ms (0%)","40.9 ms (0%)","38.2 ms (0%)","48"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.144 ms (0%)","0.145 ms (0%)","0.244 ms (0%)","0.243 ms (0%)","39"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.148 ms (0%)","0.144 ms (0%)","1.5 ms (0%)","1.3 ms (0%)","44"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.167 ms (0%)","0.139 ms (0%)","0.935 ms (0%)","0.898 ms (0%)","38"
"java.io.RandomAccessFile.seek (long)","0.134 ms (0%)","0.135 ms (0%)","0.134 ms (0%)","0.135 ms (0%)","78"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.135 ms (0%)","0.134 ms (0%)","0.265 ms (0%)","0.261 ms (0%)","71"
"java.io.PrintStream.write (byte[], int, int)","0.140 ms (0%)","0.133 ms (0%)","1.24 ms (0%)","1.21 ms (0%)","44"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.141 ms (0%)","0.132 ms (0%)","0.587 ms (0%)","0.567 ms (0%)","38"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.137 ms (0%)","0.129 ms (0%)","0.886 ms (0%)","0.868 ms (0%)","44"
