"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"deltablue.Strength.of (deltablue.Strength.Sym)","521 ms (0.7%)","500 ms (0.7%)","2,795 ms (0.4%)","2,685 ms (0.4%)","7,200,242"
"deltablue.Strength.stronger (deltablue.Strength)","505 ms (0.7%)","491 ms (0.7%)","505 ms (0.1%)","491 ms (0.1%)","14,400,440"
"deltablue.ScaleConstraint.addToGraph ()","409 ms (0.5%)","390 ms (0.5%)","1,398 ms (0.2%)","1,347 ms (0.2%)","2,400,000"
"deltablue.Variable.value (int)","387 ms (0.5%)","364 ms (0.5%)","551 ms (0.1%)","520 ms (0.1%)","4,800,080"
"deltablue.BinaryConstraint.inputsDo (som.ForEachInterface)","346 ms (0.5%)","322 ms (0.4%)","346 ms (0.1%)","322 ms (0.1%)","9,600,000"
"deltablue.Strength.absoluteWeakest ()","299 ms (0.4%)","270 ms (0.4%)","299 ms (0%)","270 ms (0%)","7,140,319"
"som.Dictionary.getBucketIdx (int)","273 ms (0.4%)","265 ms (0.4%)","273 ms (0%)","265 ms (0%)","7,200,266"
"deltablue.BinaryConstraint.addToGraph ()","271 ms (0.4%)","254 ms (0.4%)","798 ms (0.1%)","746 ms (0.1%)","2,400,000"
"deltablue.Planner.newMark ()","257 ms (0.3%)","250 ms (0.3%)","257 ms (0%)","250 ms (0%)","7,200,560"
"som.Dictionary.hash (som.Dictionary.CustomHash)","255 ms (0.3%)","246 ms (0.3%)","255 ms (0%)","246 ms (0%)","7,200,266"
"deltablue.BinaryConstraint.markUnsatisfied ()","245 ms (0.3%)","242 ms (0.3%)","245 ms (0%)","242 ms (0%)","7,200,080"
"som.IdentityDictionary$IdEntry.match (int, Object)","254 ms (0.3%)","236 ms (0.3%)","254 ms (0%)","236 ms (0%)","7,200,242"
"deltablue.BinaryConstraint.inputsHasOne (som.TestInterface)","249 ms (0.3%)","236 ms (0.3%)","249 ms (0%)","236 ms (0%)","7,200,080"
"deltablue.Planner.chainTest (int)","222 ms (0.3%)","209 ms (0.3%)","42,515 ms (6.4%)","40,986 ms (6.4%)","40"
"deltablue.UnaryConstraint.recalculate ()","175 ms (0.2%)","165 ms (0.2%)","255 ms (0%)","242 ms (0%)","2,400,360"
"som.Vector.at (int)","175 ms (0.2%)","163 ms (0.2%)","175 ms (0%)","163 ms (0%)","4,799,920"
"deltablue.UnaryConstraint.addToGraph ()","165 ms (0.2%)","159 ms (0.2%)","411 ms (0.1%)","399 ms (0.1%)","2,400,240"
"java.util.Arrays.setAll (Object[], java.util.function.IntFunction)","188 ms (0.3%)","156 ms (0.2%)","331 ms (0%)","279 ms (0%)","40"
"deltablue.UnaryConstraint.chooseMethod (int)","163 ms (0.2%)","148 ms (0.2%)","247 ms (0%)","230 ms (0%)","2,400,480"
"deltablue.ScaleConstraint.inputsDo (som.ForEachInterface)","85.7 ms (0.1%)","82.1 ms (0.1%)","85.7 ms (0%)","82.1 ms (0%)","2,400,080"
"deltablue.AbstractConstraint.isInput ()","79.7 ms (0.1%)","76.6 ms (0.1%)","79.7 ms (0%)","76.6 ms (0%)","2,400,160"
"java.util.Arrays.copyOf (Object[], int, Class)","34.2 ms (0%)","27.0 ms (0%)","34.6 ms (0%)","27.3 ms (0%)","5,224"
"java.util.Arrays.copyOf (Object[], int)","10.8 ms (0%)","10.7 ms (0%)","45.3 ms (0%)","37.9 ms (0%)","7,882"
"som.Vector.remove (Object)","8.27 ms (0%)","8.24 ms (0%)","75.4 ms (0%)","75.1 ms (0%)","400"
"Run.reportBenchmark ()","8.86 ms (0%)","7.34 ms (0%)","13.6 ms (0%)","11.8 ms (0%)","1"
"java.lang.String.charAt (int)","5.66 ms (0%)","5.45 ms (0%)","9.39 ms (0%)","9.6 ms (0%)","28,088"
"deltablue.Planner.change (deltablue.Variable, int)","3.29 ms (0%)","3.30 ms (0%)","19,216 ms (2.9%)","18,643 ms (2.9%)","160"
"deltablue.Plan.execute ()","3.35 ms (0%)","3.27 ms (0%)","22,622 ms (3.4%)","21,918 ms (3.4%)","5,600"
"deltablue.Planner.incrementalRemove (deltablue.AbstractConstraint)","2.67 ms (0%)","2.71 ms (0%)","12,807 ms (1.9%)","12,440 ms (1.9%)","200"
"java.lang.ClassLoader.defineClass (String, byte[], int, int, java.security.ProtectionDomain)","2.53 ms (0%)","2.46 ms (0%)","6.48 ms (0%)","6.6 ms (0%)","38"
"deltablue.Planner.extractPlanFromConstraints (som.Vector)","1.99 ms (0%)","1.96 ms (0%)","6,736 ms (1%)","6,513 ms (1%)","200"
"java.lang.String.isLatin1 ()","1.94 ms (0%)","1.85 ms (0%)","1.94 ms (0%)","1.85 ms (0%)","31,295"
"java.lang.StringLatin1.charAt (byte[], int)","1.86 ms (0%)","1.80 ms (0%)","1.86 ms (0%)","1.80 ms (0%)","28,088"
"Run.printResult (long)","1.42 ms (0%)","1.42 ms (0%)","5.69 ms (0%)","4.86 ms (0%)","40"
"deltablue.Strength.createStrengthConstants ()","1.35 ms (0%)","1.36 ms (0%)","2.91 ms (0%)","2.87 ms (0%)","1"
"java.util.concurrent.ConcurrentHashMap.get (Object)","0.950 ms (0%)","0.961 ms (0%)","1.52 ms (0%)","1.49 ms (0%)","758"
"Run.getSuiteFromName (String)","0.918 ms (0%)","0.877 ms (0%)","2.66 ms (0%)","2.25 ms (0%)","1"
"java.util.zip.Inflater.inflate (byte[], int, int)","0.855 ms (0%)","0.857 ms (0%)","1.0 ms (0%)","0.996 ms (0%)","107"
"java.lang.String.length ()","0.830 ms (0%)","0.798 ms (0%)","1.38 ms (0%)","1.25 ms (0%)","6,934"
"java.io.FileOutputStream.write (byte[], int, int)","1.57 ms (0%)","0.738 ms (0%)","1.58 ms (0%)","0.748 ms (0%)","44"
"java.lang.String.hashCode ()","0.703 ms (0%)","0.640 ms (0%)","0.931 ms (0%)","0.865 ms (0%)","4,390"
"java.lang.ClassLoader.findBootstrapClassOrNull (String)","0.588 ms (0%)","0.594 ms (0%)","0.768 ms (0%)","0.772 ms (0%)","52"
"Run.runBenchmark ()","0.610 ms (0%)","0.577 ms (0%)","74,474 ms (11.2%)","71,935 ms (11.2%)","1"
"java.lang.String.coder ()","0.629 ms (0%)","0.522 ms (0%)","0.629 ms (0%)","0.522 ms (0%)","10,146"
"java.util.concurrent.ConcurrentHashMap.putVal (Object, Object, boolean)","0.518 ms (0%)","0.513 ms (0%)","1.6 ms (0%)","1.4 ms (0%)","242"
"java.lang.AbstractStringBuilder.putStringAt (int, String, int, int)","0.525 ms (0%)","0.506 ms (0%)","1.11 ms (0%)","1.8 ms (0%)","1,040"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.490 ms (0%)","0.485 ms (0%)","12,843 ms (1.9%)","12,476 ms (1.9%)","200"
"java.lang.AbstractStringBuilder.append (String)","0.478 ms (0%)","0.469 ms (0%)","3.16 ms (0%)","3.10 ms (0%)","1,040"
"java.util.zip.ZipFile.getInputStream (java.util.zip.ZipEntry)","0.391 ms (0%)","0.387 ms (0%)","1.46 ms (0%)","1.41 ms (0%)","39"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.393 ms (0%)","0.380 ms (0%)","75.8 ms (0%)","75.5 ms (0%)","400"
"jdk.internal.loader.URLClassPath$JarLoader.checkResource (String, boolean, java.util.jar.JarEntry)","0.379 ms (0%)","0.371 ms (0%)","4.36 ms (0%)","4.17 ms (0%)","38"
"deltablue.UnaryConstraint.removeFromGraph ()","0.357 ms (0%)","0.356 ms (0%)","76.2 ms (0%)","75.8 ms (0%)","400"
"Run.measure (Benchmark)","0.339 ms (0%)","0.340 ms (0%)","74,458 ms (11.2%)","71,921 ms (11.2%)","40"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.341 ms (0%)","0.335 ms (0%)","0.677 ms (0%)","0.661 ms (0%)","44"
"java.lang.Math.min (int, int)","0.471 ms (0%)","0.332 ms (0%)","0.471 ms (0%)","0.332 ms (0%)","6,981"
"DeltaBlue.innerBenchmarkLoop (int)","0.340 ms (0%)","0.331 ms (0%)","74,452 ms (11.2%)","71,916 ms (11.2%)","40"
"java.lang.StringLatin1.replace (byte[], char, char)","0.321 ms (0%)","0.325 ms (0%)","0.673 ms (0%)","0.663 ms (0%)","305"
"som.Vector.sort (java.util.Comparator)","0.320 ms (0%)","0.318 ms (0%)","0.441 ms (0%)","0.434 ms (0%)","200"
"java.lang.StringLatin1.indexOf (byte[], int, int)","0.319 ms (0%)","0.308 ms (0%)","0.560 ms (0%)","0.547 ms (0%)","923"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.316 ms (0%)","0.307 ms (0%)","0.780 ms (0%)","0.766 ms (0%)","1,742"
"Harness.processArguments (String[])","0.316 ms (0%)","0.304 ms (0%)","15.2 ms (0%)","13.7 ms (0%)","1"
"java.lang.String.substring (int, int)","0.298 ms (0%)","0.295 ms (0%)","0.910 ms (0%)","0.894 ms (0%)","712"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.313 ms (0%)","0.295 ms (0%)","25.8 ms (0%)","24.3 ms (0%)","86"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.299 ms (0%)","0.279 ms (0%)","0.428 ms (0%)","0.405 ms (0%)","1,328"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.272 ms (0%)","0.276 ms (0%)","0.348 ms (0%)","0.349 ms (0%)","1,040"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.282 ms (0%)","0.273 ms (0%)","1.67 ms (0%)","1.62 ms (0%)","1,040"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.267 ms (0%)","0.271 ms (0%)","0.350 ms (0%)","0.332 ms (0%)","1,196"
"java.lang.String.indexOf (int, int)","0.270 ms (0%)","0.266 ms (0%)","0.983 ms (0%)","0.964 ms (0%)","923"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.264 ms (0%)","0.261 ms (0%)","0.519 ms (0%)","0.503 ms (0%)","71"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.268 ms (0%)","0.259 ms (0%)","0.736 ms (0%)","0.714 ms (0%)","38"
"java.io.RandomAccessFile.read (byte[], int, int)","0.237 ms (0%)","0.237 ms (0%)","0.237 ms (0%)","0.237 ms (0%)","78"
"java.io.PrintStream.println (String)","0.241 ms (0%)","0.235 ms (0%)","5.10 ms (0%)","4.14 ms (0%)","43"
"java.lang.StringLatin1.newString (byte[], int, int)","0.233 ms (0%)","0.235 ms (0%)","0.623 ms (0%)","0.606 ms (0%)","1,151"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.240 ms (0%)","0.229 ms (0%)","0.863 ms (0%)","0.831 ms (0%)","60"
"java.nio.CharBuffer.wrap (char[], int, int)","0.226 ms (0%)","0.224 ms (0%)","0.358 ms (0%)","0.351 ms (0%)","44"
"java.lang.AbstractStringBuilder.append (char)","0.229 ms (0%)","0.219 ms (0%)","0.398 ms (0%)","0.384 ms (0%)","574"
"java.lang.String.equals (Object)","0.237 ms (0%)","0.216 ms (0%)","0.357 ms (0%)","0.336 ms (0%)","1,587"
"java.util.Arrays.copyOf (byte[], int)","0.208 ms (0%)","0.215 ms (0%)","0.248 ms (0%)","0.248 ms (0%)","396"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.218 ms (0%)","0.215 ms (0%)","3.57 ms (0%)","3.43 ms (0%)","38"
"Run.lambda$getSuiteFromName$2 ()","0.229 ms (0%)","0.214 ms (0%)","0.296 ms (0%)","0.281 ms (0%)","1"
"deltablue.Strength.createStrengthTable ()","0.213 ms (0%)","0.208 ms (0%)","2.28 ms (0%)","2.25 ms (0%)","1"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.239 ms (0%)","0.207 ms (0%)","15.3 ms (0%)","14.4 ms (0%)","38"
"java.lang.ClassLoader.checkName (String)","0.438 ms (0%)","0.205 ms (0%)","1.7 ms (0%)","0.797 ms (0%)","176"
"java.lang.StringConcatHelper.newArray (long)","0.206 ms (0%)","0.204 ms (0%)","0.464 ms (0%)","0.449 ms (0%)","365"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.212 ms (0%)","0.199 ms (0%)","0.825 ms (0%)","0.791 ms (0%)","39"
"java.lang.StringBuilder.append (String)","0.218 ms (0%)","0.198 ms (0%)","3.42 ms (0%)","3.33 ms (0%)","1,040"
"java.io.PrintStream.writeln (String)","0.205 ms (0%)","0.193 ms (0%)","4.82 ms (0%)","3.87 ms (0%)","43"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.190 ms (0%)","0.188 ms (0%)","0.244 ms (0%)","0.238 ms (0%)","368"
"java.lang.Class.getPackageName ()","0.184 ms (0%)","0.188 ms (0%)","0.505 ms (0%)","0.508 ms (0%)","195"
"Run.printTotal ()","0.197 ms (0%)","0.188 ms (0%)","0.280 ms (0%)","0.265 ms (0%)","1"
"java.lang.Class.getClassLoader ()","0.199 ms (0%)","0.185 ms (0%)","0.301 ms (0%)","0.281 ms (0%)","584"
"jdk.internal.loader.Resource.getBytes ()","0.187 ms (0%)","0.180 ms (0%)","3.33 ms (0%)","3.19 ms (0%)","38"
"java.util.Objects.requireNonNull (Object)","0.237 ms (0%)","0.176 ms (0%)","0.237 ms (0%)","0.176 ms (0%)","2,270"
"java.lang.String.replace (char, char)","0.215 ms (0%)","0.174 ms (0%)","0.942 ms (0%)","0.890 ms (0%)","305"
"java.io.BufferedWriter.write (String, int, int)","0.177 ms (0%)","0.173 ms (0%)","0.402 ms (0%)","0.390 ms (0%)","87"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.184 ms (0%)","0.170 ms (0%)","2.41 ms (0%)","2.34 ms (0%)","68"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.169 ms (0%)","0.170 ms (0%)","0.394 ms (0%)","0.390 ms (0%)","58"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.172 ms (0%)","0.169 ms (0%)","0.201 ms (0%)","0.198 ms (0%)","273"
"java.lang.StringBuilder.toString ()","0.171 ms (0%)","0.167 ms (0%)","0.578 ms (0%)","0.560 ms (0%)","533"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.166 ms (0%)","0.160 ms (0%)","0.624 ms (0%)","0.590 ms (0%)","114"
"java.lang.ClassLoader.findLoadedClass (String)","0.163 ms (0%)","0.159 ms (0%)","0.935 ms (0%)","0.654 ms (0%)","86"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.163 ms (0%)","0.158 ms (0%)","1.15 ms (0%)","1.13 ms (0%)","38"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.157 ms (0%)","0.158 ms (0%)","0.897 ms (0%)","0.872 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.166 ms (0%)","0.157 ms (0%)","2.65 ms (0%)","2.51 ms (0%)","38"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.149 ms (0%)","0.149 ms (0%)","0.474 ms (0%)","0.463 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.152 ms (0%)","0.148 ms (0%)","0.340 ms (0%)","0.334 ms (0%)","68"
"java.util.WeakHashMap.put (Object, Object)","0.152 ms (0%)","0.147 ms (0%)","0.308 ms (0%)","0.293 ms (0%)","39"
"java.lang.Class.getName ()","0.160 ms (0%)","0.146 ms (0%)","0.160 ms (0%)","0.146 ms (0%)","620"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.155 ms (0%)","0.141 ms (0%)","0.220 ms (0%)","0.208 ms (0%)","365"
"java.lang.StringBuilder.append (char)","0.148 ms (0%)","0.141 ms (0%)","0.562 ms (0%)","0.542 ms (0%)","574"
"java.lang.AbstractStringBuilder.append (int)","0.141 ms (0%)","0.140 ms (0%)","0.262 ms (0%)","0.258 ms (0%)","122"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.137 ms (0%)","0.137 ms (0%)","0.137 ms (0%)","0.137 ms (0%)","16"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.135 ms (0%)","0.135 ms (0%)","0.863 ms (0%)","0.825 ms (0%)","114"
"java.lang.String.lastIndexOf (int, int)","0.139 ms (0%)","0.134 ms (0%)","0.467 ms (0%)","0.455 ms (0%)","368"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.140 ms (0%)","0.131 ms (0%)","22.5 ms (0%)","21.3 ms (0%)","38"
"deltablue.Strength.<clinit> ()","0.155 ms (0%)","0.129 ms (0%)","6.6 ms (0%)","5.96 ms (0%)","1"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.134 ms (0%)","0.127 ms (0%)","0.953 ms (0%)","0.897 ms (0%)","38"
"java.lang.ref.ReferenceQueue.poll ()","0.167 ms (0%)","0.127 ms (0%)","0.200 ms (0%)","0.160 ms (0%)","873"
"java.lang.StringLatin1.hashCode (byte[])","0.124 ms (0%)","0.123 ms (0%)","0.124 ms (0%)","0.123 ms (0%)","830"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.127 ms (0%)","0.123 ms (0%)","0.971 ms (0%)","0.943 ms (0%)","44"
"java.lang.Character.toLowerCase (int)","0.136 ms (0%)","0.120 ms (0%)","0.277 ms (0%)","0.256 ms (0%)","228"
"java.lang.String.lastIndexOf (int)","0.126 ms (0%)","0.118 ms (0%)","0.729 ms (0%)","0.704 ms (0%)","330"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.120 ms (0%)","0.117 ms (0%)","0.390 ms (0%)","0.378 ms (0%)","38"
"java.util.WeakHashMap.remove (Object)","0.117 ms (0%)","0.116 ms (0%)","0.270 ms (0%)","0.262 ms (0%)","78"
"java.lang.String.startsWith (String, int)","0.115 ms (0%)","0.115 ms (0%)","0.359 ms (0%)","0.277 ms (0%)","207"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.121 ms (0%)","0.115 ms (0%)","0.826 ms (0%)","0.803 ms (0%)","44"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.115 ms (0%)","0.113 ms (0%)","0.115 ms (0%)","0.113 ms (0%)","885"
"java.lang.StringLatin1.canEncode (int)","0.112 ms (0%)","0.112 ms (0%)","0.112 ms (0%)","0.112 ms (0%)","2,432"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.111 ms (0%)","0.111 ms (0%)","0.161 ms (0%)","0.154 ms (0%)","380"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.113 ms (0%)","0.111 ms (0%)","1.10 ms (0%)","1.7 ms (0%)","44"
"java.io.BufferedOutputStream.flushBuffer ()","0.120 ms (0%)","0.111 ms (0%)","1.71 ms (0%)","0.862 ms (0%)","88"
"java.util.jar.JarFile.entryFor (String)","0.109 ms (0%)","0.110 ms (0%)","0.127 ms (0%)","0.127 ms (0%)","38"
"java.io.PrintStream.write (byte[], int, int)","0.112 ms (0%)","0.108 ms (0%)","1.91 ms (0%)","1.6 ms (0%)","44"
"java.lang.System.getSecurityManager ()","0.112 ms (0%)","0.107 ms (0%)","0.167 ms (0%)","0.164 ms (0%)","551"
"java.util.zip.ZipFile.getEntry (String)","0.116 ms (0%)","0.107 ms (0%)","1.69 ms (0%)","1.63 ms (0%)","38"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.113 ms (0%)","0.106 ms (0%)","2.14 ms (0%)","1.27 ms (0%)","44"
"java.lang.StringConcatHelper.mix (long, String)","0.106 ms (0%)","0.104 ms (0%)","0.187 ms (0%)","0.180 ms (0%)","172"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.109 ms (0%)","0.103 ms (0%)","0.621 ms (0%)","0.597 ms (0%)","39"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.108 ms (0%)","0.102 ms (0%)","26.1 ms (0%)","24.5 ms (0%)","48"
"java.lang.String.getChars (int, int, char[], int)","0.106 ms (0%)","0.102 ms (0%)","0.196 ms (0%)","0.191 ms (0%)","87"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.101 ms (0%)","0.099 ms (0%)","0.241 ms (0%)","0.236 ms (0%)","207"
"java.util.Objects.equals (Object, Object)","0.104 ms (0%)","0.099 ms (0%)","0.172 ms (0%)","0.163 ms (0%)","891"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.104 ms (0%)","0.097 ms (0%)","1.20 ms (0%)","1.16 ms (0%)","242"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.106 ms (0%)","0.096 ms (0%)","1.5 ms (0%)","1.1 ms (0%)","39"
"java.util.zip.ZipUtils.LG (byte[], int)","0.092 ms (0%)","0.095 ms (0%)","0.152 ms (0%)","0.145 ms (0%)","347"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.103 ms (0%)","0.094 ms (0%)","0.380 ms (0%)","0.363 ms (0%)","38"
"sun.nio.cs.StreamEncoder.implWrite (char[], int, int)","0.103 ms (0%)","0.094 ms (0%)","1.57 ms (0%)","1.52 ms (0%)","44"
"java.io.RandomAccessFile.seek (long)","0.092 ms (0%)","0.093 ms (0%)","0.092 ms (0%)","0.093 ms (0%)","78"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.093 ms (0%)","0.092 ms (0%)","0.128 ms (0%)","0.124 ms (0%)","232"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.202 ms (0%)","0.092 ms (0%)","0.915 ms (0%)","0.727 ms (0%)","38"
"java.io.Writer.write (String)","0.096 ms (0%)","0.092 ms (0%)","0.516 ms (0%)","0.499 ms (0%)","87"
"java.lang.StringLatin1.equals (byte[], byte[])","0.095 ms (0%)","0.091 ms (0%)","0.095 ms (0%)","0.091 ms (0%)","342"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.093 ms (0%)","0.090 ms (0%)","0.203 ms (0%)","0.199 ms (0%)","330"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.101 ms (0%)","0.090 ms (0%)","0.566 ms (0%)","0.552 ms (0%)","38"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.087 ms (0%)","0.089 ms (0%)","0.087 ms (0%)","0.089 ms (0%)","881"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.086 ms (0%)","0.086 ms (0%)","0.157 ms (0%)","0.155 ms (0%)","39"
"java.lang.String.indexOf (int)","0.130 ms (0%)","0.084 ms (0%)","0.668 ms (0%)","0.609 ms (0%)","363"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.084 ms (0%)","0.082 ms (0%)","0.186 ms (0%)","0.179 ms (0%)","142"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.083 ms (0%)","0.082 ms (0%)","0.169 ms (0%)","0.164 ms (0%)","44"
