"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.util.concurrent.ConcurrentHashMap.get (Object)","1.70 ms (0%)","1.72 ms (0%)","3.31 ms (0%)","3.10 ms (0%)","758"
"Run.printResult (long)","1.59 ms (0%)","1.60 ms (0%)","5.49 ms (0%)","5.45 ms (0%)","40"
"java.lang.String.hashCode ()","1.48 ms (0%)","1.35 ms (0%)","2.55 ms (0%)","1.95 ms (0%)","4,390"
"java.lang.AbstractStringBuilder.append (String)","1.31 ms (0%)","1.27 ms (0%)","8.40 ms (0%)","8.8 ms (0%)","1,045"
"java.lang.AbstractStringBuilder.putStringAt (int, String, int, int)","1.45 ms (0%)","1.25 ms (0%)","2.96 ms (0%)","2.74 ms (0%)","1,045"
"java.util.zip.Inflater.inflate (byte[], int, int)","1.34 ms (0%)","1.17 ms (0%)","1.64 ms (0%)","1.47 ms (0%)","107"
"Run.getSuiteFromName (String)","1.30 ms (0%)","1.1 ms (0%)","2.66 ms (0%)","2.26 ms (0%)","1"
"java.lang.String.substring (int, int)","0.940 ms (0%)","0.928 ms (0%)","2.67 ms (0%)","2.66 ms (0%)","712"
"java.util.concurrent.ConcurrentHashMap.putVal (Object, Object, boolean)","1.34 ms (0%)","0.896 ms (0%)","2.47 ms (0%)","2.2 ms (0%)","242"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.848 ms (0%)","0.840 ms (0%)","4.65 ms (0%)","4.40 ms (0%)","1,045"
"java.lang.ClassLoader.findBootstrapClassOrNull (String)","0.820 ms (0%)","0.820 ms (0%)","1.28 ms (0%)","1.28 ms (0%)","52"
"java.lang.StringLatin1.indexOf (byte[], int, int)","1.5 ms (0%)","0.737 ms (0%)","1.55 ms (0%)","1.22 ms (0%)","923"
"java.lang.String.indexOf (int, int)","0.740 ms (0%)","0.721 ms (0%)","2.57 ms (0%)","2.21 ms (0%)","923"
"java.io.FileOutputStream.write (byte[], int, int)","0.743 ms (0%)","0.710 ms (0%)","0.755 ms (0%)","0.723 ms (0%)","44"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.691 ms (0%)","0.709 ms (0%)","0.908 ms (0%)","0.909 ms (0%)","1,196"
"java.util.zip.ZipFile.getInputStream (java.util.zip.ZipEntry)","0.718 ms (0%)","0.709 ms (0%)","3.42 ms (0%)","2.99 ms (0%)","39"
"java.lang.Math.min (int, int)","0.825 ms (0%)","0.706 ms (0%)","0.825 ms (0%)","0.706 ms (0%)","7,079"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.697 ms (0%)","0.699 ms (0%)","0.985 ms (0%)","0.976 ms (0%)","1,316"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.681 ms (0%)","0.675 ms (0%)","1.68 ms (0%)","1.66 ms (0%)","1,740"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.666 ms (0%)","0.670 ms (0%)","0.930 ms (0%)","0.928 ms (0%)","1,045"
"jdk.internal.loader.URLClassPath$JarLoader.checkResource (String, boolean, java.util.jar.JarEntry)","0.665 ms (0%)","0.663 ms (0%)","26.5 ms (0%)","12.6 ms (0%)","38"
"java.lang.StringLatin1.newString (byte[], int, int)","0.618 ms (0%)","0.615 ms (0%)","1.47 ms (0%)","1.47 ms (0%)","1,151"
"java.lang.StringBuilder.append (String)","0.647 ms (0%)","0.607 ms (0%)","9.7 ms (0%)","8.72 ms (0%)","1,045"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.706 ms (0%)","0.535 ms (0%)","0.960 ms (0%)","0.782 ms (0%)","368"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.536 ms (0%)","0.535 ms (0%)","14,342 ms (1.8%)","13,875 ms (1.8%)","200"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.530 ms (0%)","0.526 ms (0%)","1.96 ms (0%)","1.81 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.537 ms (0%)","0.523 ms (0%)","76.5 ms (0%)","58.7 ms (0%)","86"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.522 ms (0%)","0.512 ms (0%)","2.32 ms (0%)","2.28 ms (0%)","60"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.494 ms (0%)","0.497 ms (0%)","2.72 ms (0%)","2.48 ms (0%)","38"
"Run.runBenchmark ()","0.510 ms (0%)","0.496 ms (0%)","87,744 ms (11.3%)","84,568 ms (11.3%)","1"
"java.lang.String.equals (Object)","0.527 ms (0%)","0.486 ms (0%)","0.863 ms (0%)","0.675 ms (0%)","1,587"
"java.lang.String.startsWith (String, int)","1.15 ms (0%)","0.457 ms (0%)","1.69 ms (0%)","0.990 ms (0%)","207"
"java.lang.AbstractStringBuilder.append (char)","0.774 ms (0%)","0.456 ms (0%)","1.7 ms (0%)","0.758 ms (0%)","567"
"java.util.zip.ZipUtils.LG (byte[], int)","0.447 ms (0%)","0.455 ms (0%)","0.752 ms (0%)","0.746 ms (0%)","347"
"java.lang.String.lastIndexOf (int, int)","0.439 ms (0%)","0.437 ms (0%)","1.58 ms (0%)","1.40 ms (0%)","368"
"java.lang.CharacterDataLatin1.toLowerCase (int)","11.5 ms (0%)","0.420 ms (0%)","11.7 ms (0%)","0.585 ms (0%)","380"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.417 ms (0%)","0.418 ms (0%)","0.886 ms (0%)","0.878 ms (0%)","71"
"java.lang.ClassLoader.checkName (String)","0.703 ms (0%)","0.402 ms (0%)","2.57 ms (0%)","1.94 ms (0%)","176"
"DeltaBlue.innerBenchmarkLoop (int)","0.414 ms (0%)","0.402 ms (0%)","87,697 ms (11.2%)","84,527 ms (11.3%)","40"
"java.lang.StringLatin1.replace (byte[], char, char)","0.392 ms (0%)","0.401 ms (0%)","0.900 ms (0%)","0.893 ms (0%)","303"
"java.util.Objects.requireNonNull (Object)","0.463 ms (0%)","0.400 ms (0%)","0.463 ms (0%)","0.400 ms (0%)","2,275"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.415 ms (0%)","0.399 ms (0%)","39.2 ms (0%)","36.3 ms (0%)","38"
"java.lang.String.lastIndexOf (int)","0.408 ms (0%)","0.394 ms (0%)","2.36 ms (0%)","2.8 ms (0%)","330"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.386 ms (0%)","0.389 ms (0%)","12.6 ms (0%)","1.62 ms (0%)","114"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.395 ms (0%)","0.387 ms (0%)","1.93 ms (0%)","1.71 ms (0%)","39"
"java.lang.StringLatin1.canEncode (int)","0.384 ms (0%)","0.375 ms (0%)","0.384 ms (0%)","0.375 ms (0%)","2,421"
"java.util.zip.ZipUtils.SH (byte[], int)","0.384 ms (0%)","0.372 ms (0%)","0.384 ms (0%)","0.372 ms (0%)","1,078"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.373 ms (0%)","0.368 ms (0%)","0.770 ms (0%)","0.755 ms (0%)","44"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.374 ms (0%)","0.366 ms (0%)","13.4 ms (0%)","2.39 ms (0%)","114"
"java.lang.Character.toLowerCase (int)","0.363 ms (0%)","0.359 ms (0%)","11.8 ms (0%)","0.840 ms (0%)","228"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.370 ms (0%)","0.356 ms (0%)","70.8 ms (0%)","69.6 ms (0%)","400"
"java.lang.StringBuilder.toString ()","0.357 ms (0%)","0.351 ms (0%)","1.16 ms (0%)","1.14 ms (0%)","533"
"deltablue.UnaryConstraint.removeFromGraph ()","0.354 ms (0%)","0.348 ms (0%)","71.1 ms (0%)","70.0 ms (0%)","400"
"Harness.processArguments (String[])","0.368 ms (0%)","0.343 ms (0%)","19.8 ms (0%)","18.6 ms (0%)","1"
"Run.measure (Benchmark)","0.340 ms (0%)","0.342 ms (0%)","87,703 ms (11.2%)","84,532 ms (11.3%)","40"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.350 ms (0%)","0.336 ms (0%)","4.27 ms (0%)","4.5 ms (0%)","68"
"java.lang.StringLatin1.hashCode (byte[])","0.790 ms (0%)","0.324 ms (0%)","0.790 ms (0%)","0.324 ms (0%)","829"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.332 ms (0%)","0.322 ms (0%)","19.3 ms (0%)","7.0 ms (0%)","38"
"java.lang.StringConcatHelper.newArray (long)","0.321 ms (0%)","0.321 ms (0%)","0.725 ms (0%)","0.713 ms (0%)","363"
"java.lang.StringConcatHelper.mix (long, String)","0.323 ms (0%)","0.321 ms (0%)","0.647 ms (0%)","0.644 ms (0%)","172"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.312 ms (0%)","0.314 ms (0%)","0.881 ms (0%)","0.862 ms (0%)","58"
"java.io.RandomAccessFile.read (byte[], int, int)","0.308 ms (0%)","0.311 ms (0%)","0.308 ms (0%)","0.311 ms (0%)","78"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.302 ms (0%)","0.307 ms (0%)","3.36 ms (0%)","3.13 ms (0%)","38"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.309 ms (0%)","0.306 ms (0%)","3.56 ms (0%)","3.38 ms (0%)","38"
"jdk.internal.loader.Resource.getBytes ()","0.313 ms (0%)","0.303 ms (0%)","9.20 ms (0%)","8.90 ms (0%)","38"
"deltablue.Strength.createStrengthTable ()","0.318 ms (0%)","0.301 ms (0%)","11.0 ms (0%)","9.75 ms (0%)","1"
"som.Vector.sort (java.util.Comparator)","0.299 ms (0%)","0.299 ms (0%)","0.411 ms (0%)","0.407 ms (0%)","200"
"java.lang.Class.getPackageName ()","0.285 ms (0%)","0.284 ms (0%)","1.9 ms (0%)","1.9 ms (0%)","195"
"java.util.WeakHashMap.remove (Object)","0.281 ms (0%)","0.275 ms (0%)","0.778 ms (0%)","0.755 ms (0%)","78"
"java.lang.Class.getName ()","0.292 ms (0%)","0.273 ms (0%)","0.292 ms (0%)","0.273 ms (0%)","619"
"java.lang.String.replace (char, char)","0.311 ms (0%)","0.271 ms (0%)","1.30 ms (0%)","1.25 ms (0%)","303"
"Run.printTotal ()","0.266 ms (0%)","0.268 ms (0%)","0.494 ms (0%)","0.486 ms (0%)","1"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.262 ms (0%)","0.261 ms (0%)","9.51 ms (0%)","9.21 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.270 ms (0%)","0.259 ms (0%)","0.366 ms (0%)","0.354 ms (0%)","267"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.289 ms (0%)","0.257 ms (0%)","0.289 ms (0%)","0.257 ms (0%)","1,120"
"java.nio.CharBuffer.wrap (char[], int, int)","0.263 ms (0%)","0.254 ms (0%)","0.471 ms (0%)","0.453 ms (0%)","44"
"Run.lambda$getSuiteFromName$2 ()","0.259 ms (0%)","0.253 ms (0%)","0.440 ms (0%)","0.434 ms (0%)","1"
"java.lang.Class.getClassLoader ()","0.259 ms (0%)","0.250 ms (0%)","0.441 ms (0%)","0.401 ms (0%)","584"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.250 ms (0%)","0.249 ms (0%)","0.361 ms (0%)","0.358 ms (0%)","232"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.873 ms (0%)","0.247 ms (0%)","3.17 ms (0%)","2.48 ms (0%)","38"
"java.lang.AbstractStringBuilder.getCoder ()","0.253 ms (0%)","0.247 ms (0%)","0.253 ms (0%)","0.247 ms (0%)","1,045"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.245 ms (0%)","0.240 ms (0%)","0.731 ms (0%)","0.705 ms (0%)","207"
"java.lang.ref.ReferenceQueue.poll ()","0.277 ms (0%)","0.240 ms (0%)","0.303 ms (0%)","0.267 ms (0%)","867"
"java.lang.CharacterDataLatin1.getProperties (int)","0.243 ms (0%)","0.239 ms (0%)","0.243 ms (0%)","0.239 ms (0%)","612"
"java.io.PrintStream.println (String)","0.235 ms (0%)","0.232 ms (0%)","4.83 ms (0%)","4.65 ms (0%)","43"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.242 ms (0%)","0.230 ms (0%)","70.1 ms (0%)","53.0 ms (0%)","38"
"java.io.PrintStream.writeln (String)","0.245 ms (0%)","0.230 ms (0%)","4.56 ms (0%)","4.39 ms (0%)","43"
"java.lang.ClassLoader.findLoadedClass (String)","0.273 ms (0%)","0.229 ms (0%)","1.36 ms (0%)","1.28 ms (0%)","86"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.232 ms (0%)","0.229 ms (0%)","0.232 ms (0%)","0.229 ms (0%)","885"
"java.lang.StringBuilder.append (char)","0.238 ms (0%)","0.229 ms (0%)","1.33 ms (0%)","1.0 ms (0%)","567"
"java.util.WeakHashMap.put (Object, Object)","0.467 ms (0%)","0.228 ms (0%)","0.714 ms (0%)","0.466 ms (0%)","39"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.232 ms (0%)","0.226 ms (0%)","0.370 ms (0%)","0.357 ms (0%)","363"
"java.lang.String.indexOf (int)","0.231 ms (0%)","0.225 ms (0%)","1.72 ms (0%)","1.38 ms (0%)","363"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.225 ms (0%)","0.225 ms (0%)","0.556 ms (0%)","0.553 ms (0%)","330"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.222 ms (0%)","0.223 ms (0%)","0.321 ms (0%)","0.320 ms (0%)","343"
"java.lang.System.getSecurityManager ()","0.251 ms (0%)","0.214 ms (0%)","0.361 ms (0%)","0.321 ms (0%)","551"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.216 ms (0%)","0.211 ms (0%)","0.216 ms (0%)","0.211 ms (0%)","869"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.221 ms (0%)","0.210 ms (0%)","2.73 ms (0%)","2.27 ms (0%)","242"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.210 ms (0%)","0.208 ms (0%)","1.19 ms (0%)","1.18 ms (0%)","38"
"java.lang.AbstractStringBuilder.append (int)","0.208 ms (0%)","0.208 ms (0%)","0.377 ms (0%)","0.373 ms (0%)","122"
"java.util.Objects.equals (Object, Object)","0.216 ms (0%)","0.205 ms (0%)","0.328 ms (0%)","0.317 ms (0%)","895"
"java.lang.String.getBytes (byte[], int, byte)","0.189 ms (0%)","0.187 ms (0%)","0.273 ms (0%)","0.259 ms (0%)","250"
"java.util.zip.ZipFile.getEntry (String)","0.189 ms (0%)","0.187 ms (0%)","4.8 ms (0%)","3.69 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.189 ms (0%)","0.186 ms (0%)","2.19 ms (0%)","1.92 ms (0%)","86"
"java.io.BufferedWriter.write (String, int, int)","0.186 ms (0%)","0.184 ms (0%)","0.442 ms (0%)","0.431 ms (0%)","87"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.185 ms (0%)","0.181 ms (0%)","1.8 ms (0%)","1.7 ms (0%)","39"
"java.lang.String.startsWith (String)","0.190 ms (0%)","0.180 ms (0%)","1.91 ms (0%)","1.20 ms (0%)","207"
"java.lang.String.isEmpty ()","0.179 ms (0%)","0.178 ms (0%)","0.179 ms (0%)","0.178 ms (0%)","524"
"java.lang.Math.max (int, int)","0.196 ms (0%)","0.175 ms (0%)","0.196 ms (0%)","0.175 ms (0%)","761"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.180 ms (0%)","0.174 ms (0%)","1.95 ms (0%)","1.92 ms (0%)","39"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.182 ms (0%)","0.171 ms (0%)","0.182 ms (0%)","0.171 ms (0%)","1,222"
"deltablue.Strength.<clinit> ()","0.173 ms (0%)","0.167 ms (0%)","28.1 ms (0%)","23.4 ms (0%)","1"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.176 ms (0%)","0.161 ms (0%)","0.347 ms (0%)","0.331 ms (0%)","39"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.174 ms (0%)","0.161 ms (0%)","1.40 ms (0%)","1.37 ms (0%)","38"
"java.util.jar.JarFile.entryFor (String)","0.296 ms (0%)","0.159 ms (0%)","0.366 ms (0%)","0.228 ms (0%)","38"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.153 ms (0%)","0.156 ms (0%)","0.532 ms (0%)","0.403 ms (0%)","76"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.159 ms (0%)","0.152 ms (0%)","1.28 ms (0%)","0.860 ms (0%)","38"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.158 ms (0%)","0.150 ms (0%)","76.9 ms (0%)","59.0 ms (0%)","48"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.154 ms (0%)","0.150 ms (0%)","0.343 ms (0%)","0.333 ms (0%)","142"
"java.io.RandomAccessFile.seek (long)","0.149 ms (0%)","0.148 ms (0%)","0.149 ms (0%)","0.148 ms (0%)","78"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.154 ms (0%)","0.148 ms (0%)","1.9 ms (0%)","1.6 ms (0%)","44"
"java.lang.String.toLowerCase ()","0.151 ms (0%)","0.147 ms (0%)","0.909 ms (0%)","0.770 ms (0%)","76"
"java.lang.StringLatin1.equals (byte[], byte[])","0.287 ms (0%)","0.144 ms (0%)","0.287 ms (0%)","0.144 ms (0%)","363"
