"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"deltablue.Variable.addConstraint (deltablue.AbstractConstraint)","1,082 ms (1.4%)","1,046 ms (1.4%)","1,693 ms (0.3%)","1,606 ms (0.2%)","16,800,240"
"som.Vector.with (Object)","1,076 ms (1.4%)","997 ms (1.4%)","1,573 ms (0.2%)","1,465 ms (0.2%)","14,400,840"
"deltablue.BinaryConstraint.chooseMethod (int)","1,023 ms (1.3%)","983 ms (1.3%)","1,612 ms (0.2%)","1,540 ms (0.2%)","12,000,080"
"deltablue.Planner.incrementalAdd (deltablue.AbstractConstraint)","979 ms (1.3%)","959 ms (1.3%)","26,772 ms (4%)","25,794 ms (4%)","7,200,360"
"deltablue.Strength.weaker (deltablue.Strength)","962 ms (1.3%)","925 ms (1.3%)","962 ms (0.1%)","925 ms (0.1%)","28,800,240"
"som.Dictionary.at (som.Dictionary.CustomHash)","915 ms (1.2%)","888 ms (1.2%)","2,184 ms (0.3%)","2,093 ms (0.3%)","7,200,242"
"deltablue.Planner.projectionTest (int)","847 ms (1.1%)","836 ms (1.1%)","31,744 ms (4.7%)","30,699 ms (4.7%)","40"
"deltablue.AbstractConstraint.addConstraint (deltablue.Planner)","838 ms (1.1%)","819 ms (1.1%)","25,988 ms (3.8%)","25,073 ms (3.9%)","7,200,240"
"deltablue.AbstractConstraint.inputsKnown (int)","530 ms (0.7%)","528 ms (0.7%)","850 ms (0.1%)","836 ms (0.1%)","7,200,280"
"deltablue.Strength.of (deltablue.Strength.Sym)","541 ms (0.7%)","506 ms (0.7%)","2,726 ms (0.4%)","2,600 ms (0.4%)","7,200,242"
"deltablue.Planner.constraintsConsuming (deltablue.Variable, som.ForEachInterface)","516 ms (0.7%)","502 ms (0.7%)","4,652 ms (0.7%)","4,498 ms (0.7%)","7,200,280"
"som.Dictionary.getBucket (int)","515 ms (0.7%)","492 ms (0.7%)","785 ms (0.1%)","745 ms (0.1%)","7,200,242"
"deltablue.Strength.stronger (deltablue.Strength)","499 ms (0.7%)","468 ms (0.6%)","499 ms (0.1%)","468 ms (0.1%)","14,400,440"
"deltablue.ScaleConstraint.addToGraph ()","409 ms (0.5%)","414 ms (0.6%)","1,381 ms (0.2%)","1,337 ms (0.2%)","2,400,000"
"deltablue.Variable.value (int)","411 ms (0.5%)","380 ms (0.5%)","615 ms (0.1%)","577 ms (0.1%)","4,800,080"
"deltablue.BinaryConstraint.inputsDo (som.ForEachInterface)","346 ms (0.5%)","335 ms (0.5%)","346 ms (0.1%)","335 ms (0.1%)","9,600,000"
"deltablue.Strength.absoluteWeakest ()","353 ms (0.5%)","309 ms (0.4%)","353 ms (0.1%)","309 ms (0%)","7,140,319"
"deltablue.BinaryConstraint.inputsHasOne (som.TestInterface)","319 ms (0.4%)","306 ms (0.4%)","319 ms (0%)","306 ms (0%)","7,200,080"
"deltablue.BinaryConstraint.markUnsatisfied ()","261 ms (0.3%)","256 ms (0.3%)","261 ms (0%)","256 ms (0%)","7,200,080"
"som.Dictionary.getBucketIdx (int)","270 ms (0.4%)","252 ms (0.3%)","270 ms (0%)","252 ms (0%)","7,200,266"
"deltablue.BinaryConstraint.addToGraph ()","249 ms (0.3%)","247 ms (0.3%)","730 ms (0.1%)","700 ms (0.1%)","2,400,000"
"som.Dictionary.hash (som.Dictionary.CustomHash)","248 ms (0.3%)","239 ms (0.3%)","248 ms (0%)","239 ms (0%)","7,200,266"
"deltablue.Planner.newMark ()","237 ms (0.3%)","225 ms (0.3%)","237 ms (0%)","225 ms (0%)","7,200,560"
"som.IdentityDictionary$IdEntry.match (int, Object)","234 ms (0.3%)","220 ms (0.3%)","234 ms (0%)","220 ms (0%)","7,200,242"
"deltablue.Planner.chainTest (int)","207 ms (0.3%)","200 ms (0.3%)","44,698 ms (6.6%)","43,123 ms (6.6%)","40"
"deltablue.UnaryConstraint.recalculate ()","173 ms (0.2%)","167 ms (0.2%)","260 ms (0%)","255 ms (0%)","2,400,360"
"deltablue.UnaryConstraint.addToGraph ()","168 ms (0.2%)","163 ms (0.2%)","408 ms (0.1%)","394 ms (0.1%)","2,400,240"
"som.Vector.at (int)","167 ms (0.2%)","158 ms (0.2%)","167 ms (0%)","158 ms (0%)","4,799,920"
"java.util.Arrays.setAll (Object[], java.util.function.IntFunction)","171 ms (0.2%)","151 ms (0.2%)","329 ms (0%)","273 ms (0%)","40"
"deltablue.UnaryConstraint.chooseMethod (int)","154 ms (0.2%)","148 ms (0.2%)","233 ms (0%)","224 ms (0%)","2,400,480"
"deltablue.AbstractConstraint.isInput ()","86.6 ms (0.1%)","87.7 ms (0.1%)","86.6 ms (0%)","87.7 ms (0%)","2,400,160"
"deltablue.ScaleConstraint.inputsDo (som.ForEachInterface)","80.4 ms (0.1%)","77.8 ms (0.1%)","80.4 ms (0%)","77.8 ms (0%)","2,400,080"
"java.util.Arrays.copyOf (Object[], int, Class)","22.8 ms (0%)","22.8 ms (0%)","23.2 ms (0%)","23.1 ms (0%)","5,224"
"java.util.Arrays.copyOf (Object[], int)","26.0 ms (0%)","10.7 ms (0%)","49.1 ms (0%)","33.8 ms (0%)","7,882"
"Run.reportBenchmark ()","9.68 ms (0%)","8.22 ms (0%)","15.4 ms (0%)","13.6 ms (0%)","1"
"som.Vector.remove (Object)","6.93 ms (0%)","6.90 ms (0%)","70.2 ms (0%)","68.8 ms (0%)","400"
"java.lang.String.charAt (int)","5.72 ms (0%)","5.50 ms (0%)","9.52 ms (0%)","9.17 ms (0%)","28,090"
"deltablue.Plan.execute ()","3.16 ms (0%)","3.10 ms (0%)","25,915 ms (3.8%)","25,166 ms (3.9%)","5,600"
"java.lang.ClassLoader.defineClass (String, byte[], int, int, java.security.ProtectionDomain)","3.27 ms (0%)","2.98 ms (0%)","7.52 ms (0%)","7.4 ms (0%)","38"
"deltablue.Planner.change (deltablue.Variable, int)","2.89 ms (0%)","2.89 ms (0%)","19,063 ms (2.8%)","18,450 ms (2.8%)","160"
"deltablue.Planner.incrementalRemove (deltablue.AbstractConstraint)","2.93 ms (0%)","2.87 ms (0%)","12,610 ms (1.9%)","12,173 ms (1.9%)","200"
"deltablue.Planner.extractPlanFromConstraints (som.Vector)","2.36 ms (0%)","2.28 ms (0%)","6,875 ms (1%)","6,627 ms (1%)","200"
"java.lang.String.isLatin1 ()","1.91 ms (0%)","1.90 ms (0%)","1.91 ms (0%)","1.90 ms (0%)","31,294"
"deltablue.Strength.createStrengthConstants ()","1.84 ms (0%)","1.85 ms (0%)","3.63 ms (0%)","3.59 ms (0%)","1"
"java.lang.StringLatin1.charAt (byte[], int)","1.93 ms (0%)","1.81 ms (0%)","1.93 ms (0%)","1.81 ms (0%)","28,090"
"Run.printResult (long)","1.44 ms (0%)","1.45 ms (0%)","5.62 ms (0%)","4.93 ms (0%)","40"
"java.util.concurrent.ConcurrentHashMap.get (Object)","1.27 ms (0%)","1.26 ms (0%)","2.60 ms (0%)","1.97 ms (0%)","756"
"java.util.zip.Inflater.inflate (byte[], int, int)","0.893 ms (0%)","0.899 ms (0%)","1.4 ms (0%)","1.4 ms (0%)","107"
"java.lang.String.length ()","0.844 ms (0%)","0.827 ms (0%)","1.34 ms (0%)","1.30 ms (0%)","6,943"
"Run.getSuiteFromName (String)","0.820 ms (0%)","0.797 ms (0%)","1.75 ms (0%)","1.65 ms (0%)","1"
"java.io.FileOutputStream.write (byte[], int, int)","1.35 ms (0%)","0.689 ms (0%)","1.36 ms (0%)","0.699 ms (0%)","44"
"java.lang.ClassLoader.findBootstrapClassOrNull (String)","0.635 ms (0%)","0.628 ms (0%)","0.832 ms (0%)","0.815 ms (0%)","52"
"java.lang.String.hashCode ()","0.682 ms (0%)","0.589 ms (0%)","1.0 ms (0%)","0.892 ms (0%)","4,390"
"java.util.concurrent.ConcurrentHashMap.putVal (Object, Object, boolean)","0.571 ms (0%)","0.565 ms (0%)","1.26 ms (0%)","1.23 ms (0%)","240"
"Run.runBenchmark ()","0.539 ms (0%)","0.534 ms (0%)","76,469 ms (11.3%)","73,847 ms (11.3%)","1"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.476 ms (0%)","0.469 ms (0%)","12,645 ms (1.9%)","12,208 ms (1.9%)","200"
"java.lang.AbstractStringBuilder.putStringAt (int, String, int, int)","0.472 ms (0%)","0.468 ms (0%)","0.987 ms (0%)","0.977 ms (0%)","1,045"
"java.lang.AbstractStringBuilder.append (String)","0.459 ms (0%)","0.444 ms (0%)","2.90 ms (0%)","2.85 ms (0%)","1,045"
"java.util.zip.ZipFile.getInputStream (java.util.zip.ZipEntry)","0.443 ms (0%)","0.440 ms (0%)","1.54 ms (0%)","1.48 ms (0%)","39"
"jdk.internal.loader.URLClassPath$JarLoader.checkResource (String, boolean, java.util.jar.JarEntry)","0.432 ms (0%)","0.417 ms (0%)","4.58 ms (0%)","4.40 ms (0%)","38"
"java.lang.String.coder ()","0.447 ms (0%)","0.406 ms (0%)","0.447 ms (0%)","0.406 ms (0%)","10,165"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.385 ms (0%)","0.377 ms (0%)","70.6 ms (0%)","69.1 ms (0%)","400"
"java.lang.StringLatin1.replace (byte[], char, char)","0.353 ms (0%)","0.357 ms (0%)","0.768 ms (0%)","0.766 ms (0%)","303"
"DeltaBlue.innerBenchmarkLoop (int)","0.367 ms (0%)","0.357 ms (0%)","76,446 ms (11.3%)","73,826 ms (11.3%)","40"
"java.lang.String.substring (int, int)","0.387 ms (0%)","0.350 ms (0%)","1.6 ms (0%)","1.2 ms (0%)","712"
"deltablue.UnaryConstraint.removeFromGraph ()","0.351 ms (0%)","0.347 ms (0%)","71.0 ms (0%)","69.5 ms (0%)","400"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.349 ms (0%)","0.335 ms (0%)","0.446 ms (0%)","0.427 ms (0%)","1,196"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.363 ms (0%)","0.334 ms (0%)","30.9 ms (0%)","26.3 ms (0%)","86"
"Run.measure (Benchmark)","0.331 ms (0%)","0.329 ms (0%)","76,452 ms (11.3%)","73,831 ms (11.3%)","40"
"java.lang.Math.min (int, int)","0.425 ms (0%)","0.321 ms (0%)","0.425 ms (0%)","0.321 ms (0%)","6,981"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.325 ms (0%)","0.317 ms (0%)","0.601 ms (0%)","0.577 ms (0%)","71"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.335 ms (0%)","0.314 ms (0%)","0.533 ms (0%)","0.506 ms (0%)","1,256"
"Harness.processArguments (String[])","0.323 ms (0%)","0.311 ms (0%)","14.3 ms (0%)","12.9 ms (0%)","1"
"java.lang.StringLatin1.indexOf (byte[], int, int)","0.312 ms (0%)","0.309 ms (0%)","0.542 ms (0%)","0.531 ms (0%)","923"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.322 ms (0%)","0.307 ms (0%)","3.52 ms (0%)","0.780 ms (0%)","38"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.310 ms (0%)","0.306 ms (0%)","0.606 ms (0%)","0.595 ms (0%)","44"
"som.Vector.sort (java.util.Comparator)","0.294 ms (0%)","0.293 ms (0%)","0.412 ms (0%)","0.401 ms (0%)","200"
"java.lang.StringLatin1.newString (byte[], int, int)","0.263 ms (0%)","0.275 ms (0%)","0.736 ms (0%)","0.729 ms (0%)","1,151"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.279 ms (0%)","0.273 ms (0%)","1.51 ms (0%)","1.49 ms (0%)","1,045"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.270 ms (0%)","0.271 ms (0%)","0.332 ms (0%)","0.333 ms (0%)","1,045"
"java.lang.String.equals (Object)","0.860 ms (0%)","0.269 ms (0%)","0.997 ms (0%)","0.390 ms (0%)","1,587"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.279 ms (0%)","0.267 ms (0%)","0.707 ms (0%)","0.687 ms (0%)","1,740"
"java.lang.String.indexOf (int, int)","0.271 ms (0%)","0.259 ms (0%)","0.951 ms (0%)","0.930 ms (0%)","923"
"java.lang.StringConcatHelper.newArray (long)","0.259 ms (0%)","0.256 ms (0%)","0.570 ms (0%)","0.558 ms (0%)","363"
"java.io.RandomAccessFile.read (byte[], int, int)","0.257 ms (0%)","0.253 ms (0%)","0.257 ms (0%)","0.253 ms (0%)","78"
"deltablue.Strength.createStrengthTable ()","0.253 ms (0%)","0.246 ms (0%)","2.36 ms (0%)","2.33 ms (0%)","1"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.245 ms (0%)","0.237 ms (0%)","0.946 ms (0%)","0.906 ms (0%)","39"
"java.lang.AbstractStringBuilder.append (char)","0.241 ms (0%)","0.234 ms (0%)","0.398 ms (0%)","0.384 ms (0%)","567"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.249 ms (0%)","0.230 ms (0%)","16.6 ms (0%)","15.7 ms (0%)","38"
"Run.printTotal ()","0.226 ms (0%)","0.227 ms (0%)","0.308 ms (0%)","0.307 ms (0%)","1"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.237 ms (0%)","0.225 ms (0%)","0.944 ms (0%)","0.889 ms (0%)","60"
"java.lang.Class.getPackageName ()","0.226 ms (0%)","0.220 ms (0%)","0.617 ms (0%)","0.594 ms (0%)","195"
"java.io.PrintStream.println (String)","0.230 ms (0%)","0.219 ms (0%)","4.75 ms (0%)","3.96 ms (0%)","43"
"java.nio.CharBuffer.wrap (char[], int, int)","0.219 ms (0%)","0.215 ms (0%)","0.373 ms (0%)","0.362 ms (0%)","44"
"java.lang.ClassLoader.checkName (String)","0.207 ms (0%)","0.200 ms (0%)","0.856 ms (0%)","0.825 ms (0%)","176"
"java.lang.Class.getClassLoader ()","0.220 ms (0%)","0.197 ms (0%)","0.343 ms (0%)","0.324 ms (0%)","584"
"java.lang.String.replace (char, char)","0.206 ms (0%)","0.195 ms (0%)","1.2 ms (0%)","1.1 ms (0%)","303"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.196 ms (0%)","0.194 ms (0%)","0.245 ms (0%)","0.243 ms (0%)","237"
"java.lang.ClassLoader.findLoadedClass (String)","0.191 ms (0%)","0.191 ms (0%)","0.710 ms (0%)","0.690 ms (0%)","86"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.192 ms (0%)","0.190 ms (0%)","3.70 ms (0%)","3.56 ms (0%)","38"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.191 ms (0%)","0.187 ms (0%)","1.20 ms (0%)","1.17 ms (0%)","38"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.193 ms (0%)","0.184 ms (0%)","0.263 ms (0%)","0.250 ms (0%)","368"
"java.util.Objects.requireNonNull (Object)","0.241 ms (0%)","0.184 ms (0%)","0.241 ms (0%)","0.184 ms (0%)","2,271"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.183 ms (0%)","0.184 ms (0%)","0.462 ms (0%)","0.447 ms (0%)","58"
"java.io.BufferedWriter.write (String, int, int)","0.185 ms (0%)","0.184 ms (0%)","0.401 ms (0%)","0.391 ms (0%)","87"
"java.util.Arrays.copyOf (byte[], int)","0.176 ms (0%)","0.182 ms (0%)","0.211 ms (0%)","0.210 ms (0%)","396"
"java.io.PrintStream.writeln (String)","0.187 ms (0%)","0.181 ms (0%)","4.48 ms (0%)","3.71 ms (0%)","43"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.186 ms (0%)","0.178 ms (0%)","0.274 ms (0%)","0.263 ms (0%)","363"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.203 ms (0%)","0.178 ms (0%)","2.54 ms (0%)","2.46 ms (0%)","68"
"java.lang.StringBuilder.append (String)","0.195 ms (0%)","0.174 ms (0%)","3.13 ms (0%)","3.6 ms (0%)","1,045"
"java.lang.StringLatin1.hashCode (byte[])","0.185 ms (0%)","0.172 ms (0%)","0.185 ms (0%)","0.172 ms (0%)","829"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.182 ms (0%)","0.171 ms (0%)","2.63 ms (0%)","2.53 ms (0%)","38"
"java.lang.Class.getName ()","0.195 ms (0%)","0.168 ms (0%)","0.195 ms (0%)","0.168 ms (0%)","619"
"java.lang.AbstractStringBuilder.append (int)","0.189 ms (0%)","0.167 ms (0%)","0.314 ms (0%)","0.292 ms (0%)","122"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.170 ms (0%)","0.164 ms (0%)","0.631 ms (0%)","0.612 ms (0%)","114"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.157 ms (0%)","0.161 ms (0%)","0.573 ms (0%)","0.554 ms (0%)","38"
"java.lang.String.startsWith (String, int)","0.159 ms (0%)","0.157 ms (0%)","0.290 ms (0%)","0.281 ms (0%)","207"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.156 ms (0%)","0.156 ms (0%)","0.156 ms (0%)","0.156 ms (0%)","16"
"jdk.internal.loader.Resource.getBytes ()","0.160 ms (0%)","0.155 ms (0%)","3.49 ms (0%)","3.35 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.168 ms (0%)","0.154 ms (0%)","27.0 ms (0%)","23.0 ms (0%)","38"
"java.lang.String.lastIndexOf (int)","0.163 ms (0%)","0.149 ms (0%)","0.776 ms (0%)","0.749 ms (0%)","330"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.118 ms (0%)","0.147 ms (0%)","9.52 ms (0%)","6.57 ms (0%)","38"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.149 ms (0%)","0.147 ms (0%)","0.843 ms (0%)","0.822 ms (0%)","38"
"java.util.WeakHashMap.put (Object, Object)","0.150 ms (0%)","0.146 ms (0%)","0.286 ms (0%)","0.274 ms (0%)","39"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.142 ms (0%)","0.142 ms (0%)","0.182 ms (0%)","0.182 ms (0%)","380"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.145 ms (0%)","0.139 ms (0%)","0.145 ms (0%)","0.139 ms (0%)","815"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.143 ms (0%)","0.138 ms (0%)","0.869 ms (0%)","0.844 ms (0%)","114"
"java.lang.StringBuilder.toString ()","0.139 ms (0%)","0.137 ms (0%)","0.596 ms (0%)","0.586 ms (0%)","533"
"deltablue.Strength.<clinit> ()","0.145 ms (0%)","0.135 ms (0%)","7.0 ms (0%)","6.90 ms (0%)","1"
"java.util.Objects.equals (Object, Object)","0.158 ms (0%)","0.134 ms (0%)","0.227 ms (0%)","0.199 ms (0%)","895"
"java.lang.String.lastIndexOf (int, int)","0.126 ms (0%)","0.132 ms (0%)","0.460 ms (0%)","0.447 ms (0%)","368"
"java.lang.StringConcatHelper.mix (long, String)","0.150 ms (0%)","0.131 ms (0%)","0.236 ms (0%)","0.216 ms (0%)","172"
"java.lang.StringBuilder.append (char)","0.142 ms (0%)","0.131 ms (0%)","0.549 ms (0%)","0.530 ms (0%)","567"
"java.lang.System.getSecurityManager ()","0.134 ms (0%)","0.126 ms (0%)","0.209 ms (0%)","0.203 ms (0%)","551"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.122 ms (0%)","0.126 ms (0%)","1.41 ms (0%)","0.817 ms (0%)","86"
"java.util.jar.JarFile.entryFor (String)","2.83 ms (0%)","0.123 ms (0%)","2.85 ms (0%)","0.138 ms (0%)","38"
"java.util.zip.ZipFile.getEntry (String)","0.123 ms (0%)","0.121 ms (0%)","4.60 ms (0%)","1.82 ms (0%)","38"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.126 ms (0%)","0.121 ms (0%)","0.876 ms (0%)","0.855 ms (0%)","44"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.120 ms (0%)","0.121 ms (0%)","1.87 ms (0%)","1.19 ms (0%)","44"
"java.lang.Character.toLowerCase (int)","0.122 ms (0%)","0.120 ms (0%)","0.271 ms (0%)","0.267 ms (0%)","228"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.124 ms (0%)","0.119 ms (0%)","0.419 ms (0%)","0.411 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.123 ms (0%)","0.117 ms (0%)","0.954 ms (0%)","0.904 ms (0%)","38"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.120 ms (0%)","0.117 ms (0%)","1.1 ms (0%)","0.992 ms (0%)","44"
"Run.lambda$getSuiteFromName$2 ()","0.120 ms (0%)","0.113 ms (0%)","0.147 ms (0%)","0.140 ms (0%)","1"
"java.util.WeakHashMap.remove (Object)","0.111 ms (0%)","0.111 ms (0%)","0.290 ms (0%)","0.276 ms (0%)","78"
"java.io.BufferedOutputStream.flushBuffer ()","0.114 ms (0%)","0.110 ms (0%)","1.48 ms (0%)","0.812 ms (0%)","88"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.113 ms (0%)","0.109 ms (0%)","0.113 ms (0%)","0.109 ms (0%)","885"
"java.lang.ref.ReferenceQueue.poll ()","0.154 ms (0%)","0.107 ms (0%)","0.166 ms (0%)","0.118 ms (0%)","835"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.108 ms (0%)","0.106 ms (0%)","31.2 ms (0%)","26.5 ms (0%)","48"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.110 ms (0%)","0.106 ms (0%)","1.40 ms (0%)","1.37 ms (0%)","240"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.116 ms (0%)","0.106 ms (0%)","1.11 ms (0%)","1.6 ms (0%)","39"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.108 ms (0%)","0.103 ms (0%)","0.671 ms (0%)","0.643 ms (0%)","39"
"java.io.RandomAccessFile.seek (long)","0.102 ms (0%)","0.103 ms (0%)","0.102 ms (0%)","0.103 ms (0%)","78"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.113 ms (0%)","0.102 ms (0%)","0.285 ms (0%)","0.267 ms (0%)","207"
"java.lang.StringLatin1.canEncode (int)","0.108 ms (0%)","0.101 ms (0%)","0.108 ms (0%)","0.101 ms (0%)","2,421"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.101 ms (0%)","0.101 ms (0%)","0.190 ms (0%)","0.188 ms (0%)","39"
"java.io.PrintStream.write (byte[], int, int)","0.103 ms (0%)","0.100 ms (0%)","1.65 ms (0%)","0.981 ms (0%)","44"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.106 ms (0%)","0.097 ms (0%)","0.406 ms (0%)","0.391 ms (0%)","38"
"java.lang.String.getChars (int, int, char[], int)","0.102 ms (0%)","0.097 ms (0%)","0.183 ms (0%)","0.178 ms (0%)","87"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.108 ms (0%)","0.096 ms (0%)","0.664 ms (0%)","0.628 ms (0%)","38"
"java.lang.StringLatin1.equals (byte[], byte[])","0.106 ms (0%)","0.094 ms (0%)","0.106 ms (0%)","0.094 ms (0%)","356"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.099 ms (0%)","0.094 ms (0%)","0.202 ms (0%)","0.191 ms (0%)","142"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.098 ms (0%)","0.094 ms (0%)","0.733 ms (0%)","0.718 ms (0%)","44"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.097 ms (0%)","0.092 ms (0%)","0.421 ms (0%)","0.405 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.091 ms (0%)","0.091 ms (0%)","0.091 ms (0%)","0.091 ms (0%)","129"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.093 ms (0%)","0.091 ms (0%)","0.141 ms (0%)","0.131 ms (0%)","232"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.094 ms (0%)","0.090 ms (0%)","0.765 ms (0%)","0.752 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.099 ms (0%)","0.089 ms (0%)","0.099 ms (0%)","0.089 ms (0%)","1,088"
"java.lang.String.indexOf (int)","0.094 ms (0%)","0.089 ms (0%)","0.636 ms (0%)","0.614 ms (0%)","363"
