"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.062 ms (0%)","0.059 ms (0%)","1.32 ms (0%)","0.381 ms (0%)","1"
"java.lang.StringLatin1.equals (byte[], byte[])","0.057 ms (0%)","0.058 ms (0%)","0.057 ms (0%)","0.058 ms (0%)","96"
"java.lang.Math.max (int, int)","0.077 ms (0%)","0.058 ms (0%)","0.077 ms (0%)","0.058 ms (0%)","578"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.065 ms (0%)","0.058 ms (0%)","1.4 ms (0%)","0.918 ms (0%)","19"
"java.lang.ClassLoader.loadClass (String)","0.062 ms (0%)","0.057 ms (0%)","46.6 ms (0%)","24.6 ms (0%)","29"
"java.util.zip.ZipCoder.hash (String)","0.073 ms (0%)","0.057 ms (0%)","0.184 ms (0%)","0.163 ms (0%)","19"
"java.lang.String.indexOf (String, int)","0.064 ms (0%)","0.057 ms (0%)","0.205 ms (0%)","0.193 ms (0%)","18"
"java.util.Collections$SetFromMap.remove (Object)","0.061 ms (0%)","0.057 ms (0%)","0.354 ms (0%)","0.342 ms (0%)","38"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.060 ms (0%)","0.056 ms (0%)","0.565 ms (0%)","0.560 ms (0%)","29"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.060 ms (0%)","0.056 ms (0%)","1.22 ms (0%)","1.13 ms (0%)","47"
"java.io.OutputStreamWriter.write (char[], int, int)","0.060 ms (0%)","0.056 ms (0%)","1.91 ms (0%)","1.83 ms (0%)","44"
"java.nio.CharBuffer.limit (int)","0.060 ms (0%)","0.056 ms (0%)","0.067 ms (0%)","0.062 ms (0%)","44"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.056 ms (0%)","0.055 ms (0%)","0.077 ms (0%)","0.074 ms (0%)","37"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.058 ms (0%)","0.055 ms (0%)","1.79 ms (0%)","1.64 ms (0%)","18"
"java.lang.ref.Cleaner$1.apply (Object)","0.056 ms (0%)","0.055 ms (0%)","0.073 ms (0%)","0.071 ms (0%)","50"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.078 ms (0%)","0.054 ms (0%)","0.078 ms (0%)","0.054 ms (0%)","516"
"java.util.zip.Inflater.ensureOpen ()","0.054 ms (0%)","0.053 ms (0%)","0.054 ms (0%)","0.053 ms (0%)","73"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.056 ms (0%)","0.053 ms (0%)","0.127 ms (0%)","0.124 ms (0%)","18"
"java.util.jar.JarFile.getJarEntry (String)","0.056 ms (0%)","0.052 ms (0%)","2.14 ms (0%)","2.2 ms (0%)","18"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.056 ms (0%)","0.052 ms (0%)","0.222 ms (0%)","0.214 ms (0%)","38"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.051 ms (0%)","0.051 ms (0%)","0.063 ms (0%)","0.063 ms (0%)","37"
"jdk.internal.ref.PhantomCleanable.clean ()","0.055 ms (0%)","0.051 ms (0%)","0.363 ms (0%)","0.344 ms (0%)","19"
"java.nio.CharBuffer.position (int)","0.049 ms (0%)","0.050 ms (0%)","0.118 ms (0%)","0.114 ms (0%)","88"
"java.io.BufferedOutputStream.flush ()","0.052 ms (0%)","0.050 ms (0%)","0.938 ms (0%)","0.913 ms (0%)","88"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.053 ms (0%)","0.049 ms (0%)","0.711 ms (0%)","0.710 ms (0%)","33"
"java.util.Objects.checkIndex (int, int)","0.053 ms (0%)","0.049 ms (0%)","0.070 ms (0%)","0.066 ms (0%)","32"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.049 ms (0%)","0.048 ms (0%)","0.174 ms (0%)","0.173 ms (0%)","18"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.049 ms (0%)","0.048 ms (0%)","0.069 ms (0%)","0.068 ms (0%)","69"
"java.nio.CharBuffer.position (int)","0.052 ms (0%)","0.048 ms (0%)","0.065 ms (0%)","0.060 ms (0%)","88"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.052 ms (0%)","0.047 ms (0%)","0.141 ms (0%)","0.133 ms (0%)","3"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.053 ms (0%)","0.046 ms (0%)","0.106 ms (0%)","0.099 ms (0%)","18"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.048 ms (0%)","0.046 ms (0%)","1.26 ms (0%)","1.3 ms (0%)","18"
"Harness.main (String[])","0.051 ms (0%)","0.045 ms (0%)","2,180,637 ms (16.6%)","2,175,733 ms (16.6%)","1"
"java.util.ArrayDeque.poll ()","0.050 ms (0%)","0.045 ms (0%)","0.152 ms (0%)","0.137 ms (0%)","19"
"java.util.ArrayList.grow ()","0.050 ms (0%)","0.045 ms (0%)","0.196 ms (0%)","0.181 ms (0%)","40"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.104 ms (0%)","0.044 ms (0%)","0.186 ms (0%)","0.127 ms (0%)","56"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.043 ms (0%)","0.044 ms (0%)","0.148 ms (0%)","0.147 ms (0%)","18"
"java.net.URL.isBuiltinStreamHandler (String)","0.044 ms (0%)","0.044 ms (0%)","0.136 ms (0%)","0.136 ms (0%)","18"
"java.util.WeakHashMap.hash (Object)","0.043 ms (0%)","0.044 ms (0%)","0.043 ms (0%)","0.044 ms (0%)","57"
"java.util.ArrayDeque.addLast (Object)","0.044 ms (0%)","0.044 ms (0%)","0.052 ms (0%)","0.051 ms (0%)","19"
"java.nio.ByteBuffer.flip ()","0.046 ms (0%)","0.044 ms (0%)","0.053 ms (0%)","0.051 ms (0%)","44"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.043 ms (0%)","0.043 ms (0%)","0.088 ms (0%)","0.088 ms (0%)","36"
"java.lang.String.valueOf (Object)","0.044 ms (0%)","0.043 ms (0%)","0.044 ms (0%)","0.043 ms (0%)","43"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.048 ms (0%)","0.042 ms (0%)","0.520 ms (0%)","0.508 ms (0%)","18"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.047 ms (0%)","0.042 ms (0%)","8.71 ms (0%)","4.15 ms (0%)","18"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.046 ms (0%)","0.042 ms (0%)","0.083 ms (0%)","0.085 ms (0%)","1"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.048 ms (0%)","0.041 ms (0%)","9.30 ms (0%)","2.7 ms (0%)","1"
"jdk.internal.loader.Resource.getByteBuffer ()","0.046 ms (0%)","0.040 ms (0%)","1.95 ms (0%)","1.74 ms (0%)","18"
"sun.net.util.IPAddressUtil.scan (String, long, long, char[])","0.040 ms (0%)","0.039 ms (0%)","0.053 ms (0%)","0.053 ms (0%)","18"
"java.nio.ByteBuffer.position (int)","0.042 ms (0%)","0.039 ms (0%)","0.051 ms (0%)","0.046 ms (0%)","63"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.041 ms (0%)","0.039 ms (0%)","0.246 ms (0%)","0.154 ms (0%)","19"
"java.nio.CharBuffer.limit (int)","0.041 ms (0%)","0.039 ms (0%)","0.111 ms (0%)","0.103 ms (0%)","44"
"java.util.zip.InflaterInputStream.close ()","0.039 ms (0%)","0.038 ms (0%)","0.045 ms (0%)","0.044 ms (0%)","19"
"java.util.ArrayList.addAll (java.util.Collection)","0.039 ms (0%)","0.038 ms (0%)","0.083 ms (0%)","0.082 ms (0%)","5"
"java.util.HashMap.getNode (Object)","0.038 ms (0%)","0.038 ms (0%)","0.053 ms (0%)","0.052 ms (0%)","12"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.042 ms (0%)","0.038 ms (0%)","1.39 ms (0%)","1.34 ms (0%)","44"
"java.util.LinkedHashMap.newNode (int, Object, Object, java.util.HashMap.Node)","0.040 ms (0%)","0.038 ms (0%)","0.049 ms (0%)","0.048 ms (0%)","3"
"java.util.zip.Inflater.needsInput ()","0.039 ms (0%)","0.037 ms (0%)","0.046 ms (0%)","0.044 ms (0%)","19"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.036 ms (0%)","0.037 ms (0%)","0.036 ms (0%)","0.037 ms (0%)","19"
"java.lang.Integer.parseInt (String, int)","0.038 ms (0%)","0.037 ms (0%)","0.100 ms (0%)","0.095 ms (0%)","2"
"java.io.OutputStreamWriter.flushBuffer ()","0.041 ms (0%)","0.037 ms (0%)","1.51 ms (0%)","1.45 ms (0%)","44"
"java.lang.StringBuilder.append (int)","0.039 ms (0%)","0.036 ms (0%)","0.165 ms (0%)","0.160 ms (0%)","55"
"java.util.HashMap.put (Object, Object)","0.038 ms (0%)","0.036 ms (0%)","0.197 ms (0%)","0.187 ms (0%)","3"
"java.nio.ByteBuffer.clear ()","0.039 ms (0%)","0.036 ms (0%)","0.047 ms (0%)","0.042 ms (0%)","44"
"java.lang.CharacterData.of (int)","0.035 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","115"
"java.util.zip.Inflater.reset ()","0.034 ms (0%)","0.035 ms (0%)","0.049 ms (0%)","0.050 ms (0%)","19"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.038 ms (0%)","0.035 ms (0%)","0.109 ms (0%)","0.102 ms (0%)","1"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.035 ms (0%)","0.035 ms (0%)","0.225 ms (0%)","0.219 ms (0%)","5"
"java.lang.StringConcatHelper.stringOf (Object)","0.037 ms (0%)","0.034 ms (0%)","0.037 ms (0%)","0.034 ms (0%)","80"
"Run.doRuns (Benchmark)","0.035 ms (0%)","0.034 ms (0%)","2,180,579 ms (16.6%)","2,175,695 ms (16.6%)","1"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.048 ms (0%)","0.033 ms (0%)","0.220 ms (0%)","0.203 ms (0%)","19"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.035 ms (0%)","0.033 ms (0%)","0.068 ms (0%)","0.066 ms (0%)","18"
"sun.net.www.protocol.jar.Handler.checkNestedProtocol (String)","0.144 ms (0%)","0.033 ms (0%)","0.354 ms (0%)","0.245 ms (0%)","18"
"java.util.jar.Attributes$Name.of (String)","0.033 ms (0%)","0.033 ms (0%)","0.178 ms (0%)","0.178 ms (0%)","3"
"java.util.zip.ZipUtils.CENVEM_FA (byte[], int)","0.034 ms (0%)","0.032 ms (0%)","0.042 ms (0%)","0.040 ms (0%)","18"
"java.util.jar.JarFile.maybeInstantiateVerifier ()","0.030 ms (0%)","0.031 ms (0%)","0.030 ms (0%)","0.031 ms (0%)","37"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.035 ms (0%)","0.031 ms (0%)","0.269 ms (0%)","0.254 ms (0%)","19"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.035 ms (0%)","0.031 ms (0%)","0.234 ms (0%)","0.223 ms (0%)","19"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.034 ms (0%)","0.031 ms (0%)","0.115 ms (0%)","0.107 ms (0%)","1"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.032 ms (0%)","0.030 ms (0%)","0.042 ms (0%)","0.041 ms (0%)","18"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.035 ms (0%)","0.030 ms (0%)","1.42 ms (0%)","0.471 ms (0%)","1"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.031 ms (0%)","0.030 ms (0%)","0.039 ms (0%)","0.039 ms (0%)","18"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.030 ms (0%)","0.029 ms (0%)","0.030 ms (0%)","0.029 ms (0%)","37"
"java.util.jar.JarFile.checkForSpecialAttributes ()","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","36"
"java.util.Objects.requireNonNull (Object, String)","0.033 ms (0%)","0.029 ms (0%)","0.033 ms (0%)","0.029 ms (0%)","127"
"java.util.zip.ZipUtils.CENSIZ (byte[], int)","0.030 ms (0%)","0.029 ms (0%)","0.095 ms (0%)","0.094 ms (0%)","37"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.032 ms (0%)","0.029 ms (0%)","0.063 ms (0%)","0.058 ms (0%)","16"
"java.net.URL.toString ()","0.032 ms (0%)","0.029 ms (0%)","1.21 ms (0%)","0.988 ms (0%)","18"
"java.net.URL.toExternalForm ()","0.030 ms (0%)","0.029 ms (0%)","1.18 ms (0%)","0.958 ms (0%)","18"
"java.util.HashMap.hash (Object)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","14"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.030 ms (0%)","0.029 ms (0%)","0.043 ms (0%)","0.042 ms (0%)","87"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.031 ms (0%)","0.029 ms (0%)","0.062 ms (0%)","0.059 ms (0%)","1"
"java.lang.StringConcatHelper.newString (byte[], long)","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","62"
"jdk.internal.reflect.ReflectionFactory.copyConstructor (java.lang.reflect.Constructor)","0.031 ms (0%)","0.028 ms (0%)","0.066 ms (0%)","0.062 ms (0%)","1"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.030 ms (0%)","0.028 ms (0%)","0.089 ms (0%)","0.082 ms (0%)","3"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.029 ms (0%)","0.027 ms (0%)","0.244 ms (0%)","0.237 ms (0%)","61"
"java.util.jar.Manifest$FastInputStream.readLine (byte[])","0.028 ms (0%)","0.027 ms (0%)","0.255 ms (0%)","0.247 ms (0%)","5"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.029 ms (0%)","0.026 ms (0%)","0.029 ms (0%)","0.026 ms (0%)","403"
"java.lang.reflect.Constructor.checkCanSetAccessible (Class)","0.028 ms (0%)","0.026 ms (0%)","0.073 ms (0%)","0.068 ms (0%)","1"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.029 ms (0%)","0.026 ms (0%)","0.056 ms (0%)","0.052 ms (0%)","3"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.026 ms (0%)","0.025 ms (0%)","0.071 ms (0%)","0.071 ms (0%)","19"
"java.util.ArrayDeque.add (Object)","0.031 ms (0%)","0.025 ms (0%)","0.083 ms (0%)","0.077 ms (0%)","19"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class, boolean)","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","1"
"java.util.jar.Attributes$Name.hash (String)","0.025 ms (0%)","0.025 ms (0%)","0.071 ms (0%)","0.071 ms (0%)","1"
"java.util.zip.ZipUtils.CENHOW (byte[], int)","0.025 ms (0%)","0.024 ms (0%)","0.034 ms (0%)","0.033 ms (0%)","37"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.024 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","18"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.025 ms (0%)","0.024 ms (0%)","0.065 ms (0%)","0.064 ms (0%)","18"
"java.net.URL.getDefaultPort ()","0.025 ms (0%)","0.024 ms (0%)","0.032 ms (0%)","0.031 ms (0%)","18"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.017 ms (0%)","0.024 ms (0%)","0.026 ms (0%)","0.033 ms (0%)","1"
"java.util.jar.Attributes.put (Object, Object)","0.027 ms (0%)","0.024 ms (0%)","0.224 ms (0%)","0.212 ms (0%)","3"
"java.util.LinkedHashMap.afterNodeInsertion (boolean)","0.025 ms (0%)","0.024 ms (0%)","0.029 ms (0%)","0.028 ms (0%)","3"
"java.lang.StringCoding.hasNegatives (byte[], int, int)","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","25"
"java.lang.Thread.interrupted ()","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","0.023 ms (0%)","18"
"java.util.Locale.getDefault ()","0.161 ms (0%)","0.023 ms (0%)","0.161 ms (0%)","0.023 ms (0%)","36"
"java.lang.Class.getDeclaredConstructors ()","0.029 ms (0%)","0.023 ms (0%)","0.223 ms (0%)","0.211 ms (0%)","1"
"java.lang.System.allowSecurityManager ()","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","80"
"java.lang.StringConcatHelper.checkOverflow (long)","0.024 ms (0%)","0.022 ms (0%)","0.024 ms (0%)","0.022 ms (0%)","134"
"java.net.URL.set (String, String, int, String, String, String, String, String)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","0.022 ms (0%)","18"
"java.nio.ByteBuffer.position (int)","0.022 ms (0%)","0.022 ms (0%)","0.033 ms (0%)","0.032 ms (0%)","44"
"java.lang.reflect.Modifier.isStatic (int)","0.030 ms (0%)","0.022 ms (0%)","0.030 ms (0%)","0.022 ms (0%)","239"
"java.io.BufferedOutputStream.write (byte[], int, int)","0.024 ms (0%)","0.022 ms (0%)","0.024 ms (0%)","0.022 ms (0%)","44"
"java.util.HashMap.get (Object)","0.025 ms (0%)","0.021 ms (0%)","0.066 ms (0%)","0.063 ms (0%)","5"
"jdk.internal.loader.URLClassPath$JarLoader.ensureOpen ()","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","18"
"java.lang.String.checkBoundsOffCount (int, int, int)","0.022 ms (0%)","0.021 ms (0%)","0.022 ms (0%)","0.021 ms (0%)","114"
"java.lang.Integer.getChars (int, int, byte[])","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","56"
"java.util.zip.ZipFile.ensureOpen ()","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","37"
"java.lang.ref.Reference.clear ()","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","0.020 ms (0%)","19"
"java.security.AccessController.executePrivileged (java.security.PrivilegedAction, java.security.AccessControlContext, Class)","0.021 ms (0%)","0.020 ms (0%)","0.390 ms (0%)","0.361 ms (0%)","1"
"java.lang.reflect.ReflectAccess.copyConstructor (java.lang.reflect.Constructor)","0.021 ms (0%)","0.020 ms (0%)","0.034 ms (0%)","0.033 ms (0%)","1"
"java.lang.Character.digit (int, int)","0.021 ms (0%)","0.020 ms (0%)","0.027 ms (0%)","0.026 ms (0%)","7"
"java.lang.Integer.valueOf (String)","0.024 ms (0%)","0.019 ms (0%)","0.127 ms (0%)","0.118 ms (0%)","2"
"java.security.CodeSource.getCertificates ()","0.020 ms (0%)","0.019 ms (0%)","0.020 ms (0%)","0.019 ms (0%)","36"
"java.util.WeakHashMap.maskNull (Object)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","57"
"jdk.internal.loader.URLClassPath$JarLoader$2.getContentLength ()","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","18"
"java.util.zip.ZipUtils.LOCEXT (byte[])","0.018 ms (0%)","0.018 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","19"
"java.lang.Integer.stringSize (int)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","56"
"java.lang.Character.digit (char, int)","0.020 ms (0%)","0.018 ms (0%)","0.048 ms (0%)","0.045 ms (0%)","7"
"java.util.jar.Manifest$FastInputStream.fill ()","0.025 ms (0%)","0.018 ms (0%)","0.190 ms (0%)","0.184 ms (0%)","2"
"jdk.internal.misc.Unsafe.putReferenceRelease (Object, long, Object)","0.019 ms (0%)","0.018 ms (0%)","0.019 ms (0%)","0.018 ms (0%)","69"
"jdk.internal.loader.BuiltinClassLoader.hasClassPath ()","0.018 ms (0%)","0.017 ms (0%)","0.018 ms (0%)","0.017 ms (0%)","36"
"java.util.zip.ZipFile$Source.getEntryHash (int)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","41"
"java.util.WeakHashMap.matchesKey (java.util.WeakHashMap.Entry, Object)","0.020 ms (0%)","0.017 ms (0%)","0.048 ms (0%)","0.044 ms (0%)","19"
"java.util.zip.Inflater.setInput (byte[], int, int)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","19"
"java.io.BufferedWriter.ensureOpen ()","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","131"
"java.lang.StringUTF16.compress (char[], int, int)","0.018 ms (0%)","0.017 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","1"
"java.lang.ClassLoader.getDefinedPackage (String)","0.018 ms (0%)","0.017 ms (0%)","0.030 ms (0%)","0.030 ms (0%)","1"
"java.util.ImmutableCollections$ListN.toArray ()","0.016 ms (0%)","0.017 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","5"
"java.util.zip.ZipUtils.CENATX_PERMS (byte[], int)","0.016 ms (0%)","0.016 ms (0%)","0.046 ms (0%)","0.046 ms (0%)","18"
"java.lang.Class.getComponentType ()","0.018 ms (0%)","0.016 ms (0%)","0.018 ms (0%)","0.016 ms (0%)","96"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible (Class, Class)","0.019 ms (0%)","0.016 ms (0%)","0.044 ms (0%)","0.041 ms (0%)","1"
"java.io.PrintStream.ensureOpen ()","0.017 ms (0%)","0.016 ms (0%)","0.017 ms (0%)","0.016 ms (0%)","88"
"java.lang.System.lineSeparator ()","0.017 ms (0%)","0.016 ms (0%)","0.017 ms (0%)","0.016 ms (0%)","44"
"java.nio.CharBuffer.hasArray ()","0.017 ms (0%)","0.016 ms (0%)","0.017 ms (0%)","0.016 ms (0%)","44"
"java.nio.CharBuffer.arrayOffset ()","0.018 ms (0%)","0.016 ms (0%)","0.018 ms (0%)","0.016 ms (0%)","132"
"java.lang.Math.floorMod (int, int)","0.017 ms (0%)","0.016 ms (0%)","0.017 ms (0%)","0.016 ms (0%)","21"
"jdk.internal.util.Preconditions.checkIndex (int, int, java.util.function.BiFunction)","0.017 ms (0%)","0.015 ms (0%)","0.017 ms (0%)","0.015 ms (0%)","32"
"java.lang.ref.ReferenceQueue.reallyPoll ()","0.016 ms (0%)","0.015 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","61"
"java.nio.Buffer.position (int)","0.017 ms (0%)","0.015 ms (0%)","0.017 ms (0%)","0.015 ms (0%)","151"
"java.nio.Buffer.hasRemaining ()","0.016 ms (0%)","0.015 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","63"
"java.util.zip.ZipUtils.LOCSIG (byte[])","0.015 ms (0%)","0.015 ms (0%)","0.050 ms (0%)","0.050 ms (0%)","19"
"jdk.internal.ref.PhantomCleanable.remove ()","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","0.015 ms (0%)","19"
"java.lang.reflect.Array.newInstance (Class, int)","0.016 ms (0%)","0.015 ms (0%)","0.016 ms (0%)","0.015 ms (0%)","94"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.019 ms (0%)","0.015 ms (0%)","0.028 ms (0%)","0.024 ms (0%)","1"
"java.util.concurrent.ConcurrentHashMap.transfer (java.util.concurrent.ConcurrentHashMap.Node[], java.util.concurrent.ConcurrentHashMap.Node[])","0.013 ms (0%)","0.014 ms (0%)","0.018 ms (0%)","0.018 ms (0%)","1"
"java.util.WeakHashMap.indexFor (int, int)","0.015 ms (0%)","0.014 ms (0%)","0.015 ms (0%)","0.014 ms (0%)","57"
"java.util.zip.ZipUtils.CENCRC (byte[], int)","0.013 ms (0%)","0.013 ms (0%)","0.040 ms (0%)","0.039 ms (0%)","18"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSourceURL ()","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","18"
"java.util.ArrayDeque.inc (int, int)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","38"
"java.lang.ref.Cleaner$1.apply (java.lang.ref.Cleaner)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","50"
"java.util.zip.ZipUtils.getBufferOffset (java.nio.ByteBuffer)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","19"
"java.lang.ref.Reference.refersTo (Object)","0.014 ms (0%)","0.013 ms (0%)","0.026 ms (0%)","0.025 ms (0%)","19"
"java.lang.reflect.Constructor.copy ()","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","1"
"sun.nio.cs.StreamEncoder.ensureOpen ()","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","0.013 ms (0%)","44"
"java.nio.ByteBuffer.arrayOffset ()","0.015 ms (0%)","0.013 ms (0%)","0.015 ms (0%)","0.013 ms (0%)","176"
"java.util.ArrayList.elementData (int)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","32"
"java.util.zip.ZipCoder$UTF8ZipCoder.isUTF8 ()","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","37"
"java.util.zip.ZipUtils.CENOFF (byte[], int)","0.011 ms (0%)","0.012 ms (0%)","0.040 ms (0%)","0.040 ms (0%)","19"
"java.util.ArrayDeque.elementAt (Object[], int)","0.013 ms (0%)","0.012 ms (0%)","0.013 ms (0%)","0.012 ms (0%)","19"
"java.io.FileDescriptor$1.getAppend (java.io.FileDescriptor)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","0.012 ms (0%)","44"
"java.util.jar.Attributes.get (Object)","0.012 ms (0%)","0.012 ms (0%)","0.035 ms (0%)","0.035 ms (0%)","7"
"java.util.zip.ZipUtils.CENFLG (byte[], int)","0.011 ms (0%)","0.011 ms (0%)","0.017 ms (0%)","0.017 ms (0%)","18"
"jdk.internal.ref.CleanerFactory.cleaner ()","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","25"
"java.lang.ref.Reference.refersToImpl (Object)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","19"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.013 ms (0%)","0.011 ms (0%)","0.369 ms (0%)","0.341 ms (0%)","1"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.016 ms (0%)","0.011 ms (0%)","0.355 ms (0%)","0.330 ms (0%)","1"
"java.lang.Module.isExported (String, Module)","0.013 ms (0%)","0.011 ms (0%)","0.103 ms (0%)","0.095 ms (0%)","3"
"java.lang.StringLatin1.inflate (byte[], int, char[], int, int)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","0.011 ms (0%)","87"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.012 ms (0%)","0.011 ms (0%)","0.028 ms (0%)","0.027 ms (0%)","1"
