"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.202 ms (0%)","0.197 ms (0%)","0.231 ms (0%)","0.225 ms (0%)","2"
"java.util.WeakHashMap.put (Object, Object)","0.204 ms (0%)","0.196 ms (0%)","0.392 ms (0%)","0.375 ms (0%)","37"
"java.lang.invoke.MethodTypeForm.findForm (java.lang.invoke.MethodType)","0.228 ms (0%)","0.196 ms (0%)","1.96 ms (0%)","1.51 ms (0%)","78"
"java.lang.invoke.MemberName.testAnyFlags (int)","0.201 ms (0%)","0.196 ms (0%)","0.292 ms (0%)","0.285 ms (0%)","828"
"jdk.internal.loader.Resource.getBytes ()","0.204 ms (0%)","0.195 ms (0%)","4.47 ms (0%)","4.11 ms (0%)","36"
"jdk.internal.org.objectweb.asm.MethodWriter.putMethodInfo (jdk.internal.org.objectweb.asm.ByteVector)","0.208 ms (0%)","0.195 ms (0%)","0.508 ms (0%)","0.482 ms (0%)","54"
"java.lang.invoke.InvokerBytecodeGenerator.emitPushArguments (java.lang.invoke.LambdaForm.Name, int)","0.192 ms (0%)","0.194 ms (0%)","3.65 ms (0%)","3.50 ms (0%)","143"
"java.lang.invoke.MethodTypeForm.canonicalizeAll (Class[], int)","0.578 ms (0%)","0.192 ms (0%)","0.697 ms (0%)","0.312 ms (0%)","78"
"java.lang.invoke.InvokerBytecodeGenerator.emitReferenceCast (Class, Object)","0.195 ms (0%)","0.190 ms (0%)","1.63 ms (0%)","1.55 ms (0%)","138"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.195 ms (0%)","0.187 ms (0%)","5.20 ms (0%)","0.454 ms (0%)","359"
"java.lang.invoke.MemberName.getMethodOrFieldType ()","0.189 ms (0%)","0.186 ms (0%)","1.13 ms (0%)","1.11 ms (0%)","206"
"java.lang.invoke.InvokerBytecodeGenerator.isStaticallyInvocable (java.lang.invoke.MemberName)","0.179 ms (0%)","0.184 ms (0%)","0.368 ms (0%)","0.363 ms (0%)","143"
"java.lang.System.getSecurityManager ()","0.184 ms (0%)","0.181 ms (0%)","0.447 ms (0%)","0.269 ms (0%)","365"
"java.lang.String.indexOf (int)","0.194 ms (0%)","0.179 ms (0%)","1.7 ms (0%)","0.934 ms (0%)","303"
"java.lang.Character.toLowerCase (int)","0.416 ms (0%)","0.179 ms (0%)","0.626 ms (0%)","0.386 ms (0%)","216"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.177 ms (0%)","0.179 ms (0%)","0.249 ms (0%)","0.245 ms (0%)","360"
"sun.invoke.util.VerifyType.isNullConversion (Class, Class, boolean)","0.182 ms (0%)","0.178 ms (0%)","0.241 ms (0%)","0.232 ms (0%)","268"
"java.util.zip.ZipUtils.LG (byte[], int)","0.178 ms (0%)","0.176 ms (0%)","0.294 ms (0%)","0.284 ms (0%)","329"
"java.lang.StringLatin1.hashCode (byte[])","0.312 ms (0%)","0.175 ms (0%)","0.312 ms (0%)","0.175 ms (0%)","849"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.198 ms (0%)","0.175 ms (0%)","4.98 ms (0%)","0.246 ms (0%)","372"
"java.lang.ClassLoader.findLoadedClass (String)","0.178 ms (0%)","0.174 ms (0%)","6.9 ms (0%)","0.876 ms (0%)","83"
"java.lang.invoke.LambdaForm$Name.useCount (java.lang.invoke.LambdaForm.Name)","0.186 ms (0%)","0.174 ms (0%)","0.186 ms (0%)","0.174 ms (0%)","1,524"
"java.util.zip.ZipUtils.SH (byte[], int)","0.198 ms (0%)","0.172 ms (0%)","0.198 ms (0%)","0.172 ms (0%)","1,022"
"jdk.internal.org.objectweb.asm.SymbolTable.addType (String)","0.168 ms (0%)","0.172 ms (0%)","0.393 ms (0%)","0.390 ms (0%)","318"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.175 ms (0%)","0.171 ms (0%)","0.175 ms (0%)","0.171 ms (0%)","948"
"java.util.Objects.equals (Object, Object)","0.183 ms (0%)","0.170 ms (0%)","0.277 ms (0%)","0.262 ms (0%)","983"
"jdk.internal.org.objectweb.asm.Frame.push (jdk.internal.org.objectweb.asm.SymbolTable, String)","0.169 ms (0%)","0.170 ms (0%)","1.33 ms (0%)","1.18 ms (0%)","179"
"jdk.internal.org.objectweb.asm.MethodWriter.visitMethodInsn (int, String, String, String, boolean)","0.167 ms (0%)","0.165 ms (0%)","9.32 ms (0%)","5.30 ms (0%)","132"
"Run.printTotal ()","0.170 ms (0%)","0.163 ms (0%)","0.291 ms (0%)","0.284 ms (0%)","1"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.164 ms (0%)","0.162 ms (0%)","0.636 ms (0%)","0.562 ms (0%)","36"
"java.lang.invoke.InvokerBytecodeGenerator.getInternalName (Class)","0.168 ms (0%)","0.161 ms (0%)","0.234 ms (0%)","0.226 ms (0%)","226"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.164 ms (0%)","0.160 ms (0%)","2.75 ms (0%)","1.51 ms (0%)","36"
"java.util.WeakHashMap.remove (Object)","0.156 ms (0%)","0.160 ms (0%)","0.496 ms (0%)","0.413 ms (0%)","74"
"sun.invoke.util.BytecodeDescriptor.unparseSig (Class, StringBuilder)","0.160 ms (0%)","0.160 ms (0%)","1.34 ms (0%)","1.20 ms (0%)","128"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.162 ms (0%)","0.158 ms (0%)","3.81 ms (0%)","3.50 ms (0%)","258"
"java.lang.ref.ReferenceQueue.poll ()","0.185 ms (0%)","0.154 ms (0%)","0.199 ms (0%)","0.167 ms (0%)","836"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.193 ms (0%)","0.154 ms (0%)","0.620 ms (0%)","0.547 ms (0%)","36"
"java.util.jar.Manifest.read (java.io.InputStream, String)","0.158 ms (0%)","0.154 ms (0%)","0.946 ms (0%)","0.913 ms (0%)","1"
"jdk.internal.org.objectweb.asm.Frame.getAbstractTypeFromDescriptor (jdk.internal.org.objectweb.asm.SymbolTable, String, int)","0.154 ms (0%)","0.154 ms (0%)","0.816 ms (0%)","0.693 ms (0%)","282"
"jdk.internal.org.objectweb.asm.Type.getArgumentTypes (String)","0.159 ms (0%)","0.154 ms (0%)","0.491 ms (0%)","0.473 ms (0%)","34"
"java.lang.invoke.MethodTypeForm.canonicalize (Class, int)","0.154 ms (0%)","0.154 ms (0%)","0.154 ms (0%)","0.154 ms (0%)","488"
"java.lang.StringConcatHelper.mix (long, String)","0.151 ms (0%)","0.153 ms (0%)","0.278 ms (0%)","0.263 ms (0%)","164"
"java.lang.AbstractStringBuilder.getCoder ()","0.151 ms (0%)","0.150 ms (0%)","0.151 ms (0%)","0.150 ms (0%)","1,037"
"java.lang.invoke.MethodType$ConcurrentWeakInternSet.expungeStaleElements ()","0.151 ms (0%)","0.149 ms (0%)","0.414 ms (0%)","0.399 ms (0%)","507"
"java.lang.invoke.MethodType$ConcurrentWeakInternSet.add (Object)","0.155 ms (0%)","0.147 ms (0%)","0.550 ms (0%)","0.538 ms (0%)","78"
"jdk.internal.misc.Unsafe.putReferenceRelease (Object, long, Object)","0.148 ms (0%)","0.146 ms (0%)","0.148 ms (0%)","0.146 ms (0%)","445"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.154 ms (0%)","0.145 ms (0%)","1.29 ms (0%)","1.26 ms (0%)","44"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.141 ms (0%)","0.144 ms (0%)","0.141 ms (0%)","0.144 ms (0%)","1,157"
"java.lang.invoke.InvokerBytecodeGenerator.classFilePrologue ()","0.144 ms (0%)","0.143 ms (0%)","1.72 ms (0%)","0.982 ms (0%)","17"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.156 ms (0%)","0.142 ms (0%)","0.249 ms (0%)","0.233 ms (0%)","37"
"java.lang.invoke.MethodType.equals (java.lang.invoke.MethodType)","0.156 ms (0%)","0.142 ms (0%)","0.353 ms (0%)","0.327 ms (0%)","351"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.143 ms (0%)","0.141 ms (0%)","0.194 ms (0%)","0.191 ms (0%)","220"
"jdk.internal.org.objectweb.asm.SymbolTable.hash (int, String, String, String)","0.137 ms (0%)","0.140 ms (0%)","0.224 ms (0%)","0.222 ms (0%)","251"
"java.util.zip.ZipFile.getEntry (String)","0.153 ms (0%)","0.138 ms (0%)","3.39 ms (0%)","2.53 ms (0%)","36"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.139 ms (0%)","0.138 ms (0%)","1.11 ms (0%)","1.8 ms (0%)","44"
"java.lang.invoke.InvokerBytecodeGenerator.emitLoadInsn (java.lang.invoke.LambdaForm.BasicType, int)","0.140 ms (0%)","0.138 ms (0%)","0.523 ms (0%)","0.504 ms (0%)","330"
"jdk.internal.org.objectweb.asm.MethodWriter.visitFieldInsn (int, String, String, String)","0.140 ms (0%)","0.137 ms (0%)","1.89 ms (0%)","1.83 ms (0%)","119"
"java.lang.invoke.MemberName.testAllFlags (int)","0.144 ms (0%)","0.137 ms (0%)","0.214 ms (0%)","0.203 ms (0%)","620"
"sun.invoke.util.VerifyAccess.isTypeVisible (java.lang.invoke.MethodType, Class)","0.138 ms (0%)","0.137 ms (0%)","0.333 ms (0%)","0.330 ms (0%)","26"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.146 ms (0%)","0.136 ms (0%)","0.146 ms (0%)","0.136 ms (0%)","1,065"
"java.lang.String.getChars (int, int, char[], int)","0.134 ms (0%)","0.135 ms (0%)","0.228 ms (0%)","0.223 ms (0%)","87"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.142 ms (0%)","0.134 ms (0%)","1.41 ms (0%)","1.37 ms (0%)","37"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.137 ms (0%)","0.134 ms (0%)","0.802 ms (0%)","0.774 ms (0%)","37"
"java.lang.StringLatin1.equals (byte[], byte[])","0.136 ms (0%)","0.133 ms (0%)","0.136 ms (0%)","0.133 ms (0%)","417"
"java.io.RandomAccessFile.seek (long)","0.135 ms (0%)","0.132 ms (0%)","0.135 ms (0%)","0.132 ms (0%)","74"
"java.lang.String.startsWith (String)","0.139 ms (0%)","0.131 ms (0%)","1.26 ms (0%)","0.688 ms (0%)","189"
"java.lang.invoke.MethodTypeForm.canonicalize (java.lang.invoke.MethodType, int)","0.135 ms (0%)","0.131 ms (0%)","1.81 ms (0%)","1.39 ms (0%)","78"
"sun.invoke.util.Wrapper.findPrimitiveType (Class)","0.134 ms (0%)","0.130 ms (0%)","0.638 ms (0%)","0.619 ms (0%)","268"
"java.util.jar.JarFile.entryFor (String)","0.137 ms (0%)","0.129 ms (0%)","0.165 ms (0%)","0.154 ms (0%)","36"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.206 ms (0%)","0.126 ms (0%)","0.387 ms (0%)","0.303 ms (0%)","199"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.130 ms (0%)","0.125 ms (0%)","0.946 ms (0%)","0.920 ms (0%)","44"
"java.lang.invoke.MemberName.checkForTypeAlias (Class)","0.136 ms (0%)","0.125 ms (0%)","0.609 ms (0%)","0.593 ms (0%)","95"
"java.lang.invoke.LambdaForm$Name.internArguments ()","0.117 ms (0%)","0.123 ms (0%)","0.193 ms (0%)","0.191 ms (0%)","136"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.134 ms (0%)","0.122 ms (0%)","1.57 ms (0%)","1.0 ms (0%)","36"
"java.lang.invoke.MemberName.isConstructor ()","0.123 ms (0%)","0.122 ms (0%)","0.260 ms (0%)","0.251 ms (0%)","356"
"sun.invoke.util.VerifyAccess.isTypeVisible (Class, Class)","0.118 ms (0%)","0.121 ms (0%)","0.177 ms (0%)","0.178 ms (0%)","210"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.133 ms (0%)","0.120 ms (0%)","57.4 ms (0%)","35.8 ms (0%)","47"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.124 ms (0%)","0.120 ms (0%)","0.329 ms (0%)","0.305 ms (0%)","36"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.147 ms (0%)","0.120 ms (0%)","1.5 ms (0%)","0.812 ms (0%)","36"
"jdk.internal.org.objectweb.asm.Type.getReturnTypeOffset (String)","0.126 ms (0%)","0.120 ms (0%)","0.417 ms (0%)","0.395 ms (0%)","112"
"java.io.Writer.write (String)","0.126 ms (0%)","0.119 ms (0%)","0.605 ms (0%)","0.587 ms (0%)","87"
"java.lang.invoke.LambdaForm$NamedFunction.returnType ()","0.123 ms (0%)","0.119 ms (0%)","0.441 ms (0%)","0.430 ms (0%)","215"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.121 ms (0%)","0.118 ms (0%)","0.241 ms (0%)","0.234 ms (0%)","118"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.127 ms (0%)","0.117 ms (0%)","0.533 ms (0%)","0.515 ms (0%)","36"
"java.lang.invoke.LambdaForm.internArgument (java.lang.invoke.LambdaForm.Name)","0.121 ms (0%)","0.117 ms (0%)","0.168 ms (0%)","0.164 ms (0%)","298"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.131 ms (0%)","0.115 ms (0%)","13.6 ms (0%)","9.33 ms (0%)","36"
"jdk.internal.org.objectweb.asm.AnnotationWriter.create (jdk.internal.org.objectweb.asm.SymbolTable, String, jdk.internal.org.objectweb.asm.AnnotationWriter)","0.114 ms (0%)","0.114 ms (0%)","1.8 ms (0%)","1.5 ms (0%)","51"
"java.lang.invoke.LambdaForm$BasicType.basicTypeSlots ()","0.114 ms (0%)","0.113 ms (0%)","0.152 ms (0%)","0.146 ms (0%)","246"
"java.lang.invoke.LambdaForm$BasicType.basicType (sun.invoke.util.Wrapper)","0.120 ms (0%)","0.113 ms (0%)","0.160 ms (0%)","0.152 ms (0%)","187"
"java.util.ArrayList.grow (int)","0.116 ms (0%)","0.112 ms (0%)","0.216 ms (0%)","0.208 ms (0%)","62"
"java.util.Arrays.equals (Object[], Object[])","0.125 ms (0%)","0.112 ms (0%)","0.186 ms (0%)","0.175 ms (0%)","406"
"jdk.internal.org.objectweb.asm.Frame.pop (String)","0.353 ms (0%)","0.112 ms (0%)","0.810 ms (0%)","0.567 ms (0%)","130"
"java.util.ArrayList.get (int)","0.122 ms (0%)","0.111 ms (0%)","0.255 ms (0%)","0.236 ms (0%)","62"
"jdk.internal.org.objectweb.asm.SymbolTable.get (int)","0.123 ms (0%)","0.110 ms (0%)","0.123 ms (0%)","0.110 ms (0%)","2,268"
"jdk.internal.org.objectweb.asm.MethodWriter.computeAllFrames ()","0.113 ms (0%)","0.109 ms (0%)","1.16 ms (0%)","1.12 ms (0%)","34"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.112 ms (0%)","0.108 ms (0%)","0.857 ms (0%)","0.842 ms (0%)","83"
"jdk.internal.org.objectweb.asm.Frame.setInputFrameFromDescriptor (jdk.internal.org.objectweb.asm.SymbolTable, int, String, int)","0.113 ms (0%)","0.107 ms (0%)","0.891 ms (0%)","0.858 ms (0%)","34"
"sun.invoke.util.BytecodeDescriptor.unparseMethod (Class, Class[])","0.116 ms (0%)","0.106 ms (0%)","1.58 ms (0%)","1.44 ms (0%)","23"
"sun.invoke.util.Wrapper.forPrimitiveType (Class)","0.110 ms (0%)","0.105 ms (0%)","0.758 ms (0%)","0.735 ms (0%)","268"
"jdk.internal.org.objectweb.asm.Frame.accept (jdk.internal.org.objectweb.asm.MethodWriter)","0.106 ms (0%)","0.103 ms (0%)","0.154 ms (0%)","0.147 ms (0%)","34"
"java.lang.invoke.MemberName.testFlags (int, int)","0.110 ms (0%)","0.102 ms (0%)","0.110 ms (0%)","0.102 ms (0%)","1,448"
"java.util.ArrayList.add (Object)","0.112 ms (0%)","0.099 ms (0%)","0.459 ms (0%)","0.430 ms (0%)","142"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.101 ms (0%)","0.099 ms (0%)","0.268 ms (0%)","0.266 ms (0%)","36"
"java.lang.String.toLowerCase ()","0.104 ms (0%)","0.099 ms (0%)","0.429 ms (0%)","0.418 ms (0%)","72"
"havlak.LoopTesterApp.constructSimpleCFG ()","0.101 ms (0%)","0.099 ms (0%)","12.0 ms (0%)","2.23 ms (0%)","40"
"jdk.internal.org.objectweb.asm.ClassWriter.visitField (int, String, String, String, Object)","0.108 ms (0%)","0.098 ms (0%)","0.792 ms (0%)","0.697 ms (0%)","35"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.110 ms (0%)","0.097 ms (0%)","0.537 ms (0%)","0.514 ms (0%)","37"
"java.io.BufferedWriter.flushBuffer ()","0.110 ms (0%)","0.096 ms (0%)","1.95 ms (0%)","1.88 ms (0%)","44"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.102 ms (0%)","0.096 ms (0%)","0.796 ms (0%)","0.775 ms (0%)","44"
"java.io.PrintStream.write (byte[], int, int)","0.100 ms (0%)","0.096 ms (0%)","1.2 ms (0%)","1.1 ms (0%)","44"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.102 ms (0%)","0.095 ms (0%)","1.0 ms (0%)","0.885 ms (0%)","37"
"java.lang.CharacterDataLatin1.getProperties (int)","0.101 ms (0%)","0.094 ms (0%)","0.101 ms (0%)","0.094 ms (0%)","580"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.093 ms (0%)","0.094 ms (0%)","0.199 ms (0%)","0.197 ms (0%)","72"
"java.io.BufferedOutputStream.flushBuffer ()","0.100 ms (0%)","0.093 ms (0%)","0.827 ms (0%)","0.822 ms (0%)","88"
"java.util.jar.JarFile.getEntry (String)","0.101 ms (0%)","0.092 ms (0%)","3.60 ms (0%)","2.72 ms (0%)","36"
"java.lang.invoke.LambdaForm.methodType ()","0.096 ms (0%)","0.092 ms (0%)","0.526 ms (0%)","0.508 ms (0%)","21"
"java.lang.invoke.MemberName.isStatic ()","0.098 ms (0%)","0.092 ms (0%)","0.129 ms (0%)","0.122 ms (0%)","275"
"java.lang.String.getBytes (byte[], int, byte)","0.094 ms (0%)","0.091 ms (0%)","0.113 ms (0%)","0.112 ms (0%)","242"
"sun.nio.cs.StreamEncoder.implWrite (char[], int, int)","0.098 ms (0%)","0.091 ms (0%)","1.68 ms (0%)","1.63 ms (0%)","44"
"jdk.internal.org.objectweb.asm.MethodWriter.visitTypeInsn (int, String)","0.089 ms (0%)","0.091 ms (0%)","1.35 ms (0%)","1.31 ms (0%)","127"
"java.lang.invoke.MemberName.getMethodType ()","0.089 ms (0%)","0.090 ms (0%)","0.273 ms (0%)","0.269 ms (0%)","229"
"java.lang.invoke.LambdaForm$NamedFunction.methodType ()","0.094 ms (0%)","0.090 ms (0%)","0.364 ms (0%)","0.350 ms (0%)","364"
"jdk.internal.org.objectweb.asm.MethodWriter.computeMethodInfoSize ()","0.090 ms (0%)","0.090 ms (0%)","0.443 ms (0%)","0.428 ms (0%)","54"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.101 ms (0%)","0.089 ms (0%)","14.1 ms (0%)","9.73 ms (0%)","36"
"java.util.jar.Attributes.read (java.util.jar.Manifest.FastInputStream, byte[], String, int)","0.092 ms (0%)","0.088 ms (0%)","0.779 ms (0%)","0.750 ms (0%)","1"
"java.lang.invoke.MethodType.parameterType (int)","0.091 ms (0%)","0.087 ms (0%)","0.091 ms (0%)","0.087 ms (0%)","809"
"java.lang.invoke.MemberName.isGetter ()","0.087 ms (0%)","0.087 ms (0%)","0.144 ms (0%)","0.134 ms (0%)","104"
"java.lang.invoke.InvokerBytecodeGenerator.resolveInvokerMember (Class, String, java.lang.invoke.MethodType)","0.095 ms (0%)","0.087 ms (0%)","0.407 ms (0%)","0.388 ms (0%)","17"
"java.lang.String.concat (String)","0.090 ms (0%)","0.086 ms (0%)","1.53 ms (0%)","1.23 ms (0%)","56"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.098 ms (0%)","0.086 ms (0%)","0.098 ms (0%)","0.086 ms (0%)","810"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.088 ms (0%)","0.086 ms (0%)","0.237 ms (0%)","0.215 ms (0%)","37"
"java.lang.invoke.MethodHandles$Lookup$ClassDefiner.defineClass (boolean, Object)","0.094 ms (0%)","0.086 ms (0%)","2.80 ms (0%)","2.61 ms (0%)","27"
"java.util.zip.ZipCoder.hash (String)","0.090 ms (0%)","0.085 ms (0%)","0.268 ms (0%)","0.252 ms (0%)","37"
"jdk.internal.org.objectweb.asm.ByteVector.enlarge (int)","0.159 ms (0%)","0.085 ms (0%)","0.159 ms (0%)","0.085 ms (0%)","117"
"java.lang.invoke.InvokerBytecodeGenerator.classData (Object)","0.091 ms (0%)","0.085 ms (0%)","0.249 ms (0%)","0.242 ms (0%)","18"
"java.lang.invoke.MemberName.getFieldType ()","0.086 ms (0%)","0.085 ms (0%)","0.200 ms (0%)","0.193 ms (0%)","246"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.086 ms (0%)","0.084 ms (0%)","57.2 ms (0%)","35.6 ms (0%)","47"
"java.lang.StringBuilder.append (int)","0.087 ms (0%)","0.084 ms (0%)","0.481 ms (0%)","0.471 ms (0%)","109"
"jdk.internal.org.objectweb.asm.SymbolTable.put (jdk.internal.org.objectweb.asm.SymbolTable.Entry)","0.094 ms (0%)","0.083 ms (0%)","0.094 ms (0%)","0.083 ms (0%)","1,457"
"java.lang.invoke.InvokerBytecodeGenerator.emitStoreInsn (java.lang.invoke.LambdaForm.BasicType, int)","0.087 ms (0%)","0.083 ms (0%)","0.414 ms (0%)","0.403 ms (0%)","136"
"java.lang.invoke.MemberName$Factory.resolveOrFail (byte, java.lang.invoke.MemberName, Class, int, Class)","0.089 ms (0%)","0.083 ms (0%)","1.55 ms (0%)","1.53 ms (0%)","91"
"java.util.jar.Attributes.putValue (String, String)","0.086 ms (0%)","0.082 ms (0%)","0.444 ms (0%)","0.421 ms (0%)","3"
"java.util.WeakHashMap.expungeStaleEntries ()","0.093 ms (0%)","0.081 ms (0%)","0.129 ms (0%)","0.114 ms (0%)","111"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.090 ms (0%)","0.080 ms (0%)","0.151 ms (0%)","0.139 ms (0%)","16"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.080 ms (0%)","0.079 ms (0%)","2.89 ms (0%)","2.59 ms (0%)","83"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.082 ms (0%)","0.079 ms (0%)","0.082 ms (0%)","0.079 ms (0%)","259"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.083 ms (0%)","0.079 ms (0%)","0.772 ms (0%)","0.748 ms (0%)","36"
"java.lang.invoke.LambdaForm.argument (int, java.lang.invoke.LambdaForm.BasicType)","0.079 ms (0%)","0.079 ms (0%)","0.079 ms (0%)","0.079 ms (0%)","294"
"java.util.Objects.checkIndex (int, int)","0.082 ms (0%)","0.078 ms (0%)","0.105 ms (0%)","0.097 ms (0%)","62"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.076 ms (0%)","0.078 ms (0%)","0.102 ms (0%)","0.095 ms (0%)","73"
"java.lang.invoke.MemberName.clone ()","0.077 ms (0%)","0.078 ms (0%)","0.077 ms (0%)","0.078 ms (0%)","120"
"java.util.WeakHashMap.getTable ()","0.077 ms (0%)","0.077 ms (0%)","0.217 ms (0%)","0.202 ms (0%)","111"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.083 ms (0%)","0.077 ms (0%)","0.275 ms (0%)","0.255 ms (0%)","37"
"java.lang.ClassLoader.getDefinedPackage (String)","0.086 ms (0%)","0.077 ms (0%)","0.285 ms (0%)","0.246 ms (0%)","20"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.086 ms (0%)","0.076 ms (0%)","1.53 ms (0%)","1.46 ms (0%)","20"
"java.util.ArrayList.add (Object, Object[], int)","0.078 ms (0%)","0.076 ms (0%)","0.336 ms (0%)","0.318 ms (0%)","142"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.079 ms (0%)","0.076 ms (0%)","1.77 ms (0%)","1.72 ms (0%)","44"
"java.lang.invoke.LambdaForm.parameterType (int)","0.079 ms (0%)","0.076 ms (0%)","0.116 ms (0%)","0.109 ms (0%)","154"
"java.lang.invoke.InvokerBytecodeGenerator.isStaticallyNameable (Class)","0.076 ms (0%)","0.076 ms (0%)","0.094 ms (0%)","0.093 ms (0%)","83"
"java.util.ImmutableCollections$ListN.get (int)","0.084 ms (0%)","0.076 ms (0%)","0.084 ms (0%)","0.076 ms (0%)","745"
"java.lang.String.toLowerCase (java.util.Locale)","0.079 ms (0%)","0.075 ms (0%)","0.294 ms (0%)","0.287 ms (0%)","72"
"java.util.jar.JarFile.isMultiRelease ()","0.081 ms (0%)","0.074 ms (0%)","0.121 ms (0%)","0.114 ms (0%)","72"
"java.util.Collections$SetFromMap.add (Object)","0.079 ms (0%)","0.074 ms (0%)","0.476 ms (0%)","0.455 ms (0%)","37"
"java.lang.ref.Cleaner$1.apply (Object)","0.074 ms (0%)","0.074 ms (0%)","0.101 ms (0%)","0.099 ms (0%)","118"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.078 ms (0%)","0.074 ms (0%)","1.52 ms (0%)","1.47 ms (0%)","37"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.074 ms (0%)","0.074 ms (0%)","0.163 ms (0%)","0.161 ms (0%)","44"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.085 ms (0%)","0.073 ms (0%)","2.7 ms (0%)","1.99 ms (0%)","36"
"jdk.internal.org.objectweb.asm.SymbolTable.addConstantClass (String)","0.076 ms (0%)","0.073 ms (0%)","4.0 ms (0%)","3.12 ms (0%)","433"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.079 ms (0%)","0.072 ms (0%)","14.7 ms (0%)","8.44 ms (0%)","36"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.080 ms (0%)","0.072 ms (0%)","1.63 ms (0%)","1.58 ms (0%)","36"
"java.lang.invoke.MethodType.toMethodDescriptorString ()","0.074 ms (0%)","0.072 ms (0%)","1.66 ms (0%)","1.51 ms (0%)","124"
"jdk.internal.org.objectweb.asm.FieldWriter.putFieldInfo (jdk.internal.org.objectweb.asm.ByteVector)","0.072 ms (0%)","0.072 ms (0%)","0.103 ms (0%)","0.102 ms (0%)","35"
"jdk.internal.org.objectweb.asm.ByteVector.putShort (int)","0.079 ms (0%)","0.071 ms (0%)","0.079 ms (0%)","0.071 ms (0%)","1,022"
"jdk.internal.org.objectweb.asm.MethodWriter.visitInsn (int)","0.078 ms (0%)","0.070 ms (0%)","0.169 ms (0%)","0.162 ms (0%)","82"
"java.lang.invoke.MethodHandles$Lookup.makeHiddenClassDefiner (java.lang.invoke.MethodHandles.Lookup.ClassFile, java.util.Set, boolean)","0.073 ms (0%)","0.070 ms (0%)","0.251 ms (0%)","0.243 ms (0%)","27"
"jdk.internal.ref.PhantomCleanable.clean ()","0.074 ms (0%)","0.069 ms (0%)","0.508 ms (0%)","0.476 ms (0%)","37"
