"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"som.Vector.capacity ()","0.105 ms (0%)","0.100 ms (0%)","0.105 ms (0%)","0.100 ms (0%)","400"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.108 ms (0%)","0.098 ms (0%)","1.35 ms (0%)","1.31 ms (0%)","245"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.108 ms (0%)","0.098 ms (0%)","0.647 ms (0%)","0.625 ms (0%)","38"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.098 ms (0%)","0.097 ms (0%)","0.144 ms (0%)","0.144 ms (0%)","345"
"java.lang.Math.max (int, int)","0.116 ms (0%)","0.097 ms (0%)","0.116 ms (0%)","0.097 ms (0%)","878"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.111 ms (0%)","0.096 ms (0%)","0.111 ms (0%)","0.096 ms (0%)","1,246"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.102 ms (0%)","0.096 ms (0%)","0.423 ms (0%)","0.412 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.101 ms (0%)","0.096 ms (0%)","1.13 ms (0%)","1.10 ms (0%)","39"
"java.io.BufferedWriter.flushBuffer ()","0.095 ms (0%)","0.096 ms (0%)","2.7 ms (0%)","2.1 ms (0%)","44"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.094 ms (0%)","0.095 ms (0%)","0.184 ms (0%)","0.184 ms (0%)","44"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.095 ms (0%)","0.092 ms (0%)","0.203 ms (0%)","0.197 ms (0%)","142"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.125 ms (0%)","0.090 ms (0%)","0.285 ms (0%)","0.251 ms (0%)","332"
"java.lang.String.getChars (int, int, char[], int)","0.091 ms (0%)","0.090 ms (0%)","0.190 ms (0%)","0.184 ms (0%)","87"
"deltablue.Strength.<clinit> ()","0.097 ms (0%)","0.090 ms (0%)","7.79 ms (0%)","7.70 ms (0%)","1"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.091 ms (0%)","0.089 ms (0%)","0.091 ms (0%)","0.089 ms (0%)","133"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.094 ms (0%)","0.089 ms (0%)","0.398 ms (0%)","0.391 ms (0%)","38"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.096 ms (0%)","0.087 ms (0%)","29.4 ms (0%)","27.5 ms (0%)","48"
"java.nio.CharBuffer.position (int)","0.088 ms (0%)","0.087 ms (0%)","0.101 ms (0%)","0.099 ms (0%)","88"
"java.lang.StringLatin1.equals (byte[], byte[])","0.090 ms (0%)","0.086 ms (0%)","0.090 ms (0%)","0.086 ms (0%)","305"
"java.lang.ClassLoader.getDefinedPackage (String)","0.086 ms (0%)","0.086 ms (0%)","0.317 ms (0%)","0.314 ms (0%)","22"
"deltablue.UnaryConstraint.markUnsatisfied ()","0.091 ms (0%)","0.085 ms (0%)","0.091 ms (0%)","0.085 ms (0%)","320"
"java.lang.String.getBytes (byte[], int, byte)","0.082 ms (0%)","0.084 ms (0%)","0.107 ms (0%)","0.106 ms (0%)","250"
"java.util.jar.JarFile.getManifestFromReference ()","0.101 ms (0%)","0.084 ms (0%)","0.803 ms (0%)","0.746 ms (0%)","22"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.087 ms (0%)","0.084 ms (0%)","1.90 ms (0%)","1.85 ms (0%)","44"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.086 ms (0%)","0.082 ms (0%)","0.086 ms (0%)","0.082 ms (0%)","326"
"java.lang.String.startsWith (String)","0.077 ms (0%)","0.081 ms (0%)","0.526 ms (0%)","0.502 ms (0%)","207"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.082 ms (0%)","0.081 ms (0%)","0.757 ms (0%)","0.750 ms (0%)","38"
"java.util.ArrayList.get (int)","0.083 ms (0%)","0.080 ms (0%)","0.173 ms (0%)","0.157 ms (0%)","57"
"java.util.ArrayList.grow (int)","0.089 ms (0%)","0.079 ms (0%)","0.172 ms (0%)","0.156 ms (0%)","56"
"java.util.ArrayList.add (Object)","0.097 ms (0%)","0.078 ms (0%)","0.363 ms (0%)","0.322 ms (0%)","137"
"java.lang.StringBuilder.append (int)","0.081 ms (0%)","0.077 ms (0%)","0.432 ms (0%)","0.418 ms (0%)","122"
"java.lang.AbstractStringBuilder.getCoder ()","0.078 ms (0%)","0.077 ms (0%)","0.078 ms (0%)","0.077 ms (0%)","1,046"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.076 ms (0%)","0.077 ms (0%)","0.286 ms (0%)","0.170 ms (0%)","76"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.082 ms (0%)","0.074 ms (0%)","0.082 ms (0%)","0.074 ms (0%)","886"
"java.util.Collections$SetFromMap.add (Object)","0.079 ms (0%)","0.074 ms (0%)","0.509 ms (0%)","0.371 ms (0%)","39"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.078 ms (0%)","0.072 ms (0%)","8.18 ms (0%)","7.39 ms (0%)","38"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.073 ms (0%)","0.072 ms (0%)","0.213 ms (0%)","0.210 ms (0%)","38"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.078 ms (0%)","0.072 ms (0%)","0.467 ms (0%)","0.462 ms (0%)","39"
"deltablue.Strength.sameAs (deltablue.Strength)","0.069 ms (0%)","0.072 ms (0%)","0.069 ms (0%)","0.072 ms (0%)","120"
"java.lang.String.toLowerCase ()","0.075 ms (0%)","0.071 ms (0%)","0.459 ms (0%)","0.335 ms (0%)","76"
"java.io.BufferedWriter.newLine ()","0.071 ms (0%)","0.071 ms (0%)","0.208 ms (0%)","0.202 ms (0%)","44"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.072 ms (0%)","0.068 ms (0%)","0.697 ms (0%)","0.669 ms (0%)","39"
"som.Vector.size ()","0.072 ms (0%)","0.068 ms (0%)","0.072 ms (0%)","0.068 ms (0%)","200"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.071 ms (0%)","0.067 ms (0%)","0.163 ms (0%)","0.155 ms (0%)","6"
"java.io.BufferedOutputStream.flush ()","0.071 ms (0%)","0.067 ms (0%)","1.11 ms (0%)","1.8 ms (0%)","88"
"java.lang.StringCoding.implEncodeAsciiArray (char[], int, byte[], int, int)","0.066 ms (0%)","0.067 ms (0%)","0.066 ms (0%)","0.067 ms (0%)","44"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.076 ms (0%)","0.065 ms (0%)","0.991 ms (0%)","0.912 ms (0%)","22"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.062 ms (0%)","0.063 ms (0%)","0.702 ms (0%)","0.676 ms (0%)","86"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.062 ms (0%)","0.063 ms (0%)","1.65 ms (0%)","1.60 ms (0%)","44"
"java.lang.Throwable.fillInStackTrace ()","0.062 ms (0%)","0.062 ms (0%)","0.062 ms (0%)","0.062 ms (0%)","4"
"Run.doRuns (Benchmark)","0.062 ms (0%)","0.062 ms (0%)","109,737 ms (11.3%)","106,822 ms (11.3%)","1"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.069 ms (0%)","0.061 ms (0%)","0.202 ms (0%)","0.179 ms (0%)","38"
"java.util.zip.ZipUtils.SH (byte[], int)","0.072 ms (0%)","0.060 ms (0%)","0.072 ms (0%)","0.060 ms (0%)","1,078"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.065 ms (0%)","0.060 ms (0%)","0.065 ms (0%)","0.060 ms (0%)","799"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.064 ms (0%)","0.060 ms (0%)","0.285 ms (0%)","0.284 ms (0%)","39"
"java.lang.Integer.getChars (int, int, byte[])","0.058 ms (0%)","0.060 ms (0%)","0.058 ms (0%)","0.060 ms (0%)","123"
"java.util.jar.JarFile.getEntry (String)","0.065 ms (0%)","0.059 ms (0%)","1.98 ms (0%)","1.91 ms (0%)","38"
"java.lang.ref.Cleaner$1.apply (Object)","0.059 ms (0%)","0.059 ms (0%)","0.092 ms (0%)","0.087 ms (0%)","142"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.062 ms (0%)","0.059 ms (0%)","1.15 ms (0%)","1.12 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.057 ms (0%)","0.058 ms (0%)","0.276 ms (0%)","0.270 ms (0%)","38"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.060 ms (0%)","0.058 ms (0%)","0.602 ms (0%)","0.588 ms (0%)","38"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.059 ms (0%)","0.058 ms (0%)","0.170 ms (0%)","0.163 ms (0%)","39"
"java.util.jar.Attributes.read (java.util.jar.Manifest.FastInputStream, byte[], String, int)","0.064 ms (0%)","0.058 ms (0%)","0.489 ms (0%)","0.455 ms (0%)","1"
"jdk.internal.loader.BuiltinClassLoader.isSealed (String, java.util.jar.Manifest)","0.057 ms (0%)","0.058 ms (0%)","0.589 ms (0%)","0.582 ms (0%)","20"
"deltablue.EditConstraint.isInput ()","0.074 ms (0%)","0.058 ms (0%)","0.074 ms (0%)","0.058 ms (0%)","400"
"java.lang.String.concat (String)","0.059 ms (0%)","0.057 ms (0%)","1.11 ms (0%)","1.7 ms (0%)","60"
"java.util.WeakHashMap.expungeStaleEntries ()","0.060 ms (0%)","0.057 ms (0%)","0.089 ms (0%)","0.085 ms (0%)","117"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.060 ms (0%)","0.057 ms (0%)","0.219 ms (0%)","0.214 ms (0%)","16"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.059 ms (0%)","0.056 ms (0%)","1.21 ms (0%)","1.18 ms (0%)","39"
"java.util.ArrayList.add (Object, Object[], int)","0.060 ms (0%)","0.055 ms (0%)","0.256 ms (0%)","0.233 ms (0%)","137"
"java.io.OutputStreamWriter.write (char[], int, int)","0.057 ms (0%)","0.055 ms (0%)","1.96 ms (0%)","1.90 ms (0%)","44"
"java.lang.System$2.encodeASCII (char[], int, byte[], int, int)","0.057 ms (0%)","0.055 ms (0%)","0.124 ms (0%)","0.123 ms (0%)","44"
"java.lang.System.allowSecurityManager ()","0.058 ms (0%)","0.054 ms (0%)","0.058 ms (0%)","0.054 ms (0%)","551"
"java.lang.CharacterDataLatin1.getProperties (int)","0.065 ms (0%)","0.054 ms (0%)","0.065 ms (0%)","0.054 ms (0%)","612"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.060 ms (0%)","0.054 ms (0%)","0.267 ms (0%)","0.246 ms (0%)","2"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.056 ms (0%)","0.053 ms (0%)","29.2 ms (0%)","27.3 ms (0%)","48"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.058 ms (0%)","0.053 ms (0%)","1.3 ms (0%)","1.1 ms (0%)","22"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.056 ms (0%)","0.052 ms (0%)","0.198 ms (0%)","0.191 ms (0%)","39"
"som.Vector.sort (int, int, java.util.Comparator)","0.055 ms (0%)","0.052 ms (0%)","0.055 ms (0%)","0.052 ms (0%)","120"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.057 ms (0%)","0.051 ms (0%)","1.82 ms (0%)","1.58 ms (0%)","38"
"java.lang.String.toLowerCase (java.util.Locale)","0.054 ms (0%)","0.051 ms (0%)","0.355 ms (0%)","0.235 ms (0%)","76"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.052 ms (0%)","0.051 ms (0%)","0.062 ms (0%)","0.061 ms (0%)","6"
"java.util.zip.ZipCoder.hash (String)","0.052 ms (0%)","0.050 ms (0%)","0.159 ms (0%)","0.156 ms (0%)","39"
"java.util.HashMap.getNode (Object)","0.052 ms (0%)","0.050 ms (0%)","0.095 ms (0%)","0.093 ms (0%)","73"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.050 ms (0%)","0.050 ms (0%)","0.142 ms (0%)","0.141 ms (0%)","16"
"java.nio.CharBuffer.position (int)","0.047 ms (0%)","0.049 ms (0%)","0.150 ms (0%)","0.149 ms (0%)","88"
"som.Dictionary.atPut (som.Dictionary.CustomHash, Object)","0.051 ms (0%)","0.049 ms (0%)","0.211 ms (0%)","0.208 ms (0%)","16"
"java.util.ArrayDeque.pollFirst ()","0.049 ms (0%)","0.048 ms (0%)","0.070 ms (0%)","0.068 ms (0%)","39"
"jdk.internal.ref.PhantomCleanable.clean ()","0.054 ms (0%)","0.048 ms (0%)","0.369 ms (0%)","0.352 ms (0%)","39"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.051 ms (0%)","0.048 ms (0%)","0.141 ms (0%)","0.126 ms (0%)","6"
"java.util.jar.JarFile.isMultiRelease ()","0.050 ms (0%)","0.047 ms (0%)","0.083 ms (0%)","0.081 ms (0%)","76"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.046 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","0.047 ms (0%)","39"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.047 ms (0%)","0.047 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","2"
"java.util.Objects.checkIndex (int, int)","0.056 ms (0%)","0.046 ms (0%)","0.070 ms (0%)","0.058 ms (0%)","57"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.053 ms (0%)","0.046 ms (0%)","8.8 ms (0%)","7.42 ms (0%)","38"
"java.util.zip.Inflater.ensureOpen ()","0.045 ms (0%)","0.046 ms (0%)","0.045 ms (0%)","0.046 ms (0%)","146"
"java.lang.String.indexOf (String, int)","0.047 ms (0%)","0.045 ms (0%)","0.173 ms (0%)","0.167 ms (0%)","38"
"java.lang.reflect.Modifier.isStatic (int)","0.066 ms (0%)","0.045 ms (0%)","0.066 ms (0%)","0.045 ms (0%)","341"
"java.nio.ByteBuffer.clear ()","0.045 ms (0%)","0.045 ms (0%)","0.052 ms (0%)","0.051 ms (0%)","44"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.047 ms (0%)","0.044 ms (0%)","0.295 ms (0%)","0.270 ms (0%)","39"
"jdk.internal.loader.Resource.getByteBuffer ()","0.052 ms (0%)","0.044 ms (0%)","1.96 ms (0%)","1.71 ms (0%)","38"
"java.util.Collections$SetFromMap.remove (Object)","0.046 ms (0%)","0.044 ms (0%)","0.370 ms (0%)","0.363 ms (0%)","78"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.043 ms (0%)","0.043 ms (0%)","0.062 ms (0%)","0.061 ms (0%)","77"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.047 ms (0%)","0.043 ms (0%)","0.130 ms (0%)","0.119 ms (0%)","6"
"java.lang.ClassLoader.loadClass (String)","0.053 ms (0%)","0.042 ms (0%)","29.4 ms (0%)","27.5 ms (0%)","48"
"java.util.WeakHashMap.getTable ()","0.047 ms (0%)","0.042 ms (0%)","0.156 ms (0%)","0.147 ms (0%)","117"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.046 ms (0%)","0.042 ms (0%)","0.221 ms (0%)","0.214 ms (0%)","78"
"java.lang.Package.isSealed ()","0.042 ms (0%)","0.042 ms (0%)","0.047 ms (0%)","0.047 ms (0%)","20"
"java.lang.StringConcatHelper.stringOf (Object)","0.047 ms (0%)","0.041 ms (0%)","0.047 ms (0%)","0.041 ms (0%)","162"
"java.nio.CharBuffer.limit (int)","0.045 ms (0%)","0.041 ms (0%)","0.053 ms (0%)","0.048 ms (0%)","44"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.042 ms (0%)","0.040 ms (0%)","0.645 ms (0%)","0.638 ms (0%)","48"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.041 ms (0%)","0.040 ms (0%)","0.057 ms (0%)","0.055 ms (0%)","77"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.040 ms (0%)","0.040 ms (0%)","0.098 ms (0%)","0.096 ms (0%)","38"
"java.util.jar.JarFile.getJarEntry (String)","0.043 ms (0%)","0.039 ms (0%)","2.3 ms (0%)","1.95 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.034 ms (0%)","0.039 ms (0%)","0.136 ms (0%)","0.136 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.039 ms (0%)","0.038 ms (0%)","1.39 ms (0%)","1.37 ms (0%)","86"
"java.util.WeakHashMap.hash (Object)","0.037 ms (0%)","0.038 ms (0%)","0.037 ms (0%)","0.038 ms (0%)","117"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.040 ms (0%)","0.038 ms (0%)","0.056 ms (0%)","0.056 ms (0%)","87"
"java.nio.CharBuffer.limit (int)","0.040 ms (0%)","0.038 ms (0%)","0.096 ms (0%)","0.089 ms (0%)","44"
"deltablue.Direction.<clinit> ()","0.037 ms (0%)","0.038 ms (0%)","0.037 ms (0%)","0.038 ms (0%)","1"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.038 ms (0%)","0.037 ms (0%)","0.243 ms (0%)","0.236 ms (0%)","65"
"java.util.HashMap.hash (Object)","0.036 ms (0%)","0.037 ms (0%)","0.040 ms (0%)","0.039 ms (0%)","54"
"java.nio.ByteBuffer.flip ()","0.038 ms (0%)","0.037 ms (0%)","0.052 ms (0%)","0.049 ms (0%)","44"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.039 ms (0%)","0.036 ms (0%)","1.87 ms (0%)","1.62 ms (0%)","38"
"java.util.zip.Inflater.reset ()","0.035 ms (0%)","0.035 ms (0%)","0.052 ms (0%)","0.052 ms (0%)","39"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.036 ms (0%)","0.035 ms (0%)","0.055 ms (0%)","0.053 ms (0%)","66"
"java.util.jar.Attributes$Name.of (String)","0.038 ms (0%)","0.035 ms (0%)","0.127 ms (0%)","0.121 ms (0%)","3"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.044 ms (0%)","0.034 ms (0%)","0.989 ms (0%)","0.983 ms (0%)","52"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.034 ms (0%)","0.034 ms (0%)","0.042 ms (0%)","0.042 ms (0%)","38"
"java.lang.String.valueOf (Object)","0.036 ms (0%)","0.034 ms (0%)","0.036 ms (0%)","0.034 ms (0%)","43"
"java.io.OutputStreamWriter.flushBuffer ()","0.037 ms (0%)","0.034 ms (0%)","1.69 ms (0%)","1.64 ms (0%)","44"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.041 ms (0%)","0.034 ms (0%)","0.100 ms (0%)","0.093 ms (0%)","3"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.036 ms (0%)","0.033 ms (0%)","0.071 ms (0%)","0.068 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.039 ms (0%)","0.033 ms (0%)","1.34 ms (0%)","1.30 ms (0%)","22"
"java.nio.ByteBuffer.position (int)","0.033 ms (0%)","0.033 ms (0%)","0.046 ms (0%)","0.045 ms (0%)","44"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.036 ms (0%)","0.033 ms (0%)","0.118 ms (0%)","0.115 ms (0%)","38"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.035 ms (0%)","0.033 ms (0%)","1.58 ms (0%)","1.53 ms (0%)","44"
"java.util.concurrent.ConcurrentHashMap.transfer (java.util.concurrent.ConcurrentHashMap.Node[], java.util.concurrent.ConcurrentHashMap.Node[])","0.031 ms (0%)","0.032 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","1"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.032 ms (0%)","0.032 ms (0%)","0.132 ms (0%)","0.126 ms (0%)","47"
"java.util.ArrayList.addAll (java.util.Collection)","0.036 ms (0%)","0.032 ms (0%)","0.069 ms (0%)","0.064 ms (0%)","5"
"java.util.ArrayList.grow ()","0.035 ms (0%)","0.032 ms (0%)","0.190 ms (0%)","0.172 ms (0%)","47"
"java.lang.Integer.stringSize (int)","0.033 ms (0%)","0.032 ms (0%)","0.033 ms (0%)","0.032 ms (0%)","123"
"java.util.zip.Inflater.needsInput ()","0.033 ms (0%)","0.031 ms (0%)","0.041 ms (0%)","0.041 ms (0%)","39"
"java.lang.Integer.parseInt (String, int)","0.034 ms (0%)","0.031 ms (0%)","0.107 ms (0%)","0.096 ms (0%)","2"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.036 ms (0%)","0.031 ms (0%)","0.062 ms (0%)","0.057 ms (0%)","22"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.040 ms (0%)","0.031 ms (0%)","0.134 ms (0%)","0.121 ms (0%)","22"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.030 ms (0%)","0.030 ms (0%)","0.030 ms (0%)","0.030 ms (0%)","38"
"jdk.internal.loader.Resource.cachedInputStream ()","0.033 ms (0%)","0.030 ms (0%)","1.91 ms (0%)","1.66 ms (0%)","76"
"java.security.AccessController.executePrivileged (java.security.PrivilegedAction, java.security.AccessControlContext, Class)","0.034 ms (0%)","0.030 ms (0%)","0.579 ms (0%)","0.520 ms (0%)","6"
"java.util.jar.Manifest.getAttributes (String)","0.035 ms (0%)","0.030 ms (0%)","0.057 ms (0%)","0.051 ms (0%)","22"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.031 ms (0%)","0.030 ms (0%)","0.101 ms (0%)","0.101 ms (0%)","5"
"java.util.HashMap.get (Object)","0.032 ms (0%)","0.029 ms (0%)","0.103 ms (0%)","0.097 ms (0%)","39"
"java.net.URL.getDefaultPort ()","0.030 ms (0%)","0.029 ms (0%)","0.036 ms (0%)","0.034 ms (0%)","38"
"java.lang.ClassLoader.getPlatformClassLoader ()","0.032 ms (0%)","0.029 ms (0%)","0.091 ms (0%)","0.088 ms (0%)","28"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.037 ms (0%)","0.029 ms (0%)","0.517 ms (0%)","0.467 ms (0%)","6"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.035 ms (0%)","0.028 ms (0%)","0.617 ms (0%)","0.551 ms (0%)","6"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.031 ms (0%)","0.028 ms (0%)","0.241 ms (0%)","0.220 ms (0%)","39"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.031 ms (0%)","0.028 ms (0%)","1.6 ms (0%)","0.682 ms (0%)","38"
"java.util.ArrayDeque.add (Object)","0.031 ms (0%)","0.028 ms (0%)","0.076 ms (0%)","0.073 ms (0%)","39"
"java.net.URL.toExternalForm ()","0.029 ms (0%)","0.028 ms (0%)","1.5 ms (0%)","1.3 ms (0%)","38"
"java.lang.reflect.Modifier.isPublic (int)","0.031 ms (0%)","0.028 ms (0%)","0.031 ms (0%)","0.028 ms (0%)","174"
"java.lang.ClassLoader.definePackage (String, Module)","0.027 ms (0%)","0.028 ms (0%)","0.103 ms (0%)","0.100 ms (0%)","20"
"deltablue.Strength.required ()","0.030 ms (0%)","0.028 ms (0%)","0.030 ms (0%)","0.028 ms (0%)","120"
"java.lang.String.isEmpty ()","0.029 ms (0%)","0.027 ms (0%)","0.029 ms (0%)","0.027 ms (0%)","524"
"java.lang.StringConcatHelper.newString (byte[], long)","0.028 ms (0%)","0.027 ms (0%)","0.028 ms (0%)","0.027 ms (0%)","103"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.034 ms (0%)","0.027 ms (0%)","0.105 ms (0%)","0.095 ms (0%)","116"
"java.lang.CharacterData.of (int)","0.031 ms (0%)","0.027 ms (0%)","0.031 ms (0%)","0.027 ms (0%)","235"
"java.lang.ref.ReferenceQueue.reallyPoll ()","0.027 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","65"
"java.lang.Thread.interrupted ()","0.027 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","38"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.027 ms (0%)","0.027 ms (0%)","0.103 ms (0%)","0.103 ms (0%)","39"
"java.lang.reflect.Constructor.copy ()","0.035 ms (0%)","0.027 ms (0%)","0.035 ms (0%)","0.027 ms (0%)","6"
"java.lang.Module.isExported (String, Module)","0.030 ms (0%)","0.027 ms (0%)","0.258 ms (0%)","0.251 ms (0%)","16"
"java.util.ImmutableCollections$MapN.probe (Object)","0.028 ms (0%)","0.027 ms (0%)","0.039 ms (0%)","0.038 ms (0%)","3"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.028 ms (0%)","0.026 ms (0%)","0.233 ms (0%)","0.223 ms (0%)","39"
"java.util.ArrayDeque.addLast (Object)","0.027 ms (0%)","0.026 ms (0%)","0.037 ms (0%)","0.036 ms (0%)","39"
"java.lang.Class.getDeclaredConstructors ()","0.035 ms (0%)","0.026 ms (0%)","0.344 ms (0%)","0.313 ms (0%)","6"
"java.lang.invoke.DirectMethodHandle$Special.<clinit> ()","0.029 ms (0%)","0.026 ms (0%)","0.053 ms (0%)","0.050 ms (0%)","1"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.026 ms (0%)","0.025 ms (0%)","0.041 ms (0%)","0.040 ms (0%)","38"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.026 ms (0%)","0.025 ms (0%)","0.066 ms (0%)","0.063 ms (0%)","38"
"java.lang.Character.digit (int, int)","0.021 ms (0%)","0.025 ms (0%)","0.029 ms (0%)","0.032 ms (0%)","7"
"deltablue.UnaryConstraint.inputsHasOne (som.TestInterface)","0.028 ms (0%)","0.025 ms (0%)","0.028 ms (0%)","0.025 ms (0%)","200"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.025 ms (0%)","0.024 ms (0%)","0.154 ms (0%)","0.151 ms (0%)","38"
"java.lang.ClassLoader.getBuiltinPlatformClassLoader ()","0.025 ms (0%)","0.024 ms (0%)","0.040 ms (0%)","0.039 ms (0%)","28"
"java.lang.Class.desiredAssertionStatus ()","0.024 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","0.024 ms (0%)","1"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.025 ms (0%)","0.023 ms (0%)","0.075 ms (0%)","0.070 ms (0%)","38"
"java.util.ArrayDeque.poll ()","0.026 ms (0%)","0.023 ms (0%)","0.103 ms (0%)","0.100 ms (0%)","39"
