"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.lang.String.toLowerCase (java.util.Locale)","0.094 ms (0%)","0.091 ms (0%)","0.391 ms (0%)","0.386 ms (0%)","76"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.090 ms (0%)","0.088 ms (0%)","0.921 ms (0%)","0.902 ms (0%)","86"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.094 ms (0%)","0.088 ms (0%)","10.5 ms (0.1%)","10.1 ms (0.1%)","38"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.089 ms (0%)","0.088 ms (0%)","0.292 ms (0%)","0.290 ms (0%)","38"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.092 ms (0%)","0.088 ms (0%)","1.99 ms (0%)","1.95 ms (0%)","38"
"java.lang.String.getBytes (byte[], int, byte)","0.085 ms (0%)","0.087 ms (0%)","0.106 ms (0%)","0.107 ms (0%)","133"
"java.util.WeakHashMap.expungeStaleEntries ()","0.093 ms (0%)","0.087 ms (0%)","0.121 ms (0%)","0.117 ms (0%)","117"
"java.util.ArrayList.get (int)","0.090 ms (0%)","0.084 ms (0%)","0.173 ms (0%)","0.162 ms (0%)","57"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.097 ms (0%)","0.083 ms (0%)","0.434 ms (0%)","0.398 ms (0%)","2"
"java.util.jar.JarFile.getManifestFromReference ()","0.090 ms (0%)","0.079 ms (0%)","0.930 ms (0%)","0.862 ms (0%)","22"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.081 ms (0%)","0.079 ms (0%)","0.311 ms (0%)","0.310 ms (0%)","39"
"java.lang.ClassLoader.getDefinedPackage (String)","0.082 ms (0%)","0.079 ms (0%)","0.373 ms (0%)","0.368 ms (0%)","22"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.078 ms (0%)","0.078 ms (0%)","0.844 ms (0%)","0.841 ms (0%)","48"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.088 ms (0%)","0.078 ms (0%)","0.827 ms (0%)","0.812 ms (0%)","38"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.084 ms (0%)","0.078 ms (0%)","0.283 ms (0%)","0.274 ms (0%)","39"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.086 ms (0%)","0.078 ms (0%)","0.169 ms (0%)","0.159 ms (0%)","5"
"jdk.internal.ref.PhantomCleanable.clean ()","0.083 ms (0%)","0.077 ms (0%)","0.537 ms (0%)","0.512 ms (0%)","39"
"java.lang.StringBuilder.append (int)","0.078 ms (0%)","0.075 ms (0%)","0.389 ms (0%)","0.383 ms (0%)","121"
"java.util.Collections$SetFromMap.remove (Object)","0.078 ms (0%)","0.074 ms (0%)","0.552 ms (0%)","0.535 ms (0%)","78"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.076 ms (0%)","0.073 ms (0%)","0.076 ms (0%)","0.073 ms (0%)","129"
"java.lang.String.concat (String)","0.075 ms (0%)","0.073 ms (0%)","1.35 ms (0%)","1.31 ms (0%)","60"
"java.util.zip.Inflater.ensureOpen ()","0.073 ms (0%)","0.073 ms (0%)","0.073 ms (0%)","0.073 ms (0%)","146"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.075 ms (0%)","0.072 ms (0%)","0.220 ms (0%)","0.209 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.081 ms (0%)","0.072 ms (0%)","1.13 ms (0%)","1.4 ms (0%)","22"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.077 ms (0%)","0.072 ms (0%)","1.56 ms (0%)","1.53 ms (0%)","39"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.079 ms (0%)","0.071 ms (0%)","10.7 ms (0.1%)","9.99 ms (0.1%)","38"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.073 ms (0%)","0.071 ms (0%)","0.413 ms (0%)","0.393 ms (0%)","5"
"jdk.internal.loader.BuiltinClassLoader.isSealed (String, java.util.jar.Manifest)","0.066 ms (0%)","0.070 ms (0%)","0.636 ms (0%)","0.628 ms (0%)","20"
"java.util.jar.JarFile.getEntry (String)","0.076 ms (0%)","0.069 ms (0%)","2.66 ms (0%)","2.50 ms (0%)","38"
"java.util.WeakHashMap.getTable ()","0.072 ms (0%)","0.068 ms (0%)","0.213 ms (0%)","0.204 ms (0%)","117"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.073 ms (0%)","0.067 ms (0%)","2.22 ms (0%)","1.97 ms (0%)","38"
"java.lang.ref.Cleaner$1.apply (Object)","0.067 ms (0%)","0.067 ms (0%)","0.097 ms (0%)","0.094 ms (0%)","140"
"java.util.zip.ZipCoder.hash (String)","0.071 ms (0%)","0.066 ms (0%)","0.224 ms (0%)","0.206 ms (0%)","39"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.069 ms (0%)","0.066 ms (0%)","0.397 ms (0%)","0.384 ms (0%)","38"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.067 ms (0%)","0.066 ms (0%)","0.143 ms (0%)","0.140 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.064 ms (0%)","0.065 ms (0%)","0.246 ms (0%)","0.246 ms (0%)","38"
"java.io.PrintStream.writeln (String)","0.081 ms (0%)","0.065 ms (0%)","1.39 ms (0%)","1.17 ms (0%)","4"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.065 ms (0%)","0.064 ms (0%)","0.065 ms (0%)","0.064 ms (0%)","320"
"java.util.jar.JarFile.isMultiRelease ()","0.070 ms (0%)","0.064 ms (0%)","0.097 ms (0%)","0.094 ms (0%)","76"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.071 ms (0%)","0.064 ms (0%)","1.14 ms (0%)","1.12 ms (0%)","22"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.066 ms (0%)","0.063 ms (0%)","37.9 ms (0.2%)","36.1 ms (0.2%)","48"
"java.util.ArrayList.add (Object, Object[], int)","0.068 ms (0%)","0.063 ms (0%)","0.292 ms (0%)","0.272 ms (0%)","137"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.065 ms (0%)","0.062 ms (0%)","1.92 ms (0%)","1.91 ms (0%)","86"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.062 ms (0%)","0.062 ms (0%)","0.198 ms (0%)","0.191 ms (0%)","39"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.063 ms (0%)","0.062 ms (0%)","0.090 ms (0%)","0.089 ms (0%)","2"
"java.util.ArrayDeque.pollFirst ()","0.060 ms (0%)","0.061 ms (0%)","0.083 ms (0%)","0.081 ms (0%)","39"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.065 ms (0%)","0.060 ms (0%)","0.309 ms (0%)","0.302 ms (0%)","78"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.063 ms (0%)","0.060 ms (0%)","0.151 ms (0%)","0.144 ms (0%)","5"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.063 ms (0%)","0.060 ms (0%)","0.210 ms (0%)","0.207 ms (0%)","16"
"java.lang.System.allowSecurityManager ()","0.059 ms (0%)","0.059 ms (0%)","0.059 ms (0%)","0.059 ms (0%)","540"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.060 ms (0%)","0.059 ms (0%)","0.060 ms (0%)","0.059 ms (0%)","714"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.056 ms (0%)","0.057 ms (0%)","0.635 ms (0%)","0.599 ms (0%)","5"
"java.util.Collections$SetFromMap.add (Object)","0.065 ms (0%)","0.057 ms (0%)","0.633 ms (0%)","0.416 ms (0%)","39"
"java.lang.String.isEmpty ()","0.059 ms (0%)","0.056 ms (0%)","0.059 ms (0%)","0.056 ms (0%)","523"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.066 ms (0%)","0.056 ms (0%)","0.088 ms (0%)","0.074 ms (0%)","77"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.056 ms (0%)","0.055 ms (0%)","0.084 ms (0%)","0.081 ms (0%)","77"
"java.util.HashMap.getNode (Object)","0.057 ms (0%)","0.055 ms (0%)","0.102 ms (0%)","0.100 ms (0%)","73"
"java.lang.Integer.getChars (int, int, byte[])","0.056 ms (0%)","0.055 ms (0%)","0.056 ms (0%)","0.055 ms (0%)","122"
"java.lang.String.indexOf (String, int)","0.057 ms (0%)","0.054 ms (0%)","0.248 ms (0%)","0.240 ms (0%)","38"
"java.util.zip.Inflater.reset ()","0.053 ms (0%)","0.054 ms (0%)","0.073 ms (0%)","0.073 ms (0%)","39"
"java.lang.ClassLoader.loadClass (String)","0.060 ms (0%)","0.052 ms (0%)","38.3 ms (0.2%)","36.4 ms (0.2%)","48"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.055 ms (0%)","0.052 ms (0%)","0.345 ms (0%)","0.335 ms (0%)","39"
"java.util.WeakHashMap.hash (Object)","0.050 ms (0%)","0.052 ms (0%)","0.050 ms (0%)","0.052 ms (0%)","117"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.053 ms (0%)","0.051 ms (0%)","0.397 ms (0%)","0.387 ms (0%)","61"
"java.nio.CharBuffer.wrap (char[], int, int)","0.058 ms (0%)","0.051 ms (0%)","0.121 ms (0%)","0.107 ms (0%)","5"
"jdk.internal.loader.Resource.cachedInputStream ()","0.060 ms (0%)","0.050 ms (0%)","2.34 ms (0%)","2.8 ms (0%)","76"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.049 ms (0%)","0.050 ms (0%)","0.049 ms (0%)","0.050 ms (0%)","39"
"java.net.URL.toExternalForm ()","0.051 ms (0%)","0.049 ms (0%)","1.84 ms (0%)","1.81 ms (0%)","38"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.049 ms (0%)","0.049 ms (0%)","0.130 ms (0%)","0.130 ms (0%)","16"
"java.util.zip.Inflater.needsInput ()","0.048 ms (0%)","0.048 ms (0%)","0.060 ms (0%)","0.059 ms (0%)","39"
"java.net.URL.getDefaultPort ()","0.049 ms (0%)","0.048 ms (0%)","0.061 ms (0%)","0.059 ms (0%)","38"
"java.lang.reflect.Array.newInstance (Class, int)","0.048 ms (0%)","0.048 ms (0%)","0.048 ms (0%)","0.048 ms (0%)","94"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.051 ms (0%)","0.048 ms (0%)","0.172 ms (0%)","0.169 ms (0%)","38"
"java.lang.reflect.Modifier.isStatic (int)","0.062 ms (0%)","0.048 ms (0%)","0.062 ms (0%)","0.048 ms (0%)","338"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.050 ms (0%)","0.047 ms (0%)","2.27 ms (0%)","2.2 ms (0%)","38"
"java.io.BufferedWriter.write (String, int, int)","0.050 ms (0%)","0.047 ms (0%)","0.121 ms (0%)","0.115 ms (0%)","9"
"java.util.jar.JarFile.getJarEntry (String)","0.050 ms (0%)","0.046 ms (0%)","2.72 ms (0%)","2.56 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.050 ms (0%)","0.046 ms (0%)","0.112 ms (0%)","0.106 ms (0%)","38"
"java.util.ArrayDeque.addLast (Object)","0.045 ms (0%)","0.046 ms (0%)","0.056 ms (0%)","0.056 ms (0%)","39"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.046 ms (0%)","0.046 ms (0%)","0.059 ms (0%)","0.057 ms (0%)","5"
"java.io.PrintStream.write (byte[], int, int)","0.055 ms (0%)","0.046 ms (0%)","0.285 ms (0%)","0.270 ms (0%)","5"
"java.util.ImmutableCollections$MapN.probe (Object)","0.048 ms (0%)","0.046 ms (0%)","0.067 ms (0%)","0.064 ms (0%)","3"
"java.lang.StringConcatHelper.stringOf (Object)","0.045 ms (0%)","0.045 ms (0%)","0.045 ms (0%)","0.045 ms (0%)","123"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.040 ms (0%)","0.045 ms (0%)","0.280 ms (0%)","0.273 ms (0%)","39"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.046 ms (0%)","0.045 ms (0%)","0.161 ms (0%)","0.159 ms (0%)","116"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.049 ms (0%)","0.045 ms (0%)","0.133 ms (0%)","0.126 ms (0%)","5"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.050 ms (0%)","0.044 ms (0%)","0.202 ms (0%)","0.195 ms (0%)","38"
"jdk.internal.loader.Resource.getByteBuffer ()","0.048 ms (0%)","0.044 ms (0%)","2.39 ms (0%)","2.12 ms (0%)","38"
"java.util.ArrayDeque.add (Object)","0.048 ms (0%)","0.044 ms (0%)","0.109 ms (0%)","0.104 ms (0%)","39"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.043 ms (0%)","0.044 ms (0%)","0.055 ms (0%)","0.055 ms (0%)","38"
"java.util.jar.Manifest.read (java.io.InputStream, String)","0.049 ms (0%)","0.044 ms (0%)","0.711 ms (0%)","0.655 ms (0%)","1"
"java.util.jar.Attributes$Name.of (String)","0.048 ms (0%)","0.044 ms (0%)","0.174 ms (0%)","0.163 ms (0%)","3"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.049 ms (0%)","0.043 ms (0%)","1.9 ms (0%)","1.8 ms (0%)","52"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.049 ms (0%)","0.043 ms (0%)","0.339 ms (0%)","0.324 ms (0%)","39"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.049 ms (0%)","0.043 ms (0%)","0.071 ms (0%)","0.066 ms (0%)","62"
"java.security.AccessController.executePrivileged (java.security.PrivilegedAction, java.security.AccessControlContext, Class)","0.050 ms (0%)","0.043 ms (0%)","0.577 ms (0%)","0.540 ms (0%)","5"
"java.io.PrintStream.println (String)","0.045 ms (0%)","0.042 ms (0%)","1.45 ms (0%)","1.22 ms (0%)","4"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.049 ms (0%)","0.042 ms (0%)","1.63 ms (0%)","1.57 ms (0%)","22"
"java.util.Objects.checkIndex (int, int)","0.045 ms (0%)","0.041 ms (0%)","0.062 ms (0%)","0.059 ms (0%)","57"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.040 ms (0%)","0.041 ms (0%)","0.040 ms (0%)","0.041 ms (0%)","38"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.045 ms (0%)","0.041 ms (0%)","0.099 ms (0%)","0.094 ms (0%)","38"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.045 ms (0%)","0.041 ms (0%)","0.135 ms (0%)","0.133 ms (0%)","39"
"java.util.zip.InflaterInputStream.close ()","0.039 ms (0%)","0.039 ms (0%)","0.045 ms (0%)","0.045 ms (0%)","39"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.043 ms (0%)","0.039 ms (0%)","0.388 ms (0%)","0.370 ms (0%)","39"
"java.util.ArrayList.grow ()","0.044 ms (0%)","0.039 ms (0%)","0.217 ms (0%)","0.203 ms (0%)","47"
"java.lang.Class.getDeclaredConstructors ()","0.044 ms (0%)","0.039 ms (0%)","0.355 ms (0%)","0.335 ms (0%)","5"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.040 ms (0%)","0.039 ms (0%)","0.111 ms (0%)","0.106 ms (0%)","5"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.043 ms (0%)","0.039 ms (0%)","0.269 ms (0%)","0.250 ms (0%)","5"
"java.lang.Throwable.fillInStackTrace ()","0.038 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","0.038 ms (0%)","4"
"java.io.BufferedWriter.newLine ()","0.155 ms (0%)","0.038 ms (0%)","0.207 ms (0%)","0.090 ms (0%)","5"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.041 ms (0%)","0.038 ms (0%)","0.319 ms (0%)","0.296 ms (0%)","5"
"java.util.jar.Manifest.getAttributes (String)","0.037 ms (0%)","0.038 ms (0%)","0.062 ms (0%)","0.060 ms (0%)","22"
"java.lang.Package.isSealed ()","0.038 ms (0%)","0.038 ms (0%)","0.045 ms (0%)","0.044 ms (0%)","20"
"java.util.concurrent.ConcurrentHashMap.transfer (java.util.concurrent.ConcurrentHashMap.Node[], java.util.concurrent.ConcurrentHashMap.Node[])","0.035 ms (0%)","0.037 ms (0%)","0.085 ms (0%)","0.085 ms (0%)","1"
"java.util.jar.Attributes.get (Object)","0.048 ms (0%)","0.037 ms (0%)","0.128 ms (0%)","0.116 ms (0%)","34"
"java.lang.CharacterData.of (int)","0.040 ms (0%)","0.037 ms (0%)","0.040 ms (0%)","0.037 ms (0%)","234"
"java.net.URL.toString ()","0.042 ms (0%)","0.037 ms (0%)","1.89 ms (0%)","1.85 ms (0%)","38"
"som.Dictionary.atPut (som.Dictionary.CustomHash, Object)","0.039 ms (0%)","0.037 ms (0%)","0.162 ms (0%)","0.159 ms (0%)","16"
"java.util.zip.ZipUtils.CENSIZ (byte[], int)","0.037 ms (0%)","0.035 ms (0%)","0.126 ms (0%)","0.125 ms (0%)","77"
"java.util.HashMap.hash (Object)","0.034 ms (0%)","0.035 ms (0%)","0.037 ms (0%)","0.037 ms (0%)","54"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.035 ms (0%)","0.034 ms (0%)","1.10 ms (0%)","1.7 ms (0%)","38"
"java.lang.ref.ReferenceQueue.reallyPoll ()","0.034 ms (0%)","0.034 ms (0%)","0.034 ms (0%)","0.034 ms (0%)","61"
"java.lang.Thread.interrupted ()","0.034 ms (0%)","0.034 ms (0%)","0.034 ms (0%)","0.034 ms (0%)","38"
"java.lang.ref.Reference.refersTo (Object)","0.028 ms (0%)","0.034 ms (0%)","0.052 ms (0%)","0.051 ms (0%)","39"
"java.util.HashMap.get (Object)","0.035 ms (0%)","0.033 ms (0%)","0.101 ms (0%)","0.098 ms (0%)","39"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.039 ms (0%)","0.033 ms (0%)","0.218 ms (0%)","0.203 ms (0%)","5"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.037 ms (0%)","0.033 ms (0%)","0.064 ms (0%)","0.060 ms (0%)","22"
"java.lang.StringUTF16.compress (char[], int, int)","0.035 ms (0%)","0.033 ms (0%)","0.064 ms (0%)","0.063 ms (0%)","26"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.034 ms (0%)","0.033 ms (0%)","0.138 ms (0%)","0.137 ms (0%)","5"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.036 ms (0%)","0.033 ms (0%)","0.134 ms (0%)","0.127 ms (0%)","22"
"som.Dictionary.getKeys ()","0.033 ms (0%)","0.033 ms (0%)","0.037 ms (0%)","0.036 ms (0%)","1"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.032 ms (0%)","0.032 ms (0%)","0.050 ms (0%)","0.049 ms (0%)","38"
"java.lang.Integer.stringSize (int)","0.033 ms (0%)","0.032 ms (0%)","0.033 ms (0%)","0.032 ms (0%)","122"
"java.lang.ClassLoader.definePackage (String, Module)","0.033 ms (0%)","0.032 ms (0%)","0.144 ms (0%)","0.143 ms (0%)","20"
"java.util.jar.Attributes.getValue (java.util.jar.Attributes.Name)","0.029 ms (0%)","0.031 ms (0%)","0.165 ms (0%)","0.155 ms (0%)","34"
"java.util.Objects.requireNonNull (Object, String)","0.034 ms (0%)","0.031 ms (0%)","0.034 ms (0%)","0.031 ms (0%)","298"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.033 ms (0%)","0.031 ms (0%)","0.082 ms (0%)","0.080 ms (0%)","38"
"java.net.URL.isBuiltinStreamHandler (String)","0.031 ms (0%)","0.031 ms (0%)","0.184 ms (0%)","0.184 ms (0%)","38"
"java.security.CodeSource.getCertificates ()","0.031 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","0.031 ms (0%)","76"
"java.util.ArrayList.addAll (java.util.Collection)","0.032 ms (0%)","0.031 ms (0%)","0.072 ms (0%)","0.071 ms (0%)","5"
"sun.nio.cs.StreamEncoder.implWrite (char[], int, int)","0.041 ms (0%)","0.031 ms (0%)","0.485 ms (0%)","0.439 ms (0%)","5"
"java.lang.StringCoding.hasNegatives (byte[], int, int)","0.031 ms (0%)","0.030 ms (0%)","0.031 ms (0%)","0.030 ms (0%)","45"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.036 ms (0%)","0.030 ms (0%)","0.101 ms (0%)","0.092 ms (0%)","3"
"java.util.jar.JarFile.maybeInstantiateVerifier ()","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","98"
"java.util.ArrayDeque.poll ()","0.033 ms (0%)","0.029 ms (0%)","0.126 ms (0%)","0.120 ms (0%)","39"
"jdk.internal.reflect.ReflectionFactory.copyConstructor (java.lang.reflect.Constructor)","0.032 ms (0%)","0.029 ms (0%)","0.075 ms (0%)","0.071 ms (0%)","5"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.035 ms (0%)","0.029 ms (0%)","0.525 ms (0%)","0.474 ms (0%)","5"
"java.util.jar.Attributes.putValue (String, String)","0.034 ms (0%)","0.029 ms (0%)","0.366 ms (0%)","0.335 ms (0%)","3"
"deltablue.Direction.<clinit> ()","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","1"
"sun.net.util.IPAddressUtil.scan (String, long, long, char[])","0.028 ms (0%)","0.028 ms (0%)","0.048 ms (0%)","0.047 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.checkNestedProtocol (String)","0.027 ms (0%)","0.027 ms (0%)","0.432 ms (0%)","0.426 ms (0%)","38"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.028 ms (0%)","0.027 ms (0%)","0.117 ms (0%)","0.113 ms (0%)","46"
"jdk.internal.loader.URLClassPath$JarLoader$2.getContentLength ()","0.027 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","0.027 ms (0%)","38"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.033 ms (0%)","0.027 ms (0%)","0.505 ms (0%)","0.474 ms (0%)","5"
"java.util.jar.Manifest$FastInputStream.readLine (byte[])","0.030 ms (0%)","0.027 ms (0%)","0.168 ms (0%)","0.164 ms (0%)","5"
"java.lang.StringConcatHelper.newString (byte[], long)","0.026 ms (0%)","0.026 ms (0%)","0.026 ms (0%)","0.026 ms (0%)","64"
"java.util.zip.ZipUtils.CENHOW (byte[], int)","0.028 ms (0%)","0.026 ms (0%)","0.063 ms (0%)","0.060 ms (0%)","77"
"java.nio.ByteBuffer.position (int)","0.034 ms (0%)","0.026 ms (0%)","0.045 ms (0%)","0.043 ms (0%)","44"
"java.util.ArrayList.toArray (Object[])","0.026 ms (0%)","0.026 ms (0%)","0.045 ms (0%)","0.045 ms (0%)","5"
"java.io.Writer.write (String)","0.028 ms (0%)","0.026 ms (0%)","0.164 ms (0%)","0.156 ms (0%)","9"
"som.Vector.sort (java.util.Comparator)","0.028 ms (0%)","0.026 ms (0%)","0.034 ms (0%)","0.032 ms (0%)","5"
"java.lang.ref.Reference.clear ()","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","0.025 ms (0%)","39"
"java.util.zip.ZipFile.ensureOpen ()","0.022 ms (0%)","0.024 ms (0%)","0.022 ms (0%)","0.024 ms (0%)","77"
"java.util.zip.ZipUtils.CENVEM_FA (byte[], int)","0.026 ms (0%)","0.024 ms (0%)","0.040 ms (0%)","0.039 ms (0%)","38"
"java.lang.String.getChars (int, int, char[], int)","0.024 ms (0%)","0.024 ms (0%)","0.058 ms (0%)","0.055 ms (0%)","9"
"java.util.LinkedHashMap.newNode (int, Object, Object, java.util.HashMap.Node)","0.025 ms (0%)","0.024 ms (0%)","0.033 ms (0%)","0.031 ms (0%)","3"
"java.util.ImmutableCollections$MapN.get (Object)","0.027 ms (0%)","0.023 ms (0%)","0.094 ms (0%)","0.087 ms (0%)","3"
"java.lang.ClassLoader.getBuiltinPlatformClassLoader ()","0.024 ms (0%)","0.023 ms (0%)","0.036 ms (0%)","0.034 ms (0%)","27"
"java.lang.ClassLoader.getPlatformClassLoader ()","0.026 ms (0%)","0.023 ms (0%)","0.071 ms (0%)","0.069 ms (0%)","27"
"java.lang.Integer.parseInt (String, int)","0.023 ms (0%)","0.023 ms (0%)","0.081 ms (0%)","0.078 ms (0%)","2"
"java.io.BufferedOutputStream.flushBuffer ()","0.029 ms (0%)","0.023 ms (0%)","0.185 ms (0%)","0.179 ms (0%)","10"
"java.lang.Class.reflectionData ()","0.025 ms (0%)","0.022 ms (0%)","0.087 ms (0%)","0.083 ms (0%)","5"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.023 ms (0%)","0.022 ms (0%)","403 ms (2%)","393 ms (2.1%)","5"
"java.net.URL.set (String, String, int, String, String, String, String, String)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","38"
"java.util.zip.ZipUtils.getBufferOffset (java.nio.ByteBuffer)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","39"
"java.util.zip.Inflater.setInput (byte[], int, int)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","39"
"java.util.Locale.getDefault ()","0.022 ms (0%)","0.021 ms (0%)","0.022 ms (0%)","0.021 ms (0%)","76"
"java.lang.reflect.Constructor.copy ()","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","0.021 ms (0%)","5"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.022 ms (0%)","0.021 ms (0%)","0.039 ms (0%)","0.038 ms (0%)","5"
"java.nio.ByteBuffer.clear ()","0.022 ms (0%)","0.021 ms (0%)","0.024 ms (0%)","0.023 ms (0%)","5"
"java.util.jar.Manifest.getTrustedAttributes (String)","0.024 ms (0%)","0.021 ms (0%)","0.094 ms (0%)","0.091 ms (0%)","22"
"java.lang.invoke.DirectMethodHandle$Special.<clinit> ()","0.024 ms (0%)","0.021 ms (0%)","0.040 ms (0%)","0.038 ms (0%)","1"
"java.util.jar.Attributes.put (Object, Object)","0.023 ms (0%)","0.020 ms (0%)","0.156 ms (0%)","0.142 ms (0%)","3"
"java.util.zip.ZipUtils.LOCSIG (byte[])","0.021 ms (0%)","0.020 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","39"
"Run.measure (Benchmark)","0.021 ms (0%)","0.020 ms (0%)","2,195 ms (11.1%)","2,104 ms (11.2%)","1"
