"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.317 ms (0%)","0.307 ms (0%)","0.932 ms (0%)","0.906 ms (0%)","16"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.306 ms (0%)","0.302 ms (0%)","0.459 ms (0%)","0.440 ms (0%)","630"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.315 ms (0%)","0.294 ms (0%)","25.2 ms (0.1%)","24.2 ms (0.1%)","37"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.312 ms (0%)","0.292 ms (0%)","0.692 ms (0%)","0.661 ms (0%)","705"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.288 ms (0%)","0.287 ms (0%)","0.376 ms (0%)","0.372 ms (0%)","440"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.287 ms (0%)","0.286 ms (0%)","0.414 ms (0%)","0.396 ms (0%)","138"
"java.lang.StringBuilder.append (String)","0.275 ms (0%)","0.260 ms (0%)","3.76 ms (0%)","3.48 ms (0%)","440"
"java.lang.String.indexOf (int, int)","0.256 ms (0%)","0.252 ms (0%)","0.839 ms (0%)","0.833 ms (0%)","383"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.261 ms (0%)","0.250 ms (0%)","1.0 ms (0%)","0.961 ms (0%)","16"
"java.lang.String.lastIndexOf (int, int)","0.245 ms (0%)","0.239 ms (0%)","0.716 ms (0%)","0.694 ms (0%)","138"
"java.io.PrintStream.println (String)","0.231 ms (0%)","0.231 ms (0%)","5.2 ms (0%)","4.84 ms (0%)","43"
"Run.lambda$getSuiteFromName$6 ()","0.626 ms (0%)","0.229 ms (0%)","0.626 ms (0%)","0.229 ms (0%)","1"
"java.lang.ClassLoader.checkName (String)","0.227 ms (0%)","0.226 ms (0%)","0.977 ms (0%)","0.959 ms (0%)","78"
"java.nio.CharBuffer.wrap (char[], int, int)","0.231 ms (0%)","0.223 ms (0%)","0.469 ms (0%)","0.448 ms (0%)","44"
"java.lang.Character.toLowerCase (int)","0.249 ms (0%)","0.221 ms (0%)","0.498 ms (0%)","0.468 ms (0%)","96"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.229 ms (0%)","0.220 ms (0%)","0.313 ms (0%)","0.312 ms (0%)","160"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.226 ms (0%)","0.217 ms (0%)","0.931 ms (0%)","0.889 ms (0%)","48"
"java.lang.String.lastIndexOf (int)","0.218 ms (0%)","0.213 ms (0%)","1.1 ms (0%)","0.987 ms (0%)","122"
"java.io.PrintStream.writeln (String)","0.233 ms (0%)","0.211 ms (0%)","4.76 ms (0%)","4.59 ms (0%)","43"
"java.util.Arrays.copyOf (Object[], int, Class)","0.216 ms (0%)","0.209 ms (0%)","0.338 ms (0%)","0.326 ms (0%)","312"
"java.util.zip.ZipUtils.LG (byte[], int)","0.205 ms (0%)","0.205 ms (0%)","0.330 ms (0%)","0.329 ms (0%)","144"
"java.lang.StringConcatHelper.mix (long, String)","0.198 ms (0%)","0.198 ms (0%)","0.319 ms (0%)","0.316 ms (0%)","84"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.206 ms (0%)","0.197 ms (0%)","1.31 ms (0%)","1.26 ms (0%)","48"
"java.lang.AbstractStringBuilder.append (char)","0.207 ms (0%)","0.197 ms (0%)","0.348 ms (0%)","0.336 ms (0%)","207"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.206 ms (0%)","0.195 ms (0%)","3.79 ms (0%)","3.66 ms (0%)","16"
"Run.printTotal ()","0.192 ms (0%)","0.195 ms (0%)","0.363 ms (0%)","0.334 ms (0%)","1"
"java.lang.String.startsWith (String, int)","0.192 ms (0%)","0.194 ms (0%)","0.408 ms (0%)","0.409 ms (0%)","70"
"java.util.zip.ZipUtils.SH (byte[], int)","0.193 ms (0%)","0.191 ms (0%)","0.193 ms (0%)","0.191 ms (0%)","448"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.189 ms (0%)","0.189 ms (0%)","1.54 ms (0%)","1.54 ms (0%)","16"
"Run.measure (Benchmark)","0.189 ms (0%)","0.188 ms (0%)","3,529 ms (19.6%)","3,463 ms (19.6%)","40"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.183 ms (0%)","0.184 ms (0%)","0.326 ms (0%)","0.320 ms (0%)","74"
"java.lang.String.getBytes (byte[], int, byte)","0.180 ms (0%)","0.183 ms (0%)","0.208 ms (0%)","0.208 ms (0%)","162"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.181 ms (0%)","0.183 ms (0%)","0.216 ms (0%)","0.215 ms (0%)","489"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.180 ms (0%)","0.178 ms (0%)","0.377 ms (0%)","0.366 ms (0%)","21"
"java.lang.Math.min (int, int)","0.186 ms (0%)","0.175 ms (0%)","0.186 ms (0%)","0.175 ms (0%)","818"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.179 ms (0%)","0.174 ms (0%)","1.87 ms (0%)","1.67 ms (0%)","16"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.172 ms (0%)","0.173 ms (0%)","0.497 ms (0%)","0.490 ms (0%)","36"
"java.lang.StringLatin1.newString (byte[], int, int)","0.165 ms (0%)","0.171 ms (0%)","0.345 ms (0%)","0.349 ms (0%)","473"
"java.io.BufferedWriter.write (String, int, int)","0.171 ms (0%)","0.170 ms (0%)","0.518 ms (0%)","0.503 ms (0%)","87"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.183 ms (0%)","0.169 ms (0%)","2.0 ms (0%)","1.94 ms (0%)","31"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.179 ms (0%)","0.167 ms (0%)","0.749 ms (0%)","0.730 ms (0%)","16"
"java.lang.String.substring (int, int)","0.165 ms (0%)","0.165 ms (0%)","0.429 ms (0%)","0.428 ms (0%)","284"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.179 ms (0%)","0.163 ms (0%)","12.3 ms (0.1%)","11.7 ms (0.1%)","16"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.159 ms (0%)","0.161 ms (0%)","0.630 ms (0%)","0.625 ms (0%)","16"
"java.util.Objects.requireNonNull (Object)","0.199 ms (0%)","0.161 ms (0%)","0.199 ms (0%)","0.161 ms (0%)","1,163"
"java.lang.String.getChars (int, int, char[], int)","0.167 ms (0%)","0.158 ms (0%)","0.305 ms (0%)","0.294 ms (0%)","87"
"java.lang.StringBuilder.toString ()","0.165 ms (0%)","0.156 ms (0%)","0.455 ms (0%)","0.451 ms (0%)","207"
"jdk.internal.loader.Resource.getBytes ()","0.158 ms (0%)","0.154 ms (0%)","3.14 ms (0%)","3.4 ms (0%)","16"
"java.lang.StringLatin1.canEncode (int)","0.175 ms (0%)","0.153 ms (0%)","0.175 ms (0%)","0.153 ms (0%)","779"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.155 ms (0%)","0.151 ms (0%)","25.6 ms (0.1%)","24.5 ms (0.1%)","21"
"java.lang.String.equals (Object)","0.163 ms (0%)","0.148 ms (0%)","0.233 ms (0%)","0.216 ms (0%)","736"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.147 ms (0%)","0.145 ms (0%)","0.204 ms (0%)","0.202 ms (0%)","100"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.153 ms (0%)","0.144 ms (0%)","0.358 ms (0%)","0.349 ms (0%)","119"
"java.lang.StringBuilder.append (char)","0.146 ms (0%)","0.144 ms (0%)","0.497 ms (0%)","0.483 ms (0%)","207"
"java.lang.CharacterDataLatin1.getProperties (int)","0.137 ms (0%)","0.143 ms (0%)","0.137 ms (0%)","0.143 ms (0%)","260"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.145 ms (0%)","0.141 ms (0%)","1.36 ms (0%)","1.30 ms (0%)","44"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.173 ms (0%)","0.140 ms (0%)","1.18 ms (0%)","1.13 ms (0%)","44"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.142 ms (0%)","0.134 ms (0%)","0.142 ms (0%)","0.134 ms (0%)","74"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.138 ms (0%)","0.132 ms (0%)","22.5 ms (0.1%)","21.5 ms (0.1%)","16"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.137 ms (0%)","0.132 ms (0%)","1.36 ms (0%)","1.32 ms (0%)","16"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.139 ms (0%)","0.129 ms (0%)","3.30 ms (0%)","3.19 ms (0%)","16"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.143 ms (0%)","0.128 ms (0%)","0.143 ms (0%)","0.128 ms (0%)","630"
"java.io.RandomAccessFile.read (byte[], int, int)","0.126 ms (0%)","0.128 ms (0%)","0.126 ms (0%)","0.128 ms (0%)","32"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.132 ms (0%)","0.127 ms (0%)","1.38 ms (0%)","1.35 ms (0%)","44"
"java.io.PrintStream.write (byte[], int, int)","0.132 ms (0%)","0.127 ms (0%)","1.11 ms (0%)","1.10 ms (0%)","44"
"java.util.WeakHashMap.remove (Object)","0.127 ms (0%)","0.125 ms (0%)","0.323 ms (0%)","0.310 ms (0%)","32"
"java.lang.StringConcatHelper.newArray (long)","0.127 ms (0%)","0.124 ms (0%)","0.458 ms (0%)","0.448 ms (0%)","74"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.126 ms (0%)","0.120 ms (0%)","0.235 ms (0%)","0.224 ms (0%)","117"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.121 ms (0%)","0.117 ms (0%)","0.374 ms (0%)","0.368 ms (0%)","16"
"java.util.zip.ZipFile.getEntry (String)","0.124 ms (0%)","0.116 ms (0%)","2.9 ms (0%)","2.1 ms (0%)","16"
"java.lang.Class.getName ()","0.127 ms (0%)","0.115 ms (0%)","0.127 ms (0%)","0.115 ms (0%)","297"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.117 ms (0%)","0.113 ms (0%)","0.991 ms (0%)","0.968 ms (0%)","44"
"java.lang.StringLatin1.hashCode (byte[])","0.113 ms (0%)","0.112 ms (0%)","0.113 ms (0%)","0.112 ms (0%)","338"
"java.io.BufferedOutputStream.flushBuffer ()","0.119 ms (0%)","0.111 ms (0%)","0.895 ms (0%)","0.885 ms (0%)","88"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.114 ms (0%)","0.110 ms (0%)","0.935 ms (0%)","0.901 ms (0%)","100"
"java.lang.AbstractStringBuilder.getCoder ()","0.112 ms (0%)","0.109 ms (0%)","0.112 ms (0%)","0.109 ms (0%)","440"
"java.util.WeakHashMap.put (Object, Object)","0.113 ms (0%)","0.109 ms (0%)","0.233 ms (0%)","0.223 ms (0%)","16"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.145 ms (0%)","0.107 ms (0%)","0.595 ms (0%)","0.545 ms (0%)","16"
"sun.nio.cs.StreamEncoder.implWrite (char[], int, int)","0.114 ms (0%)","0.107 ms (0%)","1.95 ms (0%)","1.86 ms (0%)","44"
"java.lang.StringConcatHelper.stringOf (Object)","0.109 ms (0%)","0.106 ms (0%)","0.109 ms (0%)","0.106 ms (0%)","74"
"java.lang.Class.getPackageName ()","0.106 ms (0%)","0.106 ms (0%)","0.317 ms (0%)","0.317 ms (0%)","32"
"java.lang.ClassLoader.findLoadedClass (String)","0.103 ms (0%)","0.104 ms (0%)","0.662 ms (0%)","0.653 ms (0%)","37"
"java.util.Objects.equals (Object, Object)","0.117 ms (0%)","0.104 ms (0%)","0.181 ms (0%)","0.168 ms (0%)","591"
"java.lang.String.startsWith (String)","0.108 ms (0%)","0.103 ms (0%)","0.519 ms (0%)","0.514 ms (0%)","70"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.106 ms (0%)","0.103 ms (0%)","0.182 ms (0%)","0.179 ms (0%)","16"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.157 ms (0%)","0.101 ms (0%)","0.157 ms (0%)","0.101 ms (0%)","367"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.109 ms (0%)","0.101 ms (0%)","0.492 ms (0%)","0.470 ms (0%)","16"
"java.lang.ref.ReferenceQueue.poll ()","0.129 ms (0%)","0.101 ms (0%)","0.151 ms (0%)","0.123 ms (0%)","459"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.113 ms (0%)","0.099 ms (0%)","0.175 ms (0%)","0.160 ms (0%)","112"
"java.lang.String.indexOf (int)","0.106 ms (0%)","0.099 ms (0%)","0.536 ms (0%)","0.522 ms (0%)","97"
"java.io.Writer.write (String)","0.102 ms (0%)","0.098 ms (0%)","0.656 ms (0%)","0.638 ms (0%)","87"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.097 ms (0%)","0.097 ms (0%)","0.239 ms (0%)","0.236 ms (0%)","44"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.102 ms (0%)","0.096 ms (0%)","0.102 ms (0%)","0.096 ms (0%)","532"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.104 ms (0%)","0.095 ms (0%)","0.902 ms (0%)","0.871 ms (0%)","16"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.100 ms (0%)","0.095 ms (0%)","0.485 ms (0%)","0.472 ms (0%)","16"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.097 ms (0%)","0.095 ms (0%)","0.205 ms (0%)","0.200 ms (0%)","28"
"java.util.ArrayList.add (Object)","0.106 ms (0%)","0.092 ms (0%)","0.402 ms (0%)","0.366 ms (0%)","109"
"java.lang.String.toLowerCase ()","0.096 ms (0%)","0.090 ms (0%)","0.421 ms (0%)","0.409 ms (0%)","32"
"java.lang.String.isEmpty ()","0.091 ms (0%)","0.088 ms (0%)","0.091 ms (0%)","0.088 ms (0%)","179"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.087 ms (0%)","0.086 ms (0%)","0.762 ms (0%)","0.747 ms (0%)","16"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.086 ms (0%)","0.085 ms (0%)","0.086 ms (0%)","0.085 ms (0%)","466"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.083 ms (0%)","0.084 ms (0%)","0.209 ms (0%)","0.209 ms (0%)","32"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.093 ms (0%)","0.083 ms (0%)","8.78 ms (0%)","8.49 ms (0%)","16"
"java.util.ArrayList.grow (int)","0.084 ms (0%)","0.082 ms (0%)","0.180 ms (0%)","0.173 ms (0%)","48"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.085 ms (0%)","0.081 ms (0%)","0.114 ms (0%)","0.110 ms (0%)","128"
"java.lang.reflect.Array.newInstance (Class, int)","0.080 ms (0%)","0.081 ms (0%)","0.080 ms (0%)","0.081 ms (0%)","94"
"java.io.BufferedOutputStream.flush ()","0.084 ms (0%)","0.081 ms (0%)","0.981 ms (0%)","0.968 ms (0%)","88"
"java.util.jar.JarFile.entryFor (String)","0.086 ms (0%)","0.080 ms (0%)","0.114 ms (0%)","0.107 ms (0%)","16"
"java.lang.Math.max (int, int)","0.099 ms (0%)","0.079 ms (0%)","0.099 ms (0%)","0.079 ms (0%)","518"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.083 ms (0%)","0.078 ms (0%)","25.3 ms (0.1%)","24.3 ms (0.1%)","21"
"java.util.ArrayList.add (Object, Object[], int)","0.087 ms (0%)","0.077 ms (0%)","0.292 ms (0%)","0.271 ms (0%)","109"
"java.io.BufferedWriter.flushBuffer ()","0.078 ms (0%)","0.077 ms (0%)","2.20 ms (0%)","2.10 ms (0%)","44"
"java.lang.System.getSecurityManager ()","0.091 ms (0%)","0.076 ms (0%)","0.132 ms (0%)","0.113 ms (0%)","51"
"java.lang.AbstractStringBuilder.append (int)","0.077 ms (0%)","0.076 ms (0%)","0.131 ms (0%)","0.130 ms (0%)","52"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.080 ms (0%)","0.076 ms (0%)","2.5 ms (0%)","1.95 ms (0%)","44"
"java.util.ArrayList.get (int)","0.079 ms (0%)","0.075 ms (0%)","0.150 ms (0%)","0.143 ms (0%)","29"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.076 ms (0%)","0.075 ms (0%)","0.247 ms (0%)","0.244 ms (0%)","16"
"java.util.Arrays.copyOf (Object[], int)","0.081 ms (0%)","0.075 ms (0%)","0.227 ms (0%)","0.220 ms (0%)","80"
"java.lang.String.replace (char, char)","0.109 ms (0%)","0.074 ms (0%)","0.232 ms (0%)","0.196 ms (0%)","36"
"java.lang.String.toLowerCase (java.util.Locale)","0.076 ms (0%)","0.073 ms (0%)","0.298 ms (0%)","0.294 ms (0%)","32"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.077 ms (0%)","0.072 ms (0%)","0.672 ms (0%)","0.641 ms (0%)","37"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.077 ms (0%)","0.070 ms (0%)","0.690 ms (0%)","0.654 ms (0%)","16"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.074 ms (0%)","0.070 ms (0%)","0.389 ms (0%)","0.384 ms (0%)","16"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.076 ms (0%)","0.069 ms (0%)","9.6 ms (0.1%)","8.75 ms (0%)","16"
"java.util.zip.ZipCoder.hash (String)","0.072 ms (0%)","0.069 ms (0%)","0.199 ms (0%)","0.194 ms (0%)","16"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.072 ms (0%)","0.069 ms (0%)","1.51 ms (0%)","1.48 ms (0%)","44"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.071 ms (0%)","0.068 ms (0%)","0.151 ms (0%)","0.144 ms (0%)","42"
"java.util.WeakHashMap.expungeStaleEntries ()","0.071 ms (0%)","0.068 ms (0%)","0.099 ms (0%)","0.097 ms (0%)","48"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","66"
"java.lang.StringLatin1.equals (byte[], byte[])","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","0.067 ms (0%)","48"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.059 ms (0%)","0.067 ms (0%)","0.242 ms (0%)","0.235 ms (0%)","16"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.073 ms (0%)","0.067 ms (0%)","0.275 ms (0%)","0.268 ms (0%)","16"
"java.io.RandomAccessFile.seek (long)","0.066 ms (0%)","0.067 ms (0%)","0.066 ms (0%)","0.067 ms (0%)","32"
"java.util.WeakHashMap.getTable ()","0.072 ms (0%)","0.066 ms (0%)","0.172 ms (0%)","0.163 ms (0%)","48"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.070 ms (0%)","0.065 ms (0%)","0.702 ms (0%)","0.675 ms (0%)","16"
"java.lang.StringCoding.implEncodeAsciiArray (char[], int, byte[], int, int)","0.065 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","44"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.067 ms (0%)","0.064 ms (0%)","0.199 ms (0%)","0.188 ms (0%)","16"
"java.util.jar.JarFile.getEntry (String)","0.069 ms (0%)","0.063 ms (0%)","2.23 ms (0%)","2.14 ms (0%)","16"
"java.util.jar.JarFile.isMultiRelease ()","0.067 ms (0%)","0.063 ms (0%)","0.106 ms (0%)","0.094 ms (0%)","32"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.067 ms (0%)","0.063 ms (0%)","0.323 ms (0%)","0.311 ms (0%)","16"
"Run.doRuns (Benchmark)","0.062 ms (0%)","0.062 ms (0%)","3,529 ms (19.6%)","3,463 ms (19.6%)","1"
"java.nio.CharBuffer.position (int)","0.063 ms (0%)","0.062 ms (0%)","0.085 ms (0%)","0.083 ms (0%)","88"
"java.lang.StringLatin1.replace (byte[], char, char)","0.060 ms (0%)","0.061 ms (0%)","0.109 ms (0%)","0.109 ms (0%)","36"
"java.lang.CharacterData.of (int)","0.061 ms (0%)","0.061 ms (0%)","0.061 ms (0%)","0.061 ms (0%)","101"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.067 ms (0%)","0.060 ms (0%)","1.71 ms (0%)","1.68 ms (0%)","16"
"java.nio.CharBuffer.position (int)","0.058 ms (0%)","0.059 ms (0%)","0.146 ms (0%)","0.144 ms (0%)","88"
"java.io.BufferedWriter.newLine ()","0.059 ms (0%)","0.058 ms (0%)","0.266 ms (0%)","0.265 ms (0%)","44"
"java.io.OutputStreamWriter.write (char[], int, int)","0.060 ms (0%)","0.058 ms (0%)","2.11 ms (0%)","2.1 ms (0%)","44"
"java.nio.CharBuffer.limit (int)","0.066 ms (0%)","0.058 ms (0%)","0.087 ms (0%)","0.075 ms (0%)","44"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.049 ms (0%)","0.057 ms (0%)","0.277 ms (0%)","0.266 ms (0%)","16"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.058 ms (0%)","0.057 ms (0%)","0.076 ms (0%)","0.074 ms (0%)","32"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.057 ms (0%)","0.056 ms (0%)","0.079 ms (0%)","0.077 ms (0%)","32"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.065 ms (0%)","0.056 ms (0%)","5.13 ms (0%)","4.99 ms (0%)","16"
"java.util.zip.Inflater.ensureOpen ()","0.056 ms (0%)","0.056 ms (0%)","0.056 ms (0%)","0.056 ms (0%)","63"
"jdk.internal.ref.PhantomCleanable.clean ()","0.062 ms (0%)","0.056 ms (0%)","0.372 ms (0%)","0.351 ms (0%)","16"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.060 ms (0%)","0.056 ms (0%)","0.198 ms (0%)","0.191 ms (0%)","16"
"java.util.ArrayDeque.pollFirst ()","0.056 ms (0%)","0.055 ms (0%)","0.085 ms (0%)","0.077 ms (0%)","16"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.062 ms (0%)","0.055 ms (0%)","1.44 ms (0%)","1.39 ms (0%)","16"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.059 ms (0%)","0.055 ms (0%)","0.981 ms (0%)","0.945 ms (0%)","16"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.057 ms (0%)","0.054 ms (0%)","0.506 ms (0%)","0.476 ms (0%)","37"
