"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"som.Dictionary.getBucket (int)","739 ms (0.7%)","718 ms (0.7%)","1,131 ms (0.1%)","1,101 ms (0.1%)","7,200,242"
"deltablue.Planner.constraintsConsuming (deltablue.Variable, som.ForEachInterface)","738 ms (0.7%)","705 ms (0.7%)","6,693 ms (0.7%)","6,517 ms (0.7%)","7,200,280"
"deltablue.Strength.stronger (deltablue.Strength)","726 ms (0.7%)","702 ms (0.7%)","726 ms (0.1%)","702 ms (0.1%)","14,400,440"
"deltablue.ScaleConstraint.addToGraph ()","641 ms (0.6%)","618 ms (0.6%)","2,117 ms (0.2%)","2,049 ms (0.2%)","2,400,000"
"deltablue.Variable.value (int)","575 ms (0.5%)","521 ms (0.5%)","829 ms (0.1%)","777 ms (0.1%)","4,800,080"
"deltablue.BinaryConstraint.inputsDo (som.ForEachInterface)","515 ms (0.5%)","489 ms (0.5%)","515 ms (0.1%)","489 ms (0.1%)","9,600,000"
"deltablue.BinaryConstraint.inputsHasOne (som.TestInterface)","461 ms (0.4%)","444 ms (0.4%)","461 ms (0%)","444 ms (0%)","7,200,080"
"deltablue.Strength.absoluteWeakest ()","449 ms (0.4%)","427 ms (0.4%)","449 ms (0%)","427 ms (0%)","7,140,319"
"som.Dictionary.getBucketIdx (int)","392 ms (0.4%)","382 ms (0.4%)","392 ms (0%)","382 ms (0%)","7,200,266"
"deltablue.BinaryConstraint.addToGraph ()","392 ms (0.4%)","377 ms (0.4%)","1,149 ms (0.1%)","1,108 ms (0.1%)","2,400,000"
"som.Dictionary.hash (som.Dictionary.CustomHash)","370 ms (0.3%)","358 ms (0.3%)","370 ms (0%)","358 ms (0%)","7,200,266"
"som.IdentityDictionary$IdEntry.match (int, Object)","370 ms (0.3%)","354 ms (0.3%)","370 ms (0%)","354 ms (0%)","7,200,242"
"deltablue.Planner.newMark ()","365 ms (0.3%)","351 ms (0.3%)","365 ms (0%)","351 ms (0%)","7,200,560"
"deltablue.BinaryConstraint.markUnsatisfied ()","355 ms (0.3%)","347 ms (0.3%)","355 ms (0%)","347 ms (0%)","7,200,080"
"deltablue.Planner.chainTest (int)","301 ms (0.3%)","291 ms (0.3%)","60,668 ms (6.4%)","58,940 ms (6.4%)","40"
"deltablue.UnaryConstraint.addToGraph ()","250 ms (0.2%)","243 ms (0.2%)","611 ms (0.1%)","596 ms (0.1%)","2,400,240"
"deltablue.UnaryConstraint.chooseMethod (int)","243 ms (0.2%)","238 ms (0.2%)","368 ms (0%)","354 ms (0%)","2,400,480"
"deltablue.UnaryConstraint.recalculate ()","250 ms (0.2%)","237 ms (0.2%)","370 ms (0%)","354 ms (0%)","2,400,360"
"som.Vector.at (int)","237 ms (0.2%)","229 ms (0.2%)","237 ms (0%)","229 ms (0%)","4,799,920"
"java.util.Arrays.setAll (Object[], java.util.function.IntFunction)","262 ms (0.2%)","211 ms (0.2%)","478 ms (0.1%)","402 ms (0%)","40"
"deltablue.ScaleConstraint.inputsDo (som.ForEachInterface)","135 ms (0.1%)","121 ms (0.1%)","135 ms (0%)","121 ms (0%)","2,400,080"
"deltablue.AbstractConstraint.isInput ()","120 ms (0.1%)","116 ms (0.1%)","120 ms (0%)","116 ms (0%)","2,400,160"
"java.util.Arrays.copyOf (Object[], int, Class)","23.3 ms (0%)","23.3 ms (0%)","23.8 ms (0%)","23.7 ms (0%)","5,243"
"java.lang.String.charAt (int)","13.8 ms (0%)","13.5 ms (0%)","23.0 ms (0%)","22.5 ms (0%)","28,088"
"java.util.Arrays.copyOf (Object[], int)","12.4 ms (0%)","11.9 ms (0%)","36.1 ms (0%)","35.4 ms (0%)","7,882"
"Run.reportBenchmark ()","20.3 ms (0%)","11.5 ms (0%)","32.2 ms (0%)","23.0 ms (0%)","1"
"som.Vector.remove (Object)","9.3 ms (0%)","9.1 ms (0%)","74.9 ms (0%)","74.4 ms (0%)","400"
"java.lang.String.isLatin1 ()","4.93 ms (0%)","4.88 ms (0%)","4.93 ms (0%)","4.88 ms (0%)","31,295"
"java.lang.StringLatin1.charAt (byte[], int)","4.55 ms (0%)","4.45 ms (0%)","4.55 ms (0%)","4.45 ms (0%)","28,088"
"deltablue.Plan.execute ()","4.40 ms (0%)","4.33 ms (0%)","32,455 ms (3.4%)","31,613 ms (3.5%)","5,600"
"deltablue.Planner.change (deltablue.Variable, int)","4.58 ms (0%)","4.26 ms (0%)","26,793 ms (2.8%)","26,090 ms (2.8%)","160"
"java.lang.ClassLoader.defineClass (String, byte[], int, int, java.security.ProtectionDomain)","13.2 ms (0%)","2.80 ms (0%)","22.8 ms (0%)","11.9 ms (0%)","38"
"java.lang.String.length ()","2.88 ms (0%)","2.77 ms (0%)","4.45 ms (0%)","4.26 ms (0%)","6,934"
"deltablue.Planner.extractPlanFromConstraints (som.Vector)","2.50 ms (0%)","2.41 ms (0%)","10,015 ms (1.1%)","9,751 ms (1.1%)","200"
"deltablue.Planner.incrementalRemove (deltablue.AbstractConstraint)","2.40 ms (0%)","2.40 ms (0%)","17,653 ms (1.9%)","17,144 ms (1.9%)","200"
"java.lang.String.coder ()","2.0 ms (0%)","1.83 ms (0%)","2.0 ms (0%)","1.83 ms (0%)","10,146"
"deltablue.Strength.createStrengthConstants ()","1.81 ms (0%)","1.81 ms (0%)","7.85 ms (0%)","7.78 ms (0%)","1"
"Run.printResult (long)","1.66 ms (0%)","1.67 ms (0%)","6.25 ms (0%)","6.19 ms (0%)","40"
"java.util.concurrent.ConcurrentHashMap.get (Object)","1.42 ms (0%)","1.43 ms (0%)","2.59 ms (0%)","2.56 ms (0%)","758"
"java.lang.String.hashCode ()","1.39 ms (0%)","1.27 ms (0%)","1.90 ms (0%)","1.76 ms (0%)","4,390"
"java.lang.AbstractStringBuilder.append (String)","1.22 ms (0%)","1.18 ms (0%)","7.81 ms (0%)","7.38 ms (0%)","1,040"
"java.lang.AbstractStringBuilder.putStringAt (int, String, int, int)","1.12 ms (0%)","1.9 ms (0%)","2.49 ms (0%)","2.44 ms (0%)","1,040"
"Run.getSuiteFromName (String)","1.8 ms (0%)","1.6 ms (0%)","2.66 ms (0%)","2.55 ms (0%)","1"
"java.util.zip.Inflater.inflate (byte[], int, int)","1.1 ms (0%)","1.0 ms (0%)","1.27 ms (0%)","1.26 ms (0%)","107"
"java.io.FileOutputStream.write (byte[], int, int)","0.906 ms (0%)","0.891 ms (0%)","0.918 ms (0%)","0.904 ms (0%)","44"
"java.lang.ClassLoader.findBootstrapClassOrNull (String)","0.843 ms (0%)","0.840 ms (0%)","1.28 ms (0%)","1.28 ms (0%)","52"
"java.lang.String.substring (int, int)","0.793 ms (0%)","0.765 ms (0%)","2.26 ms (0%)","2.23 ms (0%)","712"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.766 ms (0%)","0.757 ms (0%)","3.98 ms (0%)","3.92 ms (0%)","1,040"
"java.util.concurrent.ConcurrentHashMap.putVal (Object, Object, boolean)","0.743 ms (0%)","0.743 ms (0%)","1.67 ms (0%)","1.65 ms (0%)","242"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.964 ms (0%)","0.677 ms (0%)","1.93 ms (0%)","1.61 ms (0%)","1,742"
"java.lang.String.indexOf (int, int)","0.659 ms (0%)","0.647 ms (0%)","2.8 ms (0%)","2.2 ms (0%)","923"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.652 ms (0%)","0.642 ms (0%)","17,688 ms (1.9%)","17,179 ms (1.9%)","200"
"java.lang.StringLatin1.indexOf (byte[], int, int)","0.631 ms (0%)","0.634 ms (0%)","1.15 ms (0%)","1.10 ms (0%)","923"
"java.lang.Math.min (int, int)","0.773 ms (0%)","0.611 ms (0%)","0.773 ms (0%)","0.611 ms (0%)","6,949"
"jdk.internal.loader.URLClassPath$JarLoader.checkResource (String, boolean, java.util.jar.JarEntry)","0.622 ms (0%)","0.601 ms (0%)","10.7 ms (0%)","10.5 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.626 ms (0%)","0.597 ms (0%)","0.889 ms (0%)","0.849 ms (0%)","1,318"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.604 ms (0%)","0.594 ms (0%)","0.833 ms (0%)","0.826 ms (0%)","1,040"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.579 ms (0%)","0.577 ms (0%)","0.776 ms (0%)","0.774 ms (0%)","1,196"
"java.util.zip.ZipFile.getInputStream (java.util.zip.ZipEntry)","0.575 ms (0%)","0.565 ms (0%)","2.69 ms (0%)","2.56 ms (0%)","39"
"java.lang.StringLatin1.newString (byte[], int, int)","0.567 ms (0%)","0.556 ms (0%)","1.33 ms (0%)","1.31 ms (0%)","1,151"
"java.lang.StringBuilder.append (String)","0.533 ms (0%)","0.512 ms (0%)","8.37 ms (0%)","7.93 ms (0%)","1,040"
"Run.runBenchmark ()","0.474 ms (0%)","0.471 ms (0%)","106,241 ms (11.3%)","103,230 ms (11.3%)","1"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.472 ms (0%)","0.466 ms (0%)","0.684 ms (0%)","0.675 ms (0%)","368"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.457 ms (0%)","0.454 ms (0%)","0.898 ms (0%)","0.884 ms (0%)","44"
"java.lang.AbstractStringBuilder.append (char)","0.466 ms (0%)","0.452 ms (0%)","0.809 ms (0%)","0.778 ms (0%)","574"
"java.lang.String.equals (Object)","0.847 ms (0%)","0.441 ms (0%)","1.0 ms (0%)","0.592 ms (0%)","1,587"
"deltablue.UnaryConstraint.removeFromGraph ()","0.437 ms (0%)","0.435 ms (0%)","75.8 ms (0%)","75.3 ms (0%)","400"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.457 ms (0%)","0.432 ms (0%)","75.4 ms (0%)","74.9 ms (0%)","400"
"java.lang.StringLatin1.replace (byte[], char, char)","0.433 ms (0%)","0.429 ms (0%)","0.920 ms (0%)","0.910 ms (0%)","305"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.443 ms (0%)","0.429 ms (0%)","1.51 ms (0%)","1.48 ms (0%)","38"
"Run.measure (Benchmark)","0.423 ms (0%)","0.426 ms (0%)","106,206 ms (11.3%)","103,205 ms (11.3%)","40"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.540 ms (0%)","0.421 ms (0%)","58.8 ms (0%)","46.4 ms (0%)","86"
"Run.printTotal ()","0.421 ms (0%)","0.415 ms (0%)","0.697 ms (0%)","0.686 ms (0%)","1"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.460 ms (0%)","0.411 ms (0%)","0.949 ms (0%)","0.881 ms (0%)","71"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.406 ms (0%)","0.408 ms (0%)","1.98 ms (0%)","1.97 ms (0%)","38"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.411 ms (0%)","0.401 ms (0%)","1.85 ms (0%)","1.83 ms (0%)","60"
"java.lang.String.startsWith (String, int)","0.461 ms (0%)","0.387 ms (0%)","1.2 ms (0%)","0.854 ms (0%)","207"
"DeltaBlue.innerBenchmarkLoop (int)","0.406 ms (0%)","0.387 ms (0%)","106,200 ms (11.3%)","103,198 ms (11.3%)","40"
"java.lang.String.lastIndexOf (int, int)","0.394 ms (0%)","0.384 ms (0%)","1.26 ms (0%)","1.24 ms (0%)","368"
"java.util.Arrays.copyOf (byte[], int)","0.371 ms (0%)","0.378 ms (0%)","0.476 ms (0%)","0.477 ms (0%)","396"
"java.util.zip.ZipUtils.LG (byte[], int)","0.365 ms (0%)","0.362 ms (0%)","0.621 ms (0%)","0.612 ms (0%)","347"
"java.util.Objects.requireNonNull (Object)","0.427 ms (0%)","0.358 ms (0%)","0.427 ms (0%)","0.358 ms (0%)","2,270"
"java.lang.StringLatin1.canEncode (int)","0.368 ms (0%)","0.355 ms (0%)","0.368 ms (0%)","0.355 ms (0%)","2,432"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.378 ms (0%)","0.346 ms (0%)","38.4 ms (0%)","26.9 ms (0%)","38"
"som.Vector.sort (java.util.Comparator)","0.348 ms (0%)","0.344 ms (0%)","0.494 ms (0%)","0.485 ms (0%)","200"
"java.lang.ClassLoader.checkName (String)","0.347 ms (0%)","0.343 ms (0%)","1.73 ms (0%)","1.67 ms (0%)","176"
"java.lang.StringBuilder.toString ()","0.341 ms (0%)","0.340 ms (0%)","1.17 ms (0%)","1.12 ms (0%)","533"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.344 ms (0%)","0.333 ms (0%)","1.82 ms (0%)","1.45 ms (0%)","39"
"Harness.processArguments (String[])","0.344 ms (0%)","0.330 ms (0%)","20.3 ms (0%)","18.7 ms (0%)","1"
"java.lang.String.lastIndexOf (int)","0.338 ms (0%)","0.330 ms (0%)","1.87 ms (0%)","1.84 ms (0%)","330"
"java.lang.String.replace (char, char)","0.397 ms (0%)","0.317 ms (0%)","1.40 ms (0%)","1.31 ms (0%)","305"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.317 ms (0%)","0.314 ms (0%)","1.32 ms (0%)","1.31 ms (0%)","114"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.313 ms (0%)","0.313 ms (0%)","1.95 ms (0%)","1.94 ms (0%)","114"
"java.lang.StringConcatHelper.newArray (long)","0.316 ms (0%)","0.312 ms (0%)","0.667 ms (0%)","0.662 ms (0%)","365"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.310 ms (0%)","0.307 ms (0%)","0.453 ms (0%)","0.450 ms (0%)","380"
"java.util.zip.ZipUtils.SH (byte[], int)","0.305 ms (0%)","0.299 ms (0%)","0.305 ms (0%)","0.299 ms (0%)","1,078"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.292 ms (0%)","0.295 ms (0%)","0.906 ms (0%)","0.845 ms (0%)","58"
"java.nio.CharBuffer.wrap (char[], int, int)","0.298 ms (0%)","0.294 ms (0%)","0.544 ms (0%)","0.517 ms (0%)","44"
"java.lang.Character.toLowerCase (int)","0.288 ms (0%)","0.287 ms (0%)","0.658 ms (0%)","0.655 ms (0%)","228"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.305 ms (0%)","0.286 ms (0%)","3.64 ms (0%)","3.56 ms (0%)","68"
"java.lang.Class.getPackageName ()","0.282 ms (0%)","0.280 ms (0%)","0.954 ms (0%)","0.953 ms (0%)","195"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.279 ms (0%)","0.270 ms (0%)","5.96 ms (0%)","5.82 ms (0%)","38"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.275 ms (0%)","0.268 ms (0%)","2.88 ms (0%)","2.85 ms (0%)","38"
"java.lang.Class.getClassLoader ()","0.803 ms (0%)","0.266 ms (0%)","1.1 ms (0%)","0.460 ms (0%)","584"
"java.io.PrintStream.println (String)","0.267 ms (0%)","0.263 ms (0%)","5.54 ms (0%)","5.37 ms (0%)","43"
"java.io.RandomAccessFile.read (byte[], int, int)","0.260 ms (0%)","0.262 ms (0%)","0.260 ms (0%)","0.262 ms (0%)","78"
"jdk.internal.loader.Resource.getBytes ()","0.270 ms (0%)","0.261 ms (0%)","5.21 ms (0%)","5.6 ms (0%)","38"
"java.lang.System.getSecurityManager ()","0.280 ms (0%)","0.258 ms (0%)","0.418 ms (0%)","0.386 ms (0%)","551"
"java.lang.StringConcatHelper.mix (long, String)","0.259 ms (0%)","0.258 ms (0%)","0.526 ms (0%)","0.522 ms (0%)","172"
"java.lang.StringBuilder.append (char)","0.281 ms (0%)","0.254 ms (0%)","1.11 ms (0%)","1.5 ms (0%)","574"
"java.lang.StringLatin1.hashCode (byte[])","0.249 ms (0%)","0.249 ms (0%)","0.249 ms (0%)","0.249 ms (0%)","830"
"java.util.WeakHashMap.remove (Object)","0.250 ms (0%)","0.245 ms (0%)","0.660 ms (0%)","0.637 ms (0%)","78"
"java.lang.AbstractStringBuilder.getCoder ()","0.237 ms (0%)","0.234 ms (0%)","0.237 ms (0%)","0.234 ms (0%)","1,040"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.230 ms (0%)","0.230 ms (0%)","2.71 ms (0%)","2.46 ms (0%)","38"
"java.io.PrintStream.writeln (String)","0.240 ms (0%)","0.227 ms (0%)","5.23 ms (0%)","5.7 ms (0%)","43"
"java.io.BufferedWriter.write (String, int, int)","0.235 ms (0%)","0.224 ms (0%)","0.549 ms (0%)","0.528 ms (0%)","87"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.236 ms (0%)","0.223 ms (0%)","0.379 ms (0%)","0.364 ms (0%)","269"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.264 ms (0%)","0.223 ms (0%)","0.264 ms (0%)","0.223 ms (0%)","885"
"java.lang.Class.getName ()","0.242 ms (0%)","0.219 ms (0%)","0.242 ms (0%)","0.219 ms (0%)","620"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.231 ms (0%)","0.217 ms (0%)","5.48 ms (0%)","5.33 ms (0%)","38"
"java.lang.AbstractStringBuilder.append (int)","0.216 ms (0%)","0.216 ms (0%)","0.364 ms (0%)","0.361 ms (0%)","122"
"java.lang.CharacterDataLatin1.getProperties (int)","0.209 ms (0%)","0.211 ms (0%)","0.209 ms (0%)","0.211 ms (0%)","612"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.212 ms (0%)","0.208 ms (0%)","0.533 ms (0%)","0.497 ms (0%)","330"
"java.lang.String.indexOf (int)","0.209 ms (0%)","0.206 ms (0%)","1.28 ms (0%)","1.22 ms (0%)","363"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.207 ms (0%)","0.205 ms (0%)","0.207 ms (0%)","0.205 ms (0%)","1,001"
"java.util.WeakHashMap.put (Object, Object)","0.251 ms (0%)","0.205 ms (0%)","0.477 ms (0%)","0.419 ms (0%)","39"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.227 ms (0%)","0.203 ms (0%)","0.310 ms (0%)","0.284 ms (0%)","343"
"java.lang.ref.ReferenceQueue.poll ()","0.259 ms (0%)","0.202 ms (0%)","0.298 ms (0%)","0.240 ms (0%)","869"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.206 ms (0%)","0.201 ms (0%)","0.304 ms (0%)","0.301 ms (0%)","232"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.203 ms (0%)","0.200 ms (0%)","0.321 ms (0%)","0.319 ms (0%)","365"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.201 ms (0%)","0.198 ms (0%)","0.563 ms (0%)","0.558 ms (0%)","207"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.203 ms (0%)","0.195 ms (0%)","53.7 ms (0%)","41.5 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.197 ms (0%)","0.185 ms (0%)","0.197 ms (0%)","0.185 ms (0%)","1,122"
"java.util.Objects.equals (Object, Object)","0.195 ms (0%)","0.185 ms (0%)","0.331 ms (0%)","0.275 ms (0%)","891"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.188 ms (0%)","0.185 ms (0%)","0.910 ms (0%)","0.903 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.201 ms (0%)","0.179 ms (0%)","2.15 ms (0%)","2.5 ms (0%)","38"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.217 ms (0%)","0.179 ms (0%)","0.217 ms (0%)","0.179 ms (0%)","1,229"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.183 ms (0%)","0.178 ms (0%)","1.27 ms (0%)","1.24 ms (0%)","44"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.181 ms (0%)","0.176 ms (0%)","1.88 ms (0%)","1.86 ms (0%)","242"
"java.lang.Math.max (int, int)","0.197 ms (0%)","0.173 ms (0%)","0.197 ms (0%)","0.173 ms (0%)","920"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.175 ms (0%)","0.173 ms (0%)","1.48 ms (0%)","1.45 ms (0%)","44"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.174 ms (0%)","0.172 ms (0%)","0.945 ms (0%)","0.931 ms (0%)","39"
"java.io.BufferedOutputStream.flushBuffer ()","0.174 ms (0%)","0.170 ms (0%)","1.9 ms (0%)","1.7 ms (0%)","88"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.180 ms (0%)","0.169 ms (0%)","1.75 ms (0%)","1.71 ms (0%)","39"
"java.lang.ClassLoader.findLoadedClass (String)","0.165 ms (0%)","0.165 ms (0%)","1.10 ms (0%)","1.8 ms (0%)","86"
"java.lang.String.startsWith (String)","0.182 ms (0%)","0.163 ms (0%)","1.23 ms (0%)","1.4 ms (0%)","207"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.162 ms (0%)","0.162 ms (0%)","0.360 ms (0%)","0.343 ms (0%)","142"
"java.util.zip.ZipFile.getEntry (String)","0.165 ms (0%)","0.158 ms (0%)","3.48 ms (0%)","3.7 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.159 ms (0%)","0.152 ms (0%)","1.63 ms (0%)","1.59 ms (0%)","86"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.151 ms (0%)","0.151 ms (0%)","1.62 ms (0%)","1.59 ms (0%)","44"
"java.lang.String.getChars (int, int, char[], int)","0.153 ms (0%)","0.150 ms (0%)","0.277 ms (0%)","0.271 ms (0%)","87"
"deltablue.Strength.createStrengthTable ()","0.150 ms (0%)","0.150 ms (0%)","5.76 ms (0%)","5.69 ms (0%)","1"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.152 ms (0%)","0.149 ms (0%)","0.345 ms (0%)","0.339 ms (0%)","64"
"java.lang.String.getBytes (byte[], int, byte)","0.143 ms (0%)","0.146 ms (0%)","0.197 ms (0%)","0.198 ms (0%)","250"
"java.io.PrintStream.write (byte[], int, int)","0.146 ms (0%)","0.145 ms (0%)","1.35 ms (0%)","1.32 ms (0%)","44"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.160 ms (0%)","0.140 ms (0%)","59.2 ms (0%)","46.7 ms (0%)","48"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.162 ms (0%)","0.140 ms (0%)","1.10 ms (0%)","1.7 ms (0%)","38"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.136 ms (0%)","0.137 ms (0%)","0.335 ms (0%)","0.335 ms (0%)","76"
"java.io.Writer.write (String)","0.145 ms (0%)","0.137 ms (0%)","0.725 ms (0%)","0.696 ms (0%)","87"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.137 ms (0%)","0.135 ms (0%)","0.271 ms (0%)","0.269 ms (0%)","39"
