"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.170 ms (0%)","0.167 ms (0%)","0.282 ms (0%)","0.275 ms (0%)","471"
"jdk.internal.misc.Unsafe.getReferenceAcquire (Object, long)","0.183 ms (0%)","0.166 ms (0%)","0.183 ms (0%)","0.166 ms (0%)","1,335"
"java.io.BufferedWriter.write (String, int, int)","0.166 ms (0%)","0.162 ms (0%)","0.408 ms (0%)","0.395 ms (0%)","87"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.221 ms (0%)","0.155 ms (0%)","0.483 ms (0%)","0.412 ms (0%)","16"
"java.lang.StringLatin1.indexOf (byte[], int, int)","0.148 ms (0%)","0.147 ms (0%)","0.245 ms (0%)","0.242 ms (0%)","391"
"java.lang.String.substring (int, int)","0.146 ms (0%)","0.142 ms (0%)","0.394 ms (0%)","0.382 ms (0%)","288"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.139 ms (0%)","0.133 ms (0%)","1.35 ms (0%)","1.32 ms (0%)","44"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.134 ms (0%)","0.131 ms (0%)","0.255 ms (0%)","0.244 ms (0%)","21"
"java.lang.String.indexOf (int, int)","0.132 ms (0%)","0.130 ms (0%)","0.422 ms (0%)","0.411 ms (0%)","391"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.145 ms (0%)","0.126 ms (0%)","0.563 ms (0%)","0.519 ms (0%)","16"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.131 ms (0%)","0.125 ms (0%)","0.605 ms (0%)","0.592 ms (0%)","440"
"java.util.Arrays.copyOf (Object[], int, Class)","0.129 ms (0%)","0.125 ms (0%)","0.211 ms (0%)","0.189 ms (0%)","312"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.129 ms (0%)","0.125 ms (0%)","0.982 ms (0%)","0.951 ms (0%)","44"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.125 ms (0%)","0.124 ms (0%)","0.153 ms (0%)","0.152 ms (0%)","493"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.125 ms (0%)","0.123 ms (0%)","1.13 ms (0%)","1.9 ms (0%)","44"
"java.lang.StringLatin1.newString (byte[], int, int)","0.113 ms (0%)","0.114 ms (0%)","0.258 ms (0%)","0.258 ms (0%)","477"
"java.io.PrintStream.write (byte[], int, int)","0.117 ms (0%)","0.112 ms (0%)","1.10 ms (0%)","1.8 ms (0%)","44"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.117 ms (0%)","0.111 ms (0%)","0.296 ms (0%)","0.280 ms (0%)","705"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.114 ms (0%)","0.109 ms (0%)","0.832 ms (0%)","0.806 ms (0%)","44"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.120 ms (0%)","0.106 ms (0%)","1.39 ms (0%)","1.31 ms (0%)","16"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.110 ms (0%)","0.106 ms (0%)","0.131 ms (0%)","0.126 ms (0%)","440"
"jdk.internal.misc.Unsafe.putReferenceRelease (Object, long, Object)","0.109 ms (0%)","0.106 ms (0%)","0.109 ms (0%)","0.106 ms (0%)","471"
"java.lang.StringBuilder.append (String)","0.112 ms (0%)","0.102 ms (0%)","1.32 ms (0%)","1.28 ms (0%)","440"
"java.lang.String.getChars (int, int, char[], int)","0.106 ms (0%)","0.102 ms (0%)","0.211 ms (0%)","0.204 ms (0%)","87"
"sun.nio.cs.StreamEncoder.implWrite (char[], int, int)","0.104 ms (0%)","0.099 ms (0%)","1.64 ms (0%)","1.57 ms (0%)","44"
"java.io.Writer.write (String)","0.109 ms (0%)","0.098 ms (0%)","0.537 ms (0%)","0.513 ms (0%)","87"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.091 ms (0%)","0.095 ms (0%)","0.112 ms (0%)","0.114 ms (0%)","142"
"java.lang.ClassLoader.checkName (String)","0.094 ms (0%)","0.094 ms (0%)","0.444 ms (0%)","0.431 ms (0%)","86"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.093 ms (0%)","0.093 ms (0%)","0.243 ms (0%)","0.242 ms (0%)","36"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.109 ms (0%)","0.092 ms (0%)","5.90 ms (0%)","5.57 ms (0%)","16"
"java.lang.String.equals (Object)","0.098 ms (0%)","0.089 ms (0%)","0.144 ms (0%)","0.134 ms (0%)","741"
"jdk.internal.loader.Resource.getBytes ()","0.099 ms (0%)","0.089 ms (0%)","1.76 ms (0%)","1.65 ms (0%)","16"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.093 ms (0%)","0.086 ms (0%)","1.11 ms (0%)","1.9 ms (0%)","140"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.093 ms (0%)","0.086 ms (0%)","0.289 ms (0%)","0.279 ms (0%)","48"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.108 ms (0%)","0.086 ms (0%)","1.22 ms (0%)","1.16 ms (0%)","31"
"java.lang.StringBuilder.toString ()","0.087 ms (0%)","0.084 ms (0%)","0.227 ms (0%)","0.225 ms (0%)","207"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.082 ms (0%)","0.084 ms (0%)","0.142 ms (0%)","0.142 ms (0%)","53"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.088 ms (0%)","0.083 ms (0%)","0.600 ms (0%)","0.581 ms (0%)","16"
"java.lang.AbstractStringBuilder.append (char)","0.080 ms (0%)","0.082 ms (0%)","0.126 ms (0%)","0.125 ms (0%)","207"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.084 ms (0%)","0.081 ms (0%)","1.85 ms (0%)","1.74 ms (0%)","16"
"java.io.RandomAccessFile.read (byte[], int, int)","0.080 ms (0%)","0.081 ms (0%)","0.080 ms (0%)","0.081 ms (0%)","32"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.085 ms (0%)","0.081 ms (0%)","0.175 ms (0%)","0.165 ms (0%)","44"
"java.util.WeakHashMap.put (Object, Object)","0.086 ms (0%)","0.080 ms (0%)","0.188 ms (0%)","0.173 ms (0%)","16"
"java.lang.ref.ReferenceQueue.poll ()","0.090 ms (0%)","0.080 ms (0%)","0.103 ms (0%)","0.093 ms (0%)","484"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.081 ms (0%)","0.080 ms (0%)","0.415 ms (0%)","0.409 ms (0%)","16"
"sun.nio.cs.StreamEncoder.write (char[], int, int)","0.084 ms (0%)","0.079 ms (0%)","1.74 ms (0%)","1.67 ms (0%)","44"
"java.lang.StringConcatHelper.mix (long, String)","0.079 ms (0%)","0.078 ms (0%)","0.115 ms (0%)","0.113 ms (0%)","84"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.086 ms (0%)","0.077 ms (0%)","0.325 ms (0%)","0.307 ms (0%)","16"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.086 ms (0%)","0.077 ms (0%)","0.537 ms (0%)","0.508 ms (0%)","16"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.085 ms (0%)","0.074 ms (0%)","10.1 ms (0%)","9.47 ms (0%)","16"
"java.lang.String.indexOf (int)","0.081 ms (0%)","0.074 ms (0%)","0.293 ms (0%)","0.278 ms (0%)","105"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.080 ms (0%)","0.072 ms (0%)","12.8 ms (0%)","12.0 ms (0%)","25"
"java.util.Arrays.copyOf (byte[], int)","0.072 ms (0%)","0.072 ms (0%)","0.080 ms (0%)","0.080 ms (0%)","147"
"java.io.BufferedWriter.newLine ()","0.075 ms (0%)","0.072 ms (0%)","0.227 ms (0%)","0.217 ms (0%)","44"
"java.lang.String.lastIndexOf (int, int)","0.075 ms (0%)","0.071 ms (0%)","0.204 ms (0%)","0.203 ms (0%)","142"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.075 ms (0%)","0.071 ms (0%)","0.400 ms (0%)","0.385 ms (0%)","48"
"java.io.BufferedOutputStream.flush ()","0.071 ms (0%)","0.070 ms (0%)","0.978 ms (0%)","0.962 ms (0%)","88"
"java.lang.AbstractStringBuilder.append (int)","0.071 ms (0%)","0.069 ms (0%)","0.128 ms (0%)","0.123 ms (0%)","52"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.070 ms (0%)","0.068 ms (0%)","0.070 ms (0%)","0.068 ms (0%)","190"
"java.util.zip.ZipFile.getEntry (String)","0.075 ms (0%)","0.066 ms (0%)","1.13 ms (0%)","1.1 ms (0%)","16"
"java.lang.ClassLoader.findLoadedClass (String)","0.063 ms (0%)","0.064 ms (0%)","0.349 ms (0%)","0.338 ms (0%)","41"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.070 ms (0%)","0.064 ms (0%)","0.141 ms (0%)","0.134 ms (0%)","16"
"java.io.BufferedWriter.flushBuffer ()","0.066 ms (0%)","0.064 ms (0%)","1.88 ms (0%)","1.80 ms (0%)","44"
"java.lang.String.lastIndexOf (int)","0.067 ms (0%)","0.063 ms (0%)","0.310 ms (0%)","0.302 ms (0%)","126"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.069 ms (0%)","0.063 ms (0%)","0.276 ms (0%)","0.264 ms (0%)","16"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.070 ms (0%)","0.062 ms (0%)","0.526 ms (0%)","0.484 ms (0%)","16"
"java.io.BufferedOutputStream.flushBuffer ()","0.068 ms (0%)","0.062 ms (0%)","0.904 ms (0%)","0.888 ms (0%)","88"
"Harness.main (String[])","0.073 ms (0%)","0.061 ms (0%)","4,956 ms (14.5%)","4,538 ms (14.4%)","1"
"java.lang.Character.toLowerCase (int)","0.062 ms (0%)","0.061 ms (0%)","0.123 ms (0%)","0.121 ms (0%)","96"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.061 ms (0%)","0.061 ms (0%)","0.083 ms (0%)","0.081 ms (0%)","160"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.068 ms (0%)","0.061 ms (0%)","0.229 ms (0%)","0.215 ms (0%)","16"
"java.lang.System$2.encodeASCII (char[], int, byte[], int, int)","0.062 ms (0%)","0.061 ms (0%)","0.124 ms (0%)","0.123 ms (0%)","44"
"java.lang.String.replace (char, char)","0.033 ms (0%)","0.060 ms (0%)","0.119 ms (0%)","0.117 ms (0%)","36"
"java.util.zip.ZipUtils.SH (byte[], int)","0.063 ms (0%)","0.060 ms (0%)","0.063 ms (0%)","0.060 ms (0%)","448"
"java.util.WeakHashMap.remove (Object)","0.060 ms (0%)","0.060 ms (0%)","0.134 ms (0%)","0.127 ms (0%)","32"
"java.util.zip.ZipUtils.LG (byte[], int)","0.057 ms (0%)","0.059 ms (0%)","0.090 ms (0%)","0.090 ms (0%)","144"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.063 ms (0%)","0.059 ms (0%)","0.135 ms (0%)","0.130 ms (0%)","16"
"java.io.OutputStreamWriter.write (char[], int, int)","0.063 ms (0%)","0.059 ms (0%)","1.80 ms (0%)","1.73 ms (0%)","44"
"java.lang.StringCoding.implEncodeAsciiArray (char[], int, byte[], int, int)","0.059 ms (0%)","0.059 ms (0%)","0.059 ms (0%)","0.059 ms (0%)","44"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.060 ms (0%)","0.059 ms (0%)","1.46 ms (0%)","1.43 ms (0%)","44"
"java.lang.Math.min (int, int)","0.079 ms (0%)","0.058 ms (0%)","0.079 ms (0%)","0.058 ms (0%)","1,181"
"java.lang.Class.getName ()","0.067 ms (0%)","0.058 ms (0%)","0.067 ms (0%)","0.058 ms (0%)","297"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.057 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","375"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.059 ms (0%)","0.056 ms (0%)","0.300 ms (0%)","0.291 ms (0%)","41"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.061 ms (0%)","0.056 ms (0%)","1.49 ms (0%)","1.47 ms (0%)","104"
"java.util.ArrayList.get (int)","0.060 ms (0%)","0.056 ms (0%)","0.112 ms (0%)","0.103 ms (0%)","29"
"java.lang.String.startsWith (String, int)","0.056 ms (0%)","0.056 ms (0%)","0.099 ms (0%)","0.095 ms (0%)","70"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.060 ms (0%)","0.056 ms (0%)","0.120 ms (0%)","0.111 ms (0%)","116"
"java.util.ArrayList.grow (int)","0.058 ms (0%)","0.056 ms (0%)","0.115 ms (0%)","0.108 ms (0%)","48"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.055 ms (0%)","0.055 ms (0%)","0.070 ms (0%)","0.069 ms (0%)","100"
"java.util.Objects.requireNonNull (Object)","0.068 ms (0%)","0.054 ms (0%)","0.068 ms (0%)","0.054 ms (0%)","1,163"
"java.util.Arrays.copyOf (Object[], int)","0.060 ms (0%)","0.054 ms (0%)","0.152 ms (0%)","0.146 ms (0%)","80"
"java.lang.Class.getPackageName ()","0.052 ms (0%)","0.052 ms (0%)","0.137 ms (0%)","0.137 ms (0%)","32"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.054 ms (0%)","0.051 ms (0%)","0.137 ms (0%)","0.129 ms (0%)","119"
"java.util.ArrayList.add (Object)","0.058 ms (0%)","0.051 ms (0%)","0.246 ms (0%)","0.225 ms (0%)","109"
"java.lang.StringConcatHelper.newArray (long)","0.053 ms (0%)","0.050 ms (0%)","0.132 ms (0%)","0.128 ms (0%)","74"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.054 ms (0%)","0.050 ms (0%)","0.065 ms (0%)","0.059 ms (0%)","127"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.055 ms (0%)","0.050 ms (0%)","0.603 ms (0%)","0.568 ms (0%)","16"
"java.nio.CharBuffer.position (int)","0.050 ms (0%)","0.050 ms (0%)","0.101 ms (0%)","0.096 ms (0%)","88"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.054 ms (0%)","0.050 ms (0%)","0.191 ms (0%)","0.187 ms (0%)","16"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.050 ms (0%)","0.049 ms (0%)","12.7 ms (0%)","11.9 ms (0%)","25"
"java.lang.StringLatin1.hashCode (byte[])","0.049 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","0.049 ms (0%)","346"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.051 ms (0%)","0.049 ms (0%)","0.086 ms (0%)","0.084 ms (0%)","16"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.064 ms (0%)","0.049 ms (0%)","0.240 ms (0%)","0.221 ms (0%)","16"
"java.util.ArrayList.add (Object, Object[], int)","0.053 ms (0%)","0.049 ms (0%)","0.185 ms (0%)","0.172 ms (0%)","109"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.048 ms (0%)","0.048 ms (0%)","0.078 ms (0%)","0.076 ms (0%)","74"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.067 ms (0%)","0.048 ms (0%)","3.53 ms (0%)","3.24 ms (0%)","16"
"java.util.zip.ZipCoder.hash (String)","0.058 ms (0%)","0.048 ms (0%)","0.132 ms (0%)","0.122 ms (0%)","16"
"java.util.jar.JarFile.entryFor (String)","0.047 ms (0%)","0.048 ms (0%)","0.054 ms (0%)","0.054 ms (0%)","16"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.055 ms (0%)","0.048 ms (0%)","0.919 ms (0%)","0.861 ms (0%)","16"
"java.lang.StringBuilder.append (char)","0.052 ms (0%)","0.047 ms (0%)","0.180 ms (0%)","0.176 ms (0%)","207"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.054 ms (0%)","0.047 ms (0%)","0.377 ms (0%)","0.347 ms (0%)","16"
"java.util.Collections$SetFromMap.remove (Object)","0.050 ms (0%)","0.047 ms (0%)","0.185 ms (0%)","0.176 ms (0%)","32"
"java.io.OutputStreamWriter.flushBuffer ()","0.056 ms (0%)","0.047 ms (0%)","1.52 ms (0%)","1.47 ms (0%)","44"
"java.lang.Math.max (int, int)","0.065 ms (0%)","0.046 ms (0%)","0.065 ms (0%)","0.046 ms (0%)","561"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.050 ms (0%)","0.046 ms (0%)","0.101 ms (0%)","0.095 ms (0%)","42"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.050 ms (0%)","0.046 ms (0%)","0.064 ms (0%)","0.061 ms (0%)","87"
"java.lang.String.startsWith (String)","0.049 ms (0%)","0.045 ms (0%)","0.151 ms (0%)","0.143 ms (0%)","70"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.046 ms (0%)","0.043 ms (0%)","0.046 ms (0%)","0.043 ms (0%)","565"
"java.lang.String.getBytes (byte[], int, byte)","0.043 ms (0%)","0.043 ms (0%)","0.052 ms (0%)","0.051 ms (0%)","162"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.045 ms (0%)","0.043 ms (0%)","0.054 ms (0%)","0.053 ms (0%)","32"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.044 ms (0%)","0.043 ms (0%)","0.096 ms (0%)","0.094 ms (0%)","16"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.047 ms (0%)","0.042 ms (0%)","0.170 ms (0%)","0.164 ms (0%)","16"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.045 ms (0%)","0.042 ms (0%)","0.328 ms (0%)","0.286 ms (0%)","1"
"java.util.ArrayDeque.pollFirst ()","0.042 ms (0%)","0.041 ms (0%)","0.050 ms (0%)","0.048 ms (0%)","16"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.045 ms (0%)","0.041 ms (0%)","0.319 ms (0%)","0.301 ms (0%)","16"
"java.util.WeakHashMap.expungeStaleEntries ()","0.045 ms (0%)","0.041 ms (0%)","0.065 ms (0%)","0.060 ms (0%)","48"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.043 ms (0%)","0.040 ms (0%)","0.130 ms (0%)","0.117 ms (0%)","16"
"java.util.jar.JarFile.isMultiRelease ()","0.043 ms (0%)","0.040 ms (0%)","0.055 ms (0%)","0.052 ms (0%)","32"
"java.lang.StringLatin1.equals (byte[], byte[])","0.040 ms (0%)","0.040 ms (0%)","0.040 ms (0%)","0.040 ms (0%)","53"
"java.nio.CharBuffer.limit (int)","0.045 ms (0%)","0.040 ms (0%)","0.101 ms (0%)","0.090 ms (0%)","44"
"java.lang.StringLatin1.canEncode (int)","0.041 ms (0%)","0.039 ms (0%)","0.041 ms (0%)","0.039 ms (0%)","791"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.042 ms (0%)","0.039 ms (0%)","0.273 ms (0%)","0.261 ms (0%)","16"
"java.nio.CharBuffer.limit (int)","0.044 ms (0%)","0.039 ms (0%)","0.054 ms (0%)","0.048 ms (0%)","44"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.031 ms (0%)","0.038 ms (0%)","0.150 ms (0%)","0.139 ms (0%)","16"
"java.lang.String.toLowerCase ()","0.042 ms (0%)","0.038 ms (0%)","0.157 ms (0%)","0.148 ms (0%)","32"
"java.lang.System.getSecurityManager ()","0.040 ms (0%)","0.037 ms (0%)","0.061 ms (0%)","0.059 ms (0%)","55"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.040 ms (0%)","0.037 ms (0%)","0.960 ms (0%)","0.899 ms (0%)","16"
"java.util.jar.JarFile.getEntry (String)","0.043 ms (0%)","0.036 ms (0%)","1.22 ms (0%)","1.8 ms (0%)","16"
"java.util.Collections$SetFromMap.add (Object)","0.041 ms (0%)","0.036 ms (0%)","0.229 ms (0%)","0.210 ms (0%)","16"
"java.util.WeakHashMap.getTable ()","0.040 ms (0%)","0.036 ms (0%)","0.106 ms (0%)","0.097 ms (0%)","48"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.038 ms (0%)","0.036 ms (0%)","0.491 ms (0%)","0.480 ms (0%)","16"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.040 ms (0%)","0.036 ms (0%)","1.39 ms (0%)","1.36 ms (0%)","44"
"java.lang.ref.Cleaner$1.apply (Object)","0.037 ms (0%)","0.035 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","42"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.040 ms (0%)","0.035 ms (0%)","0.133 ms (0%)","0.124 ms (0%)","32"
"java.io.RandomAccessFile.seek (long)","0.034 ms (0%)","0.035 ms (0%)","0.034 ms (0%)","0.035 ms (0%)","32"
"java.nio.CharBuffer.position (int)","0.039 ms (0%)","0.035 ms (0%)","0.049 ms (0%)","0.042 ms (0%)","88"
"java.nio.ByteBuffer.clear ()","0.037 ms (0%)","0.035 ms (0%)","0.045 ms (0%)","0.043 ms (0%)","44"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.037 ms (0%)","0.034 ms (0%)","1.33 ms (0%)","1.30 ms (0%)","41"
