"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.129 ms (0%)","0.127 ms (0%)","1.28 ms (0%)","1.17 ms (0%)","86"
"java.util.jar.JarFile.entryFor (String)","0.120 ms (0%)","0.124 ms (0%)","0.165 ms (0%)","0.165 ms (0%)","38"
"java.lang.AbstractStringBuilder.getCoder ()","0.129 ms (0%)","0.124 ms (0%)","0.129 ms (0%)","0.124 ms (0%)","1,040"
"sun.nio.cs.UTF_8.updatePositions (java.nio.Buffer, int, java.nio.Buffer, int)","0.122 ms (0%)","0.124 ms (0%)","0.256 ms (0%)","0.254 ms (0%)","84"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.119 ms (0%)","0.123 ms (0%)","0.119 ms (0%)","0.123 ms (0%)","1,229"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.136 ms (0%)","0.123 ms (0%)","0.943 ms (0%)","0.903 ms (0%)","38"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.123 ms (0%)","0.123 ms (0%)","0.123 ms (0%)","0.123 ms (0%)","16"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.125 ms (0%)","0.119 ms (0%)","38.2 ms (0%)","36.4 ms (0%)","48"
"deltablue.UnaryConstraint.markUnsatisfied ()","0.124 ms (0%)","0.116 ms (0%)","0.124 ms (0%)","0.116 ms (0%)","640"
"som.Vector.sort (int, int, java.util.Comparator)","0.118 ms (0%)","0.115 ms (0%)","0.118 ms (0%)","0.115 ms (0%)","240"
"java.lang.StringLatin1.equals (byte[], byte[])","0.115 ms (0%)","0.114 ms (0%)","0.115 ms (0%)","0.114 ms (0%)","271"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.119 ms (0%)","0.114 ms (0%)","0.256 ms (0%)","0.250 ms (0%)","142"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.118 ms (0%)","0.113 ms (0%)","0.561 ms (0%)","0.549 ms (0%)","38"
"java.lang.String.toLowerCase ()","0.127 ms (0%)","0.112 ms (0%)","0.534 ms (0%)","0.513 ms (0%)","76"
"java.lang.StringLatin1.toLowerCase (String, byte[], java.util.Locale)","0.112 ms (0%)","0.112 ms (0%)","0.262 ms (0%)","0.262 ms (0%)","76"
"java.io.RandomAccessFile.seek (long)","0.111 ms (0%)","0.111 ms (0%)","0.111 ms (0%)","0.111 ms (0%)","78"
"java.io.BufferedWriter.flushBuffer ()","0.108 ms (0%)","0.110 ms (0%)","3.14 ms (0%)","3.2 ms (0%)","84"
"java.lang.CharacterDataLatin1.getProperties (int)","0.121 ms (0%)","0.109 ms (0%)","0.121 ms (0%)","0.109 ms (0%)","612"
"java.util.zip.ZipUtils.SH (byte[], int)","0.109 ms (0%)","0.107 ms (0%)","0.109 ms (0%)","0.107 ms (0%)","1,078"
"Run.doRuns (Benchmark)","0.107 ms (0%)","0.106 ms (0%)","155,496 ms (11.3%)","150,837 ms (11.3%)","1"
"java.security.SecureClassLoader.getProtectionDomain (java.security.CodeSource)","0.110 ms (0%)","0.105 ms (0%)","0.550 ms (0%)","0.545 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.close ()","0.108 ms (0%)","0.102 ms (0%)","1.10 ms (0%)","0.974 ms (0%)","39"
"som.Vector.capacity ()","0.110 ms (0%)","0.101 ms (0%)","0.110 ms (0%)","0.101 ms (0%)","800"
"java.lang.ClassLoader.preDefineClass (String, java.security.ProtectionDomain)","0.102 ms (0%)","0.100 ms (0%)","1.25 ms (0%)","1.19 ms (0%)","38"
"java.util.WeakHashMap.expungeStaleEntries ()","0.102 ms (0%)","0.098 ms (0%)","0.143 ms (0%)","0.137 ms (0%)","117"
"java.lang.String.startsWith (String)","0.104 ms (0%)","0.097 ms (0%)","0.724 ms (0%)","0.675 ms (0%)","207"
"java.io.OutputStreamWriter.write (char[], int, int)","0.111 ms (0%)","0.096 ms (0%)","3.2 ms (0%)","2.90 ms (0%)","84"
"java.lang.ClassLoader.getDefinedPackage (String)","0.097 ms (0%)","0.095 ms (0%)","0.484 ms (0%)","0.470 ms (0%)","22"
"jdk.internal.loader.URLClassPath.getResource (String, boolean)","0.105 ms (0%)","0.094 ms (0%)","10.3 ms (0%)","10.0 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.casTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node, java.util.concurrent.ConcurrentHashMap.Node)","0.099 ms (0%)","0.091 ms (0%)","0.099 ms (0%)","0.091 ms (0%)","131"
"java.lang.Math.max (int, int)","0.109 ms (0%)","0.090 ms (0%)","0.109 ms (0%)","0.090 ms (0%)","846"
"sun.nio.cs.StreamEncoder.flushBuffer ()","0.090 ms (0%)","0.090 ms (0%)","2.49 ms (0%)","2.40 ms (0%)","84"
"java.net.URL.isBuiltinStreamHandler (java.net.URLStreamHandler)","0.090 ms (0%)","0.089 ms (0%)","0.295 ms (0%)","0.293 ms (0%)","38"
"java.io.BufferedWriter.newLine ()","0.090 ms (0%)","0.089 ms (0%)","0.320 ms (0%)","0.312 ms (0%)","84"
"java.util.ArrayList.add (Object)","0.101 ms (0%)","0.088 ms (0%)","0.382 ms (0%)","0.349 ms (0%)","137"
"java.lang.System$2.encodeASCII (char[], int, byte[], int, int)","0.087 ms (0%)","0.087 ms (0%)","0.229 ms (0%)","0.227 ms (0%)","84"
"jdk.internal.loader.BuiltinClassLoader.isSealed (String, java.util.jar.Manifest)","0.086 ms (0%)","0.087 ms (0%)","0.879 ms (0%)","0.879 ms (0%)","20"
"java.lang.ClassLoader.getClassLoadingLock (String)","0.088 ms (0%)","0.086 ms (0%)","0.924 ms (0%)","0.909 ms (0%)","86"
"java.util.zip.ZipFile$Source.readFullyAt (byte[], int, int, long)","0.090 ms (0%)","0.086 ms (0%)","0.500 ms (0%)","0.492 ms (0%)","39"
"java.util.jar.JarFile.getManifestFromReference ()","0.107 ms (0%)","0.085 ms (0%)","0.821 ms (0%)","0.741 ms (0%)","22"
"java.util.ArrayList.get (int)","0.090 ms (0%)","0.084 ms (0%)","0.177 ms (0%)","0.168 ms (0%)","57"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String)","0.088 ms (0%)","0.084 ms (0%)","0.844 ms (0%)","0.826 ms (0%)","38"
"java.lang.String.toLowerCase (java.util.Locale)","0.088 ms (0%)","0.084 ms (0%)","0.372 ms (0%)","0.365 ms (0%)","76"
"java.lang.String.concat (String)","0.087 ms (0%)","0.083 ms (0%)","1.59 ms (0%)","1.55 ms (0%)","60"
"java.io.BufferedOutputStream.flush ()","0.084 ms (0%)","0.083 ms (0%)","1.75 ms (0%)","1.68 ms (0%)","168"
"jdk.internal.misc.Unsafe.allocateUninitializedArray0 (Class, int)","0.091 ms (0%)","0.082 ms (0%)","0.091 ms (0%)","0.082 ms (0%)","323"
"java.lang.StringBuilder.append (int)","0.088 ms (0%)","0.082 ms (0%)","0.463 ms (0%)","0.443 ms (0%)","122"
"java.lang.System.allowSecurityManager ()","0.085 ms (0%)","0.081 ms (0%)","0.085 ms (0%)","0.081 ms (0%)","551"
"java.util.jar.JarFile.getEntry (String)","0.088 ms (0%)","0.080 ms (0%)","2.53 ms (0%)","2.44 ms (0%)","38"
"java.nio.CharBuffer.position (int)","0.082 ms (0%)","0.080 ms (0%)","0.150 ms (0%)","0.147 ms (0%)","168"
"java.lang.String.checkBoundsBeginEnd (int, int, int)","0.084 ms (0%)","0.079 ms (0%)","0.084 ms (0%)","0.079 ms (0%)","879"
"jdk.internal.loader.URLClassPath$JarLoader$2.getManifest ()","0.086 ms (0%)","0.078 ms (0%)","1.4 ms (0%)","0.944 ms (0%)","22"
"java.lang.ref.Cleaner$1.apply (Object)","0.078 ms (0%)","0.078 ms (0%)","0.113 ms (0%)","0.111 ms (0%)","142"
"java.util.zip.ZipFile$ZipFileInflaterInputStream.fill ()","0.082 ms (0%)","0.076 ms (0%)","1.56 ms (0%)","1.52 ms (0%)","39"
"java.util.Collections$SetFromMap.remove (Object)","0.078 ms (0%)","0.076 ms (0%)","0.609 ms (0%)","0.591 ms (0%)","78"
"java.lang.ClassLoader.defineClassSourceLocation (java.security.ProtectionDomain)","0.080 ms (0%)","0.076 ms (0%)","1.83 ms (0%)","1.79 ms (0%)","38"
"java.util.ArrayList.grow (int)","0.085 ms (0%)","0.076 ms (0%)","0.177 ms (0%)","0.163 ms (0%)","56"
"java.nio.CharBuffer.limit (int)","0.079 ms (0%)","0.075 ms (0%)","0.156 ms (0%)","0.146 ms (0%)","84"
"jdk.internal.loader.URLClassPath.getLoader (int)","0.084 ms (0%)","0.074 ms (0%)","0.225 ms (0%)","0.206 ms (0%)","38"
"java.util.WeakHashMap.getTable ()","0.084 ms (0%)","0.073 ms (0%)","0.248 ms (0%)","0.233 ms (0%)","117"
"java.io.RandomAccessFile.readFully (byte[], int, int)","0.076 ms (0%)","0.072 ms (0%)","0.298 ms (0%)","0.294 ms (0%)","39"
"java.util.zip.ZipCoder.hash (String)","0.072 ms (0%)","0.071 ms (0%)","0.228 ms (0%)","0.223 ms (0%)","39"
"deltablue.Strength.required ()","0.072 ms (0%)","0.071 ms (0%)","0.072 ms (0%)","0.071 ms (0%)","240"
"deltablue.EditConstraint.isInput ()","0.086 ms (0%)","0.071 ms (0%)","0.086 ms (0%)","0.071 ms (0%)","800"
"java.lang.String.isEmpty ()","0.070 ms (0%)","0.070 ms (0%)","0.070 ms (0%)","0.070 ms (0%)","524"
"jdk.internal.loader.BuiltinClassLoader.getAndVerifyPackage (String, java.util.jar.Manifest, java.net.URL)","0.073 ms (0%)","0.070 ms (0%)","1.51 ms (0%)","1.49 ms (0%)","22"
"jdk.internal.ref.PhantomCleanable.clean ()","0.072 ms (0%)","0.069 ms (0%)","0.487 ms (0%)","0.465 ms (0%)","39"
"java.util.HashMap.getNode (Object)","0.067 ms (0%)","0.069 ms (0%)","0.120 ms (0%)","0.119 ms (0%)","73"
"java.lang.Class.privateGetDeclaredConstructors (boolean)","0.071 ms (0%)","0.069 ms (0%)","0.167 ms (0%)","0.160 ms (0%)","6"
"java.util.jar.JarFile.isMultiRelease ()","0.074 ms (0%)","0.068 ms (0%)","0.110 ms (0%)","0.105 ms (0%)","76"
"java.lang.StringLatin1.getChars (byte[], int, int, char[], int)","0.067 ms (0%)","0.068 ms (0%)","0.097 ms (0%)","0.090 ms (0%)","167"
"jdk.internal.loader.BuiltinClassLoader.loadClass (String, boolean)","0.070 ms (0%)","0.067 ms (0%)","38.0 ms (0%)","36.1 ms (0%)","48"
"java.util.zip.ZipFile$ZipFileInputStream.close ()","0.072 ms (0%)","0.067 ms (0%)","0.350 ms (0%)","0.336 ms (0%)","78"
"java.util.zip.Inflater.ensureOpen ()","0.064 ms (0%)","0.067 ms (0%)","0.064 ms (0%)","0.067 ms (0%)","146"
"java.util.jar.JarFile.getInputStream (java.util.zip.ZipEntry)","0.072 ms (0%)","0.065 ms (0%)","1.99 ms (0%)","1.92 ms (0%)","38"
"java.nio.ByteBuffer.flip ()","0.066 ms (0%)","0.065 ms (0%)","0.076 ms (0%)","0.075 ms (0%)","84"
"jdk.internal.loader.BuiltinClassLoader.definePackage (String, java.util.jar.Manifest, java.net.URL)","0.071 ms (0%)","0.065 ms (0%)","0.378 ms (0%)","0.361 ms (0%)","2"
"sun.net.www.protocol.jar.Handler.canonicalizeString (String, int)","0.065 ms (0%)","0.064 ms (0%)","0.378 ms (0%)","0.368 ms (0%)","38"
"java.lang.String.indexOf (String, int)","0.068 ms (0%)","0.064 ms (0%)","0.244 ms (0%)","0.240 ms (0%)","38"
"java.lang.Module.implIsExportedOrOpen (String, Module, boolean)","0.069 ms (0%)","0.064 ms (0%)","0.233 ms (0%)","0.227 ms (0%)","16"
"java.util.zip.ZipFile$CleanableResource.releaseInflater (java.util.zip.Inflater)","0.069 ms (0%)","0.063 ms (0%)","0.250 ms (0%)","0.243 ms (0%)","39"
"java.lang.String.valueOf (Object)","0.069 ms (0%)","0.063 ms (0%)","0.069 ms (0%)","0.063 ms (0%)","83"
"java.lang.String.indexOf (byte[], byte, int, String, int)","0.063 ms (0%)","0.062 ms (0%)","0.140 ms (0%)","0.139 ms (0%)","38"
"java.util.zip.ZipFile$CleanableResource.getInflater ()","0.062 ms (0%)","0.062 ms (0%)","0.187 ms (0%)","0.182 ms (0%)","39"
"java.util.zip.ZipFile$Source.zipCoderForPos (int)","0.061 ms (0%)","0.061 ms (0%)","0.089 ms (0%)","0.081 ms (0%)","77"
"java.util.ArrayList.add (Object, Object[], int)","0.066 ms (0%)","0.061 ms (0%)","0.270 ms (0%)","0.246 ms (0%)","137"
"java.lang.Integer.getChars (int, int, byte[])","0.063 ms (0%)","0.061 ms (0%)","0.063 ms (0%)","0.061 ms (0%)","123"
"java.util.jar.Attributes.read (java.util.jar.Manifest.FastInputStream, byte[], String, int)","0.066 ms (0%)","0.061 ms (0%)","0.526 ms (0%)","0.490 ms (0%)","1"
"java.lang.StringConcatHelper.stringOf (Object)","0.065 ms (0%)","0.060 ms (0%)","0.065 ms (0%)","0.060 ms (0%)","202"
"sun.net.www.protocol.jar.Handler.indexOfBangSlash (String)","0.059 ms (0%)","0.060 ms (0%)","0.237 ms (0%)","0.237 ms (0%)","38"
"java.util.ArrayDeque.pollFirst ()","0.059 ms (0%)","0.059 ms (0%)","0.082 ms (0%)","0.080 ms (0%)","39"
"java.security.SecureClassLoader.defineClass (String, byte[], int, int, java.security.CodeSource)","0.069 ms (0%)","0.059 ms (0%)","10.1 ms (0%)","9.76 ms (0%)","38"
"java.util.Collections$SetFromMap.add (Object)","0.066 ms (0%)","0.059 ms (0%)","0.427 ms (0%)","0.412 ms (0%)","39"
"java.util.concurrent.ConcurrentHashMap.remove (Object)","0.061 ms (0%)","0.058 ms (0%)","0.431 ms (0%)","0.416 ms (0%)","60"
"sun.nio.cs.StreamEncoder.implFlushBuffer ()","0.061 ms (0%)","0.058 ms (0%)","2.39 ms (0%)","2.30 ms (0%)","84"
"java.lang.ClassLoader.definePackage (String, String, String, String, String, String, String, java.net.URL)","0.059 ms (0%)","0.058 ms (0%)","0.100 ms (0%)","0.093 ms (0%)","2"
"som.Dictionary.getKeys ()","0.058 ms (0%)","0.058 ms (0%)","0.071 ms (0%)","0.071 ms (0%)","1"
"java.io.OutputStreamWriter.flushBuffer ()","0.062 ms (0%)","0.057 ms (0%)","2.56 ms (0%)","2.46 ms (0%)","84"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String)","0.061 ms (0%)","0.056 ms (0%)","2.34 ms (0%)","1.98 ms (0%)","86"
"som.Dictionary.atPut (som.Dictionary.CustomHash, Object)","0.055 ms (0%)","0.055 ms (0%)","0.201 ms (0%)","0.200 ms (0%)","16"
"java.lang.Throwable.fillInStackTrace ()","0.053 ms (0%)","0.054 ms (0%)","0.053 ms (0%)","0.054 ms (0%)","4"
"java.nio.CharBuffer.position (int)","0.053 ms (0%)","0.054 ms (0%)","0.064 ms (0%)","0.064 ms (0%)","168"
"java.lang.StringConcatHelper.checkOverflow (long)","0.052 ms (0%)","0.052 ms (0%)","0.052 ms (0%)","0.052 ms (0%)","296"
"java.util.WeakHashMap.hash (Object)","0.052 ms (0%)","0.052 ms (0%)","0.052 ms (0%)","0.052 ms (0%)","117"
"java.util.zip.Inflater.reset ()","0.052 ms (0%)","0.052 ms (0%)","0.070 ms (0%)","0.070 ms (0%)","39"
"java.nio.ByteBuffer.clear ()","0.052 ms (0%)","0.052 ms (0%)","0.065 ms (0%)","0.063 ms (0%)","84"
"jdk.internal.loader.Resource.cachedInputStream ()","0.086 ms (0%)","0.051 ms (0%)","2.14 ms (0%)","2.4 ms (0%)","76"
"java.nio.CharBuffer.limit (int)","0.056 ms (0%)","0.051 ms (0%)","0.076 ms (0%)","0.070 ms (0%)","84"
"java.lang.Class.copyConstructors (java.lang.reflect.Constructor[])","0.055 ms (0%)","0.050 ms (0%)","0.144 ms (0%)","0.134 ms (0%)","6"
"java.lang.reflect.Constructor.setAccessible (boolean)","0.054 ms (0%)","0.049 ms (0%)","0.157 ms (0%)","0.144 ms (0%)","6"
"java.lang.Module.isStaticallyExportedOrOpen (String, Module, boolean)","0.050 ms (0%)","0.049 ms (0%)","0.152 ms (0%)","0.149 ms (0%)","16"
"java.util.HashMap.putVal (int, Object, Object, boolean, boolean)","0.060 ms (0%)","0.049 ms (0%)","0.121 ms (0%)","0.110 ms (0%)","3"
"jdk.internal.loader.ClassLoaders$BootClassLoader.loadClassOrNull (String, boolean)","0.051 ms (0%)","0.048 ms (0%)","0.925 ms (0%)","0.822 ms (0%)","48"
"java.util.zip.ZipUtils.CENLEN (byte[], int)","0.048 ms (0%)","0.048 ms (0%)","0.155 ms (0%)","0.153 ms (0%)","116"
"java.util.zip.InflaterInputStream.close ()","0.140 ms (0%)","0.048 ms (0%)","0.153 ms (0%)","0.058 ms (0%)","39"
"java.nio.ByteBuffer.position (int)","0.047 ms (0%)","0.048 ms (0%)","0.065 ms (0%)","0.065 ms (0%)","84"
"java.lang.Class.newReflectionData (java.lang.ref.SoftReference, int)","0.048 ms (0%)","0.048 ms (0%)","0.061 ms (0%)","0.061 ms (0%)","6"
"java.lang.ClassLoader.loadClass (String)","0.056 ms (0%)","0.047 ms (0%)","38.3 ms (0%)","36.4 ms (0%)","48"
"java.util.jar.JarFile.getJarEntry (String)","0.050 ms (0%)","0.047 ms (0%)","2.59 ms (0%)","2.50 ms (0%)","38"
"java.util.zip.ZipUtils.CENNAM (byte[], int)","0.051 ms (0%)","0.047 ms (0%)","0.074 ms (0%)","0.071 ms (0%)","77"
"java.util.zip.ZipCoder$UTF8ZipCoder.toString (byte[], int, int)","0.048 ms (0%)","0.047 ms (0%)","0.341 ms (0%)","0.326 ms (0%)","39"
"jdk.internal.loader.Resource.getByteBuffer ()","0.052 ms (0%)","0.047 ms (0%)","2.15 ms (0%)","2.8 ms (0%)","38"
"java.util.zip.ZipFile$Source.readAt (byte[], int, int, long)","0.049 ms (0%)","0.047 ms (0%)","0.135 ms (0%)","0.135 ms (0%)","39"
"java.lang.Package.isSealed ()","0.047 ms (0%)","0.047 ms (0%)","0.056 ms (0%)","0.055 ms (0%)","20"
"jdk.internal.loader.URLClassPath$JarLoader$2.getInputStream ()","0.048 ms (0%)","0.046 ms (0%)","2.5 ms (0%)","1.98 ms (0%)","38"
"java.lang.ClassLoader.getNamedPackage (String, Module)","0.051 ms (0%)","0.046 ms (0%)","0.186 ms (0%)","0.176 ms (0%)","38"
"java.util.HashMap.get (Object)","0.049 ms (0%)","0.044 ms (0%)","0.121 ms (0%)","0.116 ms (0%)","39"
"java.util.Objects.checkIndex (int, int)","0.049 ms (0%)","0.044 ms (0%)","0.066 ms (0%)","0.061 ms (0%)","57"
"java.util.concurrent.ConcurrentHashMap.setTabAt (java.util.concurrent.ConcurrentHashMap.Node[], int, java.util.concurrent.ConcurrentHashMap.Node)","0.046 ms (0%)","0.044 ms (0%)","0.064 ms (0%)","0.061 ms (0%)","67"
"jdk.internal.loader.BuiltinClassLoader.defineOrCheckPackage (String, java.util.jar.Manifest, java.net.URL)","0.049 ms (0%)","0.043 ms (0%)","1.94 ms (0%)","1.90 ms (0%)","22"
"java.util.jar.JarFile$JarFileEntry.getCodeSigners ()","0.043 ms (0%)","0.043 ms (0%)","0.057 ms (0%)","0.057 ms (0%)","38"
"java.lang.StringUTF16.compress (char[], int, int)","0.043 ms (0%)","0.043 ms (0%)","0.086 ms (0%)","0.085 ms (0%)","27"
"java.lang.StringLatin1.indexOf (byte[], int, byte[], int, int)","0.042 ms (0%)","0.042 ms (0%)","0.042 ms (0%)","0.042 ms (0%)","38"
"java.util.zip.ZipUtils.getBufferArray (java.nio.ByteBuffer)","0.042 ms (0%)","0.041 ms (0%)","0.042 ms (0%)","0.041 ms (0%)","39"
"java.util.ArrayDeque.addLast (Object)","0.041 ms (0%)","0.041 ms (0%)","0.054 ms (0%)","0.054 ms (0%)","39"
"java.net.URL.toExternalForm ()","0.043 ms (0%)","0.041 ms (0%)","1.69 ms (0%)","1.66 ms (0%)","38"
"java.util.HashMap.hash (Object)","0.040 ms (0%)","0.041 ms (0%)","0.045 ms (0%)","0.045 ms (0%)","54"
"java.lang.reflect.Modifier.isStatic (int)","0.062 ms (0%)","0.041 ms (0%)","0.062 ms (0%)","0.041 ms (0%)","341"
"sun.net.www.ParseUtil.encodePath (String, boolean)","0.043 ms (0%)","0.040 ms (0%)","1.18 ms (0%)","1.17 ms (0%)","38"
"sun.net.util.IPAddressUtil.checkHostString (String)","0.044 ms (0%)","0.040 ms (0%)","0.102 ms (0%)","0.097 ms (0%)","38"
"java.net.URL.getDefaultPort ()","0.042 ms (0%)","0.040 ms (0%)","0.052 ms (0%)","0.051 ms (0%)","38"
"java.nio.ByteBuffer.position (int)","0.046 ms (0%)","0.039 ms (0%)","0.059 ms (0%)","0.052 ms (0%)","123"
"java.lang.Class.getDeclaredConstructors ()","0.048 ms (0%)","0.039 ms (0%)","0.370 ms (0%)","0.344 ms (0%)","6"
"java.lang.StringConcatHelper.newString (byte[], long)","0.039 ms (0%)","0.038 ms (0%)","0.039 ms (0%)","0.038 ms (0%)","143"
"java.lang.CharacterData.of (int)","0.040 ms (0%)","0.038 ms (0%)","0.040 ms (0%)","0.038 ms (0%)","235"
"java.util.zip.Inflater.needsInput ()","0.039 ms (0%)","0.038 ms (0%)","0.055 ms (0%)","0.053 ms (0%)","39"
"java.util.zip.ZipFile$InflaterCleanupAction.run ()","0.043 ms (0%)","0.038 ms (0%)","0.304 ms (0%)","0.291 ms (0%)","39"
"java.net.URL.toString ()","0.047 ms (0%)","0.038 ms (0%)","1.74 ms (0%)","1.70 ms (0%)","38"
"java.lang.Module.isExported (String, Module)","0.039 ms (0%)","0.037 ms (0%)","0.289 ms (0%)","0.279 ms (0%)","16"
"java.lang.ClassLoader.definePackage (String, Module)","0.039 ms (0%)","0.037 ms (0%)","0.161 ms (0%)","0.160 ms (0%)","20"
"deltablue.UnaryConstraint.inputsHasOne (som.TestInterface)","0.040 ms (0%)","0.037 ms (0%)","0.040 ms (0%)","0.037 ms (0%)","400"
"java.lang.System$2.findBootstrapClassOrNull (String)","0.043 ms (0%)","0.036 ms (0%)","1.14 ms (0%)","1.3 ms (0%)","52"
"jdk.internal.loader.URLClassPath$JarLoader$2.getCodeSigners ()","0.040 ms (0%)","0.036 ms (0%)","0.103 ms (0%)","0.098 ms (0%)","38"
"java.lang.Integer.stringSize (int)","0.036 ms (0%)","0.036 ms (0%)","0.036 ms (0%)","0.036 ms (0%)","123"
"java.util.jar.JavaUtilJarAccessImpl.ensureInitialization (java.util.jar.JarFile)","0.040 ms (0%)","0.036 ms (0%)","0.076 ms (0%)","0.071 ms (0%)","22"
"java.util.jar.Manifest.getAttributes (String)","0.036 ms (0%)","0.036 ms (0%)","0.068 ms (0%)","0.068 ms (0%)","22"
"java.util.jar.Attributes$Name.of (String)","0.039 ms (0%)","0.036 ms (0%)","0.140 ms (0%)","0.134 ms (0%)","3"
"java.util.jar.JavaUtilJarAccessImpl.entryFor (java.util.jar.JarFile, String)","0.036 ms (0%)","0.035 ms (0%)","0.208 ms (0%)","0.206 ms (0%)","38"
"java.util.ArrayList.grow ()","0.040 ms (0%)","0.035 ms (0%)","0.198 ms (0%)","0.178 ms (0%)","47"
"java.security.AccessController.doPrivileged (java.security.PrivilegedAction)","0.040 ms (0%)","0.034 ms (0%)","0.674 ms (0%)","0.611 ms (0%)","6"
"java.util.Objects.requireNonNull (Object, String)","0.043 ms (0%)","0.034 ms (0%)","0.043 ms (0%)","0.034 ms (0%)","300"
"java.util.zip.ZipUtils.CENTIM (byte[], int)","0.034 ms (0%)","0.034 ms (0%)","0.080 ms (0%)","0.078 ms (0%)","38"
"java.util.ArrayDeque.add (Object)","0.037 ms (0%)","0.034 ms (0%)","0.098 ms (0%)","0.094 ms (0%)","39"
"java.lang.ClassLoader.getBuiltinPlatformClassLoader ()","0.033 ms (0%)","0.034 ms (0%)","0.047 ms (0%)","0.046 ms (0%)","28"
"java.lang.ClassLoader.getPlatformClassLoader ()","0.037 ms (0%)","0.034 ms (0%)","0.109 ms (0%)","0.103 ms (0%)","28"
"java.util.jar.JavaUtilJarAccessImpl.getTrustedAttributes (java.util.jar.Manifest, String)","0.037 ms (0%)","0.034 ms (0%)","0.149 ms (0%)","0.145 ms (0%)","22"
"java.util.jar.Attributes.get (Object)","0.033 ms (0%)","0.033 ms (0%)","0.139 ms (0%)","0.137 ms (0%)","34"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup ()","0.035 ms (0%)","0.033 ms (0%)","0.346 ms (0%)","0.333 ms (0%)","39"
"java.lang.reflect.Modifier.isPublic (int)","0.039 ms (0%)","0.033 ms (0%)","0.039 ms (0%)","0.033 ms (0%)","174"
"java.lang.System$2.newStringUTF8NoRepl (byte[], int, int)","0.036 ms (0%)","0.032 ms (0%)","0.286 ms (0%)","0.273 ms (0%)","39"
"java.lang.invoke.InnerClassLambdaMetafactory$1.run ()","0.040 ms (0%)","0.032 ms (0%)","0.571 ms (0%)","0.524 ms (0%)","6"
"jdk.internal.misc.VM.isModuleSystemInited ()","0.032 ms (0%)","0.031 ms (0%)","0.052 ms (0%)","0.051 ms (0%)","38"
"java.util.zip.ZipUtils.CENSIZ (byte[], int)","0.031 ms (0%)","0.031 ms (0%)","0.111 ms (0%)","0.111 ms (0%)","77"
"java.lang.ref.SoftReference.get ()","0.037 ms (0%)","0.031 ms (0%)","0.037 ms (0%)","0.031 ms (0%)","139"
"java.util.jar.Manifest$FastInputStream.readLine (byte[], int, int)","0.031 ms (0%)","0.031 ms (0%)","0.096 ms (0%)","0.096 ms (0%)","5"
"java.util.jar.Manifest.read (java.io.InputStream, String)","0.033 ms (0%)","0.030 ms (0%)","0.572 ms (0%)","0.533 ms (0%)","1"
"jdk.internal.misc.VM.isSystemDomainLoader (ClassLoader)","0.031 ms (0%)","0.029 ms (0%)","0.150 ms (0%)","0.144 ms (0%)","47"
"java.lang.Thread.interrupted ()","0.028 ms (0%)","0.029 ms (0%)","0.028 ms (0%)","0.029 ms (0%)","38"
"java.lang.reflect.Constructor.copy ()","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","6"
"java.util.jar.Manifest.getTrustedAttributes (String)","0.030 ms (0%)","0.029 ms (0%)","0.103 ms (0%)","0.103 ms (0%)","22"
"java.lang.StringUTF16.compress (char[], int, byte[], int, int)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","0.029 ms (0%)","27"
"java.util.jar.JarFile.checkForSpecialAttributes ()","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","0.028 ms (0%)","76"
"java.util.jar.Attributes.getValue (java.util.jar.Attributes.Name)","0.030 ms (0%)","0.028 ms (0%)","0.175 ms (0%)","0.174 ms (0%)","34"
"java.lang.ref.Reference.refersTo (Object)","0.030 ms (0%)","0.028 ms (0%)","0.049 ms (0%)","0.047 ms (0%)","39"
"java.lang.reflect.Modifier.isProtected (int)","0.032 ms (0%)","0.028 ms (0%)","0.032 ms (0%)","0.028 ms (0%)","219"
"java.util.ImmutableCollections$MapN.probe (Object)","0.029 ms (0%)","0.028 ms (0%)","0.046 ms (0%)","0.046 ms (0%)","3"
"sun.net.util.IPAddressUtil.scan (String, long, long, char[])","0.028 ms (0%)","0.027 ms (0%)","0.052 ms (0%)","0.050 ms (0%)","38"
